Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740616722814,286.09742736816406,1400,2,0.7,2212.197540283203,1400,1400,1400,1400,1400,1400,1400,1400,25.887969970703125,42.79407501220703,36.109134674072266,12.919174194335938,54.72939682006836,11.694404602050781,68.456787109375,11.833251953125,14964924416,11811160064,12226531328,0
199,1740616722815,286.1000061035156,1400,2,0.7,2212.231002807617,1400,1400,1400,1400,1400,1400,1400,1400,18.49713897705078,0,99.71585845947266,0,68.85620880126953,5.6218414306640625,7.4432525634765625,1.6937713623046875,14964924416,11811160064,12226625536,0
197,1740616723018,278.2456817626953,1400,2,0.7,2212.9505615234375,1400,1400,1400,1400,1400,1400,1400,1400,45.341896057128906,38.317359924316406,79.00735473632813,33.14451599121094,47.59016036987305,42.330345153808594,55.79468536376953,43.343753814697266,14964924416,11811160064,12236570624,0
199,1740616723216,235.43751525878906,1400,2,0.7,2213.658966064453,1400,1400,1400,1400,1400,1400,1400,1400,65.30558013916016,43.33250045776367,51.04983901977539,54.29977798461914,55.96282958984375,53.957244873046875,59.86207962036133,67.33639526367188,14964924416,11811160064,12241514496,0
199,1740616723416,286.29408264160156,1400,2,0.7,2214.5274963378906,1400,1400,1400,1400,1400,1400,1400,1400,83.15040588378906,76.82872009277344,86.59363555908203,76.83021545410156,83.82254028320313,76.85226440429688,77.43888854980469,84.54965209960938,14964924416,11811160064,12224135168,0
199,1740616723616,255.204345703125,1400,2,0.7,2215.3955688476563,1400,1400,1400,1400,1400,1400,1400,1400,77.4078369140625,69.43595886230469,83.14474487304688,75.20756530761719,86.40450286865234,81.6960220336914,81.88985443115234,73.93464660644531,14964924416,11811160064,12215570432,0
200,1740616723817,235.64144897460938,1400,2,0.7,2216.2017364501953,1400,1400,1400,1400,1400,1400,1400,1400,59.160789489746094,43.65675354003906,53.56106948852539,47.55907440185547,59.38658905029297,43.10371017456055,69.69989013671875,41.98401641845703,14964924416,11811160064,12213473280,0
199,1740616724017,286.48423767089844,1400,2,0.7,2216.943634033203,1400,1400,1400,1400,1400,1400,1400,1400,49.19752502441406,41.561458587646484,49.06840515136719,44.815704345703125,48.2348518371582,47.35576629638672,53.97575759887695,37.53948211669922,14964924416,11811160064,12215562240,0
199,1740616724217,255.3819580078125,1400,2,0.7,2217.6576080322266,1400,1400,1400,1400,1400,1400,1400,1400,50.359195709228516,39.82781982421875,53.075321197509766,56.819366455078125,53.104148864746094,48.9092903137207,43.063446044921875,54.08026123046875,14964924416,11811160064,12219187200,0
199,1740616724418,255.45509338378906,1400,2,0.7,2218.5431213378906,1400,1400,1400,1400,1400,1400,1400,1400,70.73125457763672,63.67247772216797,67.61553955078125,60.977699279785156,65.40087890625,73.23300170898438,70.91867065429688,58.69396209716797,14964924416,11811160064,12223918080,0
200,1740616724618,255.5223846435547,1400,2,0.7,2219.4151153564453,1400,1400,1400,1400,1400,1400,1400,1400,66.30465698242188,63.191165924072266,70.81346893310547,68.35987854003906,68.1892318725586,63.609710693359375,66.48949432373047,61.521724700927734,14964924416,11811160064,12222275584,0
200,1740616724819,286.7439880371094,1400,2,0.7,2220.116455078125,1400,1400,1400,1400,1400,1400,1400,1400,52.63235092163086,37.199256896972656,38.605262756347656,51.89606475830078,49.835880279541016,44.997989654541016,45.74660110473633,35.775299072265625,14964924416,11811160064,12222320640,0
