Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740617967129,1609,1609,1609,1609,1609,1609,1609,1609,62.9736442565918,41.668399810791016,56.58326721191406,78.1280517578125,79.30337524414063,40.12903594970703,44.306182861328125,34.040611267089844,4432.369934082031,18515.28924560547,13879.191955566406,17.06951904296875,16883044352,34359738368,6612746240,0
199,1740617967129,1609,1609,1609,1609,1609,1609,1609,1609,29.916664123535156,13.581123352050781,98.91361236572266,19.783218383789063,92.28985595703125,5.740753173828125,78.3515625,41.9984130859375,4432.378723144531,18515.331909179688,13879.229858398438,17.06951904296875,16883044352,34359738368,6612447232,0
199,1740617967329,1609,1609,1609,1609,1609,1609,1609,1609,16.143882751464844,19.89312744140625,47.75665283203125,8.904182434082031,15.950187683105469,15.501251220703125,29.951431274414063,24.89110565185547,4432.531982421875,18517.288452148438,13881.02294921875,17.07025146484375,16883044352,34359738368,6654091264,0
200,1740617967529,1609,1609,1609,1609,1609,1609,1609,1609,49.408756256103516,39.99264907836914,65.5938720703125,46.61722183227539,46.49343490600586,49.268917083740234,56.94821548461914,53.09797668457031,4432.8646240234375,18520.693115234375,13884.115295410156,17.07025146484375,16883044352,34359738368,6795923456,0
200,1740617967730,1609,1609,1609,1609,1609,1609,1609,1609,75.48515319824219,60.93760681152344,78.46277618408203,63.77427291870117,68.24467468261719,67.94830322265625,69.5361099243164,65.86536407470703,4433.283447265625,18524.653686523438,13887.823059082031,17.07025146484375,16883044352,34359738368,6796734464,0
200,1740617967930,1609,1609,1609,1609,1609,1609,1609,1609,60.16641616821289,39.69646072387695,65.89192199707031,51.17798614501953,58.93111038208008,40.39081954956055,72.55609893798828,39.54045486450195,4433.6064453125,18528.832946777344,13891.773620605469,17.07110595703125,16883044352,34359738368,6798348288,0
200,1740617968131,1609,1609,1609,1609,1609,1609,1609,1609,64.42481994628906,55.383575439453125,71.59000396728516,66.02778625488281,77.31965637207031,66.14659118652344,70.07415008544922,56.06861877441406,4434.0220947265625,18533.110961914063,13895.781066894531,17.07110595703125,16883044352,34359738368,6798630912,0
199,1740617968331,1609,1609,1609,1609,1609,1609,1609,1609,76.75016021728516,67.20945739746094,78.06224060058594,74.68976593017578,72.1057357788086,70.10999298095703,73.2803955078125,68.2938232421875,4434.47509765625,18537.397338867188,13899.772155761719,17.07159423828125,16883044352,34359738368,6797938688,0
200,1740617968532,1609,1609,1609,1609,1609,1609,1609,1609,77.51258850097656,78.00856018066406,71.5046615600586,73.21753692626953,80.86872863769531,65.91818237304688,78.96284484863281,64.91714477539063,4434.929748535156,18541.234924316406,13903.330749511719,17.07159423828125,16883044352,34359738368,6798561280,0
200,1740617968732,1609,1609,1609,1609,1609,1609,1609,1609,82.23165893554688,77.39153289794922,79.16082000732422,77.9141616821289,79.16891479492188,78.84001159667969,78.89015197753906,71.15144348144531,4435.415222167969,18545.41912841797,13907.234924316406,17.07159423828125,16883044352,34359738368,6798987264,0
200,1740617968932,1609,1609,1609,1609,1609,1609,1609,1609,56.99880599975586,38.57249450683594,66.1309814453125,45.73505783081055,53.28361511230469,45.365909576416016,59.92812728881836,40.35371017456055,4435.7498779296875,18549.018798828125,13910.61279296875,17.072509765625,16883044352,34359738368,6797869056,0
200,1740617969133,1609,1609,1609,1609,1609,1609,1609,1609,57.66630554199219,43.779327392578125,71.63575744628906,46.56607437133789,60.1832389831543,49.26823425292969,69.83281707763672,52.623748779296875,4436.138916015625,18552.819396972656,13914.165710449219,17.072509765625,16883044352,34359738368,6798372864,0
199,1740617969333,1609,1609,1609,1609,1609,1609,1609,1609,80.20526885986328,71.9668960571289,76.47105407714844,72.93299865722656,76.27468872070313,63.143070220947266,79.23263549804688,66.9967041015625,4436.5906982421875,18557.087646484375,13918.157104492188,17.072998046875,16883044352,34359738368,6798110720,0
200,1740617969533,1609,1609,1609,1609,1609,1609,1609,1609,75.05302429199219,63.87598419189453,74.74748992919922,66.60954284667969,66.87350463867188,63.64683532714844,74.66020965576172,62.93678283691406,4437.009033203125,18561.253967285156,13922.065856933594,17.07342529296875,16883044352,34359738368,6797774848,0
200,1740617969734,1609,1609,1609,1609,1609,1609,1609,1609,67.11873626708984,41.04707717895508,65.23808288574219,62.0594482421875,77.2007827758789,57.346092224121094,71.17479705810547,45.822784423828125,4437.3526611328125,18565.739196777344,13926.262939453125,17.07342529296875,16883044352,34359738368,6798495744,0
200,1740617969934,1609,1609,1609,1609,1609,1609,1609,1609,73.54071044921875,39.88481140136719,56.32740783691406,50.601966857910156,66.42684936523438,58.27484130859375,62.37797927856445,55.14967346191406,4437.685852050781,18570.106323242188,13930.405639648438,17.07391357421875,16883044352,34359738368,6799339520,0
200,1740617970135,1609,1609,1609,1609,1609,1609,1609,1609,68.25544738769531,61.5712776184082,58.839115142822266,75.55166625976563,68.76091766357422,64.84085845947266,74.73168182373047,65.4217300415039,4438.037780761719,18574.91180419922,13934.966003417969,17.07391357421875,16883044352,34359738368,6799405056,0
