Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740616515348,1609,1609,1609,1609,1609,1609,1609,1609,40.21528244018555,41.91531753540039,88.78631591796875,35.26966857910156,75.21057891845703,39.5721435546875,35.298301696777344,79.45547485351563,3783.60205078125,15188.132629394531,11159.9560546875,15.16015625,16883044352,34359738368,6618984448,0
198,1740616515350,1609,1609,1609,1609,1609,1609,1609,1609,0,0,80.6523208618164,0,87.57539367675781,0,98.74850463867188,5.982460021972656,3783.61279296875,15188.175598144531,11159.989013671875,15.16015625,16883044352,34359738368,6618746880,0
199,1740616515549,1609,1609,1609,1609,1609,1609,1609,1609,34.78584289550781,8.1385498046875,51.30004119873047,16.8494873046875,28.29486083984375,15.018699645996094,19.001205444335938,23.212684631347656,3783.7654418945313,15190.091857910156,11161.744873046875,15.16070556640625,16883044352,34359738368,6658969600,0
200,1740616515749,1609,1609,1609,1609,1609,1609,1609,1609,51.57205581665039,42.922603607177734,71.48894500732422,45.608577728271484,48.37961959838867,40.59052276611328,43.72309875488281,52.623512268066406,3784.0969848632813,15193.494567871094,11164.830505371094,15.16070556640625,16883044352,34359738368,6800089088,0
200,1740616515949,1609,1609,1609,1609,1609,1609,1609,1609,69.41387939453125,63.09267807006836,81.50312805175781,65.84468078613281,72.95545959472656,64.06159210205078,71.70252990722656,67.99014282226563,3784.5171508789063,15197.460815429688,11168.544128417969,15.16070556640625,16883044352,34359738368,6801321984,0
200,1740616516150,1609,1609,1609,1609,1609,1609,1609,1609,58.8649787902832,43.33378982543945,66.76643371582031,59.07300567626953,56.536685943603516,44.28609848022461,65.17304992675781,35.192169189453125,3784.8309936523438,15201.600952148438,11172.458923339844,15.1614990234375,16883044352,34359738368,6801981440,0
200,1740616516350,1609,1609,1609,1609,1609,1609,1609,1609,65.50457000732422,57.0938835144043,63.72502136230469,67.13458251953125,78.7338638305664,58.30878448486328,67.95449829101563,54.6152458190918,3785.2472534179688,15205.893432617188,11176.499572753906,15.1614990234375,16883044352,34359738368,6801760256,0
200,1740616516551,1609,1609,1609,1609,1609,1609,1609,1609,73.32412719726563,69.62516021728516,72.20940399169922,71.03343963623047,74.29015350341797,68.04448699951172,74.7090072631836,67.25800323486328,3785.6917114257813,15210.064819335938,11180.402770996094,15.16204833984375,16883044352,34359738368,6801637376,0
200,1740616516751,1609,1609,1609,1609,1609,1609,1609,1609,78.40309143066406,67.74269104003906,75.56092834472656,69.58694458007813,74.40595245361328,74.17135620117188,81.413330078125,71.36591339111328,3786.1664428710938,15214.080871582031,11184.08447265625,15.16253662109375,16883044352,34359738368,6801928192,0
200,1740616516952,1609,1609,1609,1609,1609,1609,1609,1609,80.04612731933594,84.5823974609375,81.73592376708984,78.97640228271484,82.13111877441406,75.88958740234375,79.87136840820313,77.47019958496094,3786.6485595703125,15218.293518066406,11187.969299316406,15.1629638671875,16883044352,34359738368,6802030592,0
