Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740618561952,1609,1609,1609,1609,1609,1609,1609,1609,55.76590347290039,1.3544692993164063,61.43022155761719,20.332725524902344,28.51848602294922,17.299591064453125,34.850006103515625,10.848922729492188,4699.5506591796875,19878.363708496094,14993.654479980469,17.846923828125,16883044352,34359738368,6612066304,0
199,1740618561953,1609,1609,1609,1609,1609,1609,1609,1609,63.31742477416992,43.89915466308594,99.45198822021484,28.684097290039063,80.82241821289063,53.28193283081055,94.73748779296875,55.63442611694336,4699.558898925781,19878.42889404297,14993.719360351563,17.846923828125,16883044352,34359738368,6611824640,0
199,1740618562153,1609,1609,1609,1609,1609,1609,1609,1609,14.238571166992188,13.057579040527344,49.696067810058594,9.080322265625,27.063308715820313,11.270408630371094,23.125091552734375,36.3004264831543,4699.7135009765625,19880.39971923828,14995.5234375,17.846923828125,16883044352,34359738368,6654005248,0
200,1740618562353,1609,1609,1609,1609,1609,1609,1609,1609,48.495155334472656,44.3076057434082,63.17225646972656,44.44032669067383,60.39927673339844,41.91181564331055,59.119598388671875,50.51578140258789,4700.05810546875,19883.91748046875,14998.721801757813,17.84783935546875,16883044352,34359738368,6795505664,0
200,1740618562554,1609,1609,1609,1609,1609,1609,1609,1609,71.68148803710938,55.769554138183594,72.2861328125,75.25619506835938,75.47721862792969,63.02311325073242,72.32012176513672,66.69548034667969,4700.476257324219,19887.868286132813,15002.4150390625,17.84783935546875,16883044352,34359738368,6796955648,0
200,1740618562754,1609,1609,1609,1609,1609,1609,1609,1609,51.772647857666016,50.40226364135742,57.1735954284668,69.94590759277344,59.605777740478516,42.91665267944336,55.209632873535156,45.45014572143555,4700.793640136719,19892.08074951172,15006.350891113281,17.848388671875,16883044352,34359738368,6794997760,0
200,1740618562955,1609,1609,1609,1609,1609,1609,1609,1609,64.27510833740234,50.3618049621582,67.31706237792969,61.874481201171875,72.67367553710938,60.78843688964844,72.4572982788086,52.24356460571289,4701.205261230469,19896.318481445313,15010.325439453125,17.84881591796875,16883044352,34359738368,6794653696,0
199,1740618563155,1609,1609,1609,1609,1609,1609,1609,1609,69.96348571777344,70.537353515625,82.00373840332031,70.20101165771484,70.76834869384766,64.56983184814453,75.918701171875,67.59576416015625,4701.645812988281,19900.469177246094,15014.214904785156,17.84881591796875,16883044352,34359738368,6794272768,0
200,1740618563355,1609,1609,1609,1609,1609,1609,1609,1609,75.99302673339844,77.14203643798828,80.50276184082031,77.44474029541016,77.56829833984375,71.78888702392578,76.40589904785156,70.57503509521484,4702.129333496094,19904.47979736328,15017.941589355469,17.8492431640625,16883044352,34359738368,6794903552,0
199,1740618563556,1609,1609,1609,1609,1609,1609,1609,1609,79.60726165771484,74.94934844970703,81.25949096679688,75.34166717529297,87.80818939208984,76.32176971435547,82.61149597167969,77.7196044921875,4702.603942871094,19908.590209960938,15021.796508789063,17.8492431640625,16883044352,34359738368,6794301440,0
200,1740618563756,1609,1609,1609,1609,1609,1609,1609,1609,43.25668716430664,35.79480743408203,53.3463134765625,40.53992462158203,49.325782775878906,46.51671600341797,54.82625198364258,34.403564453125,4702.927795410156,19912.111572265625,15025.078430175781,17.8492431640625,16883044352,34359738368,6794293248,0
199,1740618563957,1609,1609,1609,1609,1609,1609,1609,1609,59.65407180786133,66.07473754882813,63.377349853515625,64.44854736328125,65.95756530761719,61.3052978515625,64.96064758300781,57.73064422607422,4703.342590332031,19916.302795410156,15029.022705078125,17.85028076171875,16883044352,34359738368,6795689984,0
200,1740618564157,1609,1609,1609,1609,1609,1609,1609,1609,71.74835968017578,70.04983520507813,75.78094482421875,72.81477355957031,78.9955825805664,63.673095703125,74.265380859375,66.28498840332031,4703.787780761719,19920.57000732422,15032.970153808594,17.85028076171875,16883044352,34359738368,6795235328,0
200,1740618564357,1609,1609,1609,1609,1609,1609,1609,1609,67.6644287109375,61.03540802001953,71.88804626464844,67.75810241699219,72.952880859375,63.37503433227539,71.32913208007813,59.23396682739258,4704.199890136719,19924.77569580078,15036.920654296875,17.8507080078125,16883044352,34359738368,6795100160,0
199,1740618564558,1609,1609,1609,1609,1609,1609,1609,1609,73.11080932617188,51.1131591796875,52.76836395263672,68.66476440429688,66.34620666503906,53.86341094970703,70.60478973388672,52.1707649230957,4704.5465087890625,19929.250732421875,15041.170227050781,17.8507080078125,16883044352,34359738368,6795517952,0
200,1740618564758,1609,1609,1609,1609,1609,1609,1609,1609,55.960540771484375,61.44989013671875,56.58390426635742,65.97636413574219,68.1837387084961,46.9215087890625,61.240867614746094,48.93362808227539,4704.879638671875,19933.728759765625,15045.410522460938,17.8507080078125,16883044352,34359738368,6796283904,0
200,1740618564958,1609,1609,1609,1609,1609,1609,1609,1609,68.13651275634766,69.94457244873047,68.11735534667969,56.56298828125,68.49848937988281,67.95494842529297,79.76162719726563,64.45587921142578,4705.230529785156,19938.477111816406,15049.907409667969,17.85107421875,16883044352,34359738368,6795837440,0
200,1740618565158,1609,1609,1609,1609,1609,1609,1609,1609,67.65133666992188,64.54609680175781,66.79490661621094,68.51649475097656,77.85276794433594,67.39924621582031,75.99835968017578,67.18095397949219,4705.6226806640625,19943.46954345703,15054.65087890625,17.85150146484375,16883044352,34359738368,6795796480,0
200,1740618565359,1609,1609,1609,1609,1609,1609,1609,1609,82.10990905761719,74.70646667480469,78.63380432128906,79.82869720458984,83.77275085449219,78.00704956054688,86.29251861572266,74.7731704711914,4706.088928222656,19947.80615234375,15058.699340820313,17.8519287109375,16883044352,34359738368,6796353536,0
200,1740618565560,1609,1609,1609,1609,1609,1609,1609,1609,82.27140045166016,79.38450622558594,83.31404113769531,79.86526489257813,80.62208557128906,78.94593811035156,82.31874084472656,79.23438262939453,4706.570861816406,19952.3291015625,15062.85986328125,17.8519287109375,16883044352,34359738368,6796455936,0
200,1740618565760,1609,1609,1609,1609,1609,1609,1609,1609,77.81846618652344,77.25131225585938,81.6294937133789,81.18770599365234,84.62213897705078,72.94052124023438,80.86051940917969,78.09510040283203,4707.054382324219,19956.603881835938,15066.843811035156,17.8519287109375,16883044352,34359738368,6796808192,0
200,1740618565960,1609,1609,1609,1609,1609,1609,1609,1609,70.67304229736328,53.09162139892578,68.24528503417969,69.76158905029297,66.27325439453125,54.52499008178711,67.10650634765625,52.325042724609375,4707.4312744140625,19960.432067871094,15070.445861816406,17.85235595703125,16883044352,34359738368,6796763136,0
200,1740618566161,1609,1609,1609,1609,1609,1609,1609,1609,71.44390869140625,71.63069152832031,69.47639465332031,73.08353424072266,69.56063079833984,60.85215377807617,59.116065979003906,59.96530532836914,4707.806945800781,19965.189880371094,15074.942260742188,17.85296630859375,16883044352,34359738368,6796443648,0
200,1740618566361,1609,1609,1609,1609,1609,1609,1609,1609,70.4909439086914,62.41560363769531,60.32876968383789,61.177242279052734,79.60620880126953,49.947879791259766,65.01605224609375,64.06158447265625,4708.1729736328125,19969.74462890625,15079.251647949219,17.85357666015625,16883044352,34359738368,6796505088,0
200,1740618566562,1609,1609,1609,1609,1609,1609,1609,1609,72.72460174560547,59.77888488769531,70.2406005859375,64.07455444335938,63.65762710571289,64.40283203125,72.3452377319336,65.20616149902344,4708.5870361328125,19974.01513671875,15083.219177246094,17.85357666015625,16883044352,34359738368,6796513280,0
