Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740616383367,1609,1609,1609,1609,1609,1609,1609,1609,32.67565155029297,35.583824157714844,96.75479125976563,35.75849151611328,64.99282836914063,39.29849624633789,34.74706268310547,79.35304260253906,3724.850341796875,14891.779113769531,10917.995971679688,14.98370361328125,16883044352,34359738368,6620004352,0
198,1740616383368,1609,1609,1609,1609,1609,1609,1609,1609,100,100,100,100,100,100,100,100,3724.8611450195313,14891.826416015625,10918.033203125,14.98370361328125,16883044352,34359738368,6619721728,0
198,1740616383568,1609,1609,1609,1609,1609,1609,1609,1609,17.7889404296875,19.81352996826172,48.9421501159668,10.578544616699219,34.752906799316406,12.129981994628906,38.29071044921875,28.38555145263672,3725.0148315429688,14893.748596191406,10919.797729492188,14.98406982421875,16883044352,34359738368,6660915200,0
199,1740616383768,1609,1609,1609,1609,1609,1609,1609,1609,46.47812271118164,41.22049331665039,57.32322311401367,56.273189544677734,54.24881362915039,43.61074447631836,51.4798698425293,47.50613784790039,3725.3419189453125,14897.10693359375,10922.848327636719,14.98431396484375,16883044352,34359738368,6803189760,0
200,1740616383968,1609,1609,1609,1609,1609,1609,1609,1609,70.24851989746094,70.34962463378906,67.75831604003906,73.83381652832031,73.78510284423828,65.36146545410156,66.19258117675781,70.46751403808594,3725.7673950195313,14901.111694335938,10926.589904785156,14.98431396484375,16883044352,34359738368,6803791872,0
199,1740616384168,1609,1609,1609,1609,1609,1609,1609,1609,48.79159164428711,42.37405014038086,58.28300094604492,66.42548370361328,61.81584548950195,38.851768493652344,59.77915954589844,42.08448791503906,3726.0765991210938,14905.190795898438,10930.439208984375,14.98468017578125,16883044352,34359738368,6805004288,0
200,1740616384368,1609,1609,1609,1609,1609,1609,1609,1609,68.69578552246094,55.73584747314453,67.25215148925781,67.23045349121094,76.3520278930664,58.05636215209961,65.8311767578125,54.10472106933594,3726.4923095703125,14909.572448730469,10934.474243164063,14.98504638671875,16883044352,34359738368,6803988480,0
200,1740616384568,1609,1609,1609,1609,1609,1609,1609,1609,74.9956283569336,69.37754821777344,70.92542266845703,77.2987060546875,75.67848205566406,67.33660888671875,75.70722961425781,65.80055236816406,3726.9412231445313,14913.822692871094,10938.384338378906,14.98504638671875,16883044352,34359738368,6803513344,0
200,1740616384769,1609,1609,1609,1609,1609,1609,1609,1609,76.49397277832031,69.27789306640625,74.79133605957031,74.69071197509766,71.1191177368164,66.73818969726563,72.51151275634766,81.1103744506836,3727.3971557617188,14917.669982910156,10941.969543457031,14.985595703125,16883044352,34359738368,6804238336,0
200,1740616384969,1609,1609,1609,1609,1609,1609,1609,1609,80.06666564941406,74.191650390625,85.19739532470703,78.9721908569336,83.71723937988281,79.84700012207031,84.98150634765625,75.9444808959961,3727.8916625976563,14921.924865722656,10945.953979492188,14.985595703125,16883044352,34359738368,6804631552,0
199,1740616385170,1609,1609,1609,1609,1609,1609,1609,1609,41.068687438964844,41.08509063720703,58.450435638427734,52.35440444946289,57.83639144897461,45.35584259033203,49.042564392089844,45.0421142578125,3728.2161865234375,14925.224304199219,10949.030517578125,14.9859619140625,16883044352,34359738368,6804402176,0
200,1740616385370,1609,1609,1609,1609,1609,1609,1609,1609,57.86207580566406,50.528541564941406,56.98286056518555,58.51698684692383,61.883365631103516,57.811119079589844,61.74874496459961,67.95758056640625,3728.61767578125,14929.173217773438,10952.723266601563,14.9859619140625,16883044352,34359738368,6804869120,0
199,1740616385571,1609,1609,1609,1609,1609,1609,1609,1609,73.83110809326172,71.43937683105469,72.82376098632813,69.92261505126953,79.1424331665039,67.61418914794922,76.54017639160156,70.40278625488281,3729.0709838867188,14933.450561523438,10956.723999023438,14.9859619140625,16883044352,34359738368,6804467712,0
