Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740607844936,1609,1609,1609,1609,1609,1609,1609,1609,31.141632080078125,8.08984375,55.48273849487305,22.14128875732422,21.530715942382813,20.620697021484375,4.530120849609375,64.54637908935547,593.7254638671875,3366.1795043945313,2567.0458374023438,3.8883056640625,16883044352,34359738368,6611660800,0
199,1740607844936,1609,1609,1609,1609,1609,1609,1609,1609,100,100,100,100,100,100,100,100,593.7332153320313,3366.2335815429688,2567.0943603515625,3.8883056640625,16883044352,34359738368,6612365312,0
199,1740607845137,1609,1609,1609,1609,1609,1609,1609,1609,19.800933837890625,16.677513122558594,54.943267822265625,9.118736267089844,26.51739501953125,12.19842529296875,18.842330932617188,30.01685333251953,593.8931884765625,3368.28955078125,2568.9327392578125,3.888671875,16883044352,34359738368,6654726144,0
200,1740607845336,1609,1609,1609,1609,1609,1609,1609,1609,36.64094924926758,26.380210876464844,52.47404479980469,37.785438537597656,38.016902923583984,28.395797729492188,33.48468017578125,29.757919311523438,594.1279296875,3371.3715209960938,2571.7426147460938,3.88922119140625,16883044352,34359738368,6703316992,0
200,1740607845537,1609,1609,1609,1609,1609,1609,1609,1609,52.60725784301758,44.45284652709961,49.87067413330078,54.17626190185547,54.916866302490234,43.23811721801758,50.815452575683594,43.029197692871094,594.4559326171875,3375.2794799804688,2575.4161376953125,3.88922119140625,16883044352,34359738368,6703628288,0
199,1740607845737,1609,1609,1609,1609,1609,1609,1609,1609,54.133975982666016,40.6860237121582,45.55241012573242,37.864776611328125,50.701717376708984,34.53168487548828,47.73893737792969,30.203445434570313,594.7418823242188,3378.8958129882813,2578.7764282226563,3.88983154296875,16883044352,34359738368,6701629440,0
200,1740607845937,1609,1609,1609,1609,1609,1609,1609,1609,38.024295806884766,30.361068725585938,36.58169937133789,33.53553009033203,47.96625518798828,26.209197998046875,48.45747375488281,23.248451232910156,594.9846801757813,3382.1412353515625,2581.8101806640625,3.88983154296875,16883044352,34359738368,6702497792,0
200,1740607846138,1609,1609,1609,1609,1609,1609,1609,1609,44.81900405883789,21.20458221435547,38.48817825317383,38.801090240478516,46.64712142944336,29.736785888671875,40.646759033203125,27.18597412109375,595.2027587890625,3385.42626953125,2584.887451171875,3.88983154296875,16883044352,34359738368,6702927872,0
200,1740607846338,1609,1609,1609,1609,1609,1609,1609,1609,60.282081604003906,44.13758850097656,54.3464469909668,48.537391662597656,62.261940002441406,40.530059814453125,58.018714904785156,46.02700424194336,595.5186767578125,3389.4931030273438,2588.6902465820313,3.89068603515625,16883044352,34359738368,6702501888,0
200,1740607846539,1609,1609,1609,1609,1609,1609,1609,1609,40.52956008911133,25.917518615722656,36.76068878173828,37.519046783447266,38.41866683959961,38.68716812133789,43.41757583618164,33.821128845214844,595.7433471679688,3392.692138671875,2591.6782836914063,3.89068603515625,16883044352,34359738368,6703013888,0
200,1740607846739,1609,1609,1609,1609,1609,1609,1609,1609,43.85964584350586,35.27806091308594,45.15483093261719,41.722755432128906,55.86647033691406,37.32685470581055,49.149959564208984,33.129127502441406,596.01171875,3396.2687377929688,2595.03955078125,3.89105224609375,16883044352,34359738368,6704123904,0
200,1740607846939,1609,1609,1609,1609,1609,1609,1609,1609,49.33390808105469,36.67486572265625,53.61661911010742,41.4570198059082,49.537967681884766,33.51387023925781,47.25876235961914,35.44286346435547,596.2977294921875,3400.0031127929688,2598.5646362304688,3.89105224609375,16883044352,34359738368,6703558656,0
9,1740607847140,1609,1609,1609,1609,1609,1609,1609,1609,47.744136810302734,26.958900451660156,34.44158172607422,26.975814819335938,34.557655334472656,19.805343627929688,27.68370819091797,21.05571746826172,596.5094604492188,3402.101318359375,2600.4228515625,3.89105224609375,16883044352,34359738368,6620798976,0
