Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740611461015,1609,1609,1609,1609,1609,1609,1609,1609,55.38536071777344,9.996101379394531,74.17311096191406,10.433563232421875,45.1582145690918,19.019241333007813,52.7162971496582,21.959640502929688,1827.3214721679688,7119.9700927734375,5046.525939941406,8.61126708984375,16883044352,34359738368,6688083968,0
199,1740611461015,1609,1609,1609,1609,1609,1609,1609,1609,29.947105407714844,32.550018310546875,98.9421615600586,29.301773071289063,98.66046142578125,29.35926055908203,34.799354553222656,31.388694763183594,1827.3292236328125,7120.0206298828125,5046.567199707031,8.61126708984375,16883044352,34359738368,6688555008,0
198,1740611461216,1609,1609,1609,1609,1609,1609,1609,1609,7.7165374755859375,20.709091186523438,23.776939392089844,18.74810028076172,36.540069580078125,13.202735900878906,22.052017211914063,37.75026321411133,1827.488525390625,7122.064147949219,5048.353515625,8.61126708984375,16883044352,34359738368,6729203712,0
200,1740611461415,1609,1609,1609,1609,1609,1609,1609,1609,45.24821853637695,37.661277770996094,56.916595458984375,45.566688537597656,56.02259826660156,40.651798248291016,45.95079803466797,46.366249084472656,1827.8082275390625,7125.6312255859375,5051.586608886719,8.6116943359375,16883044352,34359738368,6804897792,0
200,1740611461616,1609,1609,1609,1609,1609,1609,1609,1609,49.71809768676758,37.115352630615234,48.34604263305664,49.73125457763672,51.2986946105957,44.111846923828125,54.680137634277344,31.856239318847656,1828.0914916992188,7129.2861328125,5055.0029296875,8.6121826171875,16883044352,34359738368,6806425600,0
199,1740611461817,1609,1609,1609,1609,1609,1609,1609,1609,74.58009338378906,63.76533508300781,69.2663803100586,64.3538818359375,66.1597671508789,65.33963012695313,74.15611267089844,60.96408462524414,1828.5263671875,7133.699157714844,5059.117858886719,8.61260986328125,16883044352,34359738368,6808748032,0
200,1740611462016,1609,1609,1609,1609,1609,1609,1609,1609,53.436458587646484,49.380760192871094,68.84294891357422,54.73282241821289,57.869144439697266,47.567867279052734,58.21149444580078,50.84336471557617,1828.8771362304688,7137.207946777344,5062.364013671875,8.613037109375,16883044352,34359738368,6808944640,0
200,1740611462217,1609,1609,1609,1609,1609,1609,1609,1609,50.60359191894531,48.72080993652344,58.26082229614258,53.5566520690918,52.98781204223633,47.619354248046875,59.908260345458984,49.9266242980957,1829.2293701171875,7141.127014160156,5066.01513671875,8.613037109375,16883044352,34359738368,6809489408,0
200,1740611462417,1609,1609,1609,1609,1609,1609,1609,1609,60.815757751464844,42.99204635620117,63.2547492980957,50.69611358642578,58.872474670410156,48.2877311706543,57.7379150390625,41.34846878051758,1829.5690307617188,7145.045349121094,5069.710021972656,8.6134033203125,16883044352,34359738368,6810271744,0
200,1740611462617,1609,1609,1609,1609,1609,1609,1609,1609,43.259483337402344,37.96873092651367,44.48887252807617,50.99367904663086,53.93255615234375,39.148193359375,53.40937805175781,31.487693786621094,1829.82421875,7148.76220703125,5073.223388671875,8.61370849609375,16883044352,34359738368,6810488832,0
199,1740611462818,1609,1609,1609,1609,1609,1609,1609,1609,58.522342681884766,36.46187973022461,53.347137451171875,55.68845748901367,51.03555679321289,47.722145080566406,55.23004150390625,33.18257141113281,1830.0971069335938,7152.8060302734375,5077.042724609375,8.61370849609375,16883044352,34359738368,6811201536,0
199,1740611463018,1609,1609,1609,1609,1609,1609,1609,1609,64.23625946044922,57.50665283203125,67.09538269042969,67.4949722290039,70.20486450195313,59.30035400390625,69.63809967041016,60.67383575439453,1830.4928588867188,7157.281677246094,5081.276794433594,8.61407470703125,16883044352,34359738368,6811897856,0
200,1740611463218,1609,1609,1609,1609,1609,1609,1609,1609,68.1758041381836,52.64380645751953,63.80060958862305,55.289485931396484,64.34486389160156,54.841461181640625,69.2501220703125,57.894935607910156,1830.8744506835938,7161.305114746094,5085.056091308594,8.61407470703125,16883044352,34359738368,6811672576,0
200,1740611463418,1609,1609,1609,1609,1609,1609,1609,1609,60.71649932861328,28.652503967285156,54.7606315612793,50.28582763671875,65.66015625,36.67053985595703,50.47112274169922,44.70588684082031,1831.1612548828125,7165.434387207031,5088.9136962890625,8.614501953125,16883044352,34359738368,6811795456,0
199,1740611463619,1609,1609,1609,1609,1609,1609,1609,1609,61.27322006225586,45.596580505371094,65.01314544677734,54.42557907104492,57.90267562866211,47.119319915771484,59.59365463256836,45.1418342590332,1831.5136108398438,7169.5341796875,5092.783020019531,8.61480712890625,16883044352,34359738368,6812860416,0
199,1740611463819,1609,1609,1609,1609,1609,1609,1609,1609,52.161460876464844,48.27899169921875,57.96733474731445,59.06949234008789,45.67796325683594,50.87375259399414,63.09769821166992,47.13996124267578,1831.8440551757813,7173.603210449219,5096.616882324219,8.61541748046875,16883044352,34359738368,6812827648,0
199,1740611464019,1609,1609,1609,1609,1609,1609,1609,1609,56.137001037597656,49.81903839111328,66.58595275878906,62.034908294677734,54.998207092285156,61.38486099243164,61.681453704833984,53.539974212646484,1832.2183837890625,7177.630432128906,5100.412841796875,8.61578369140625,16883044352,34359738368,6814228480,0
199,1740611464219,1609,1609,1609,1609,1609,1609,1609,1609,60.39683532714844,50.99342346191406,57.31103515625,65.07518768310547,63.424190521240234,52.78095245361328,54.95375442504883,50.9261474609375,1832.5968017578125,7182.0855712890625,5104.625305175781,8.61578369140625,16883044352,34359738368,6813749248,0
10,1740611464419,1609,1609,1609,1609,1609,1609,1609,1609,26.86285400390625,27.426681518554688,61.704490661621094,26.2757568359375,29.35095977783203,28.095664978027344,28.842803955078125,27.28838348388672,1832.8060913085938,7183.695068359375,5106.038330078125,8.61578369140625,16883044352,34359738368,6696382464,0
