Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740611652317,1609,1609,1609,1609,1609,1609,1609,1609,33.62384796142578,29.620590209960938,62.63016128540039,27.33698272705078,49.1639289855957,54.31290054321289,89.82147216796875,23.82232666015625,1898.8277587890625,7400.358154296875,5254.8011474609375,8.86572265625,16883044352,34359738368,6682624000,0
198,1740611652319,1609,1609,1609,1609,1609,1609,1609,1609,62.42087936401367,34.32606506347656,93.265380859375,35.425445556640625,53.36793518066406,99.62185668945313,99.40836334228516,32.89988708496094,1898.8392333984375,7400.412902832031,5254.836853027344,8.86572265625,16883044352,34359738368,6682574848,0
199,1740611652518,1609,1609,1609,1609,1609,1609,1609,1609,15.711585998535156,18.33592987060547,50.2775993347168,11.683578491210938,27.565505981445313,12.372169494628906,21.25323486328125,29.131332397460938,1898.9909057617188,7402.3935546875,5256.579284667969,8.866455078125,16883044352,34359738368,6723239936,0
199,1740611652718,1609,1609,1609,1609,1609,1609,1609,1609,43.80580520629883,39.01460266113281,52.566898345947266,48.72733688354492,57.09514236450195,39.73098373413086,42.8167724609375,46.480560302734375,1899.3076171875,7405.828308105469,5259.7017822265625,8.866943359375,16883044352,34359738368,6801555456,0
199,1740611652918,1609,1609,1609,1609,1609,1609,1609,1609,48.872127532958984,34.73303985595703,55.5108757019043,50.35531234741211,54.88166046142578,28.89550018310547,47.26487731933594,41.94635009765625,1899.5878295898438,7409.497009277344,5263.119140625,8.866943359375,16883044352,34359738368,6801309696,0
200,1740611653118,1609,1609,1609,1609,1609,1609,1609,1609,69.97830200195313,56.567787170410156,71.64375305175781,65.48163604736328,70.12626647949219,59.58210754394531,68.14642333984375,60.079986572265625,1900.0245361328125,7413.9639892578125,5267.30078125,8.867431640625,16883044352,34359738368,6801821696,0
199,1740611653319,1609,1609,1609,1609,1609,1609,1609,1609,57.559486389160156,55.71023178100586,65.57698059082031,58.43436050415039,66.26908111572266,48.180198669433594,57.795799255371094,49.296695709228516,1900.3779907226563,7417.423645019531,5270.5384521484375,8.86785888671875,16883044352,34359738368,6801661952,0
200,1740611653519,1609,1609,1609,1609,1609,1609,1609,1609,49.59893035888672,45.472991943359375,56.929378509521484,59.20484161376953,53.44611740112305,47.294620513916016,61.476837158203125,46.74736404418945,1900.7315063476563,7421.380065917969,5274.270568847656,8.8682861328125,16883044352,34359738368,6802509824,0
199,1740611653720,1609,1609,1609,1609,1609,1609,1609,1609,56.70981979370117,41.33281707763672,52.23774337768555,53.59091567993164,61.949832916259766,46.66341018676758,64.07673645019531,50.79543685913086,1901.0735473632813,7425.249755859375,5277.890808105469,8.8682861328125,16883044352,34359738368,6802522112,0
200,1740611653920,1609,1609,1609,1609,1609,1609,1609,1609,50.53886032104492,34.770606994628906,47.73133850097656,45.84896469116211,46.19145965576172,41.193359375,46.806583404541016,45.26252365112305,1901.3329467773438,7429.007873535156,5281.45458984375,8.8682861328125,16883044352,34359738368,6802874368,0
200,1740611654120,1609,1609,1609,1609,1609,1609,1609,1609,54.508544921875,40.54001235961914,42.855613708496094,61.01262283325195,46.057273864746094,38.93052673339844,63.90317916870117,42.027774810791016,1901.60009765625,7432.942443847656,5285.1754150390625,8.86871337890625,16883044352,34359738368,6803075072,0
199,1740611654320,1609,1609,1609,1609,1609,1609,1609,1609,76.85165405273438,60.079559326171875,61.80257797241211,64.5001220703125,72.005126953125,60.71387481689453,70.69168090820313,61.16776657104492,1902.000732421875,7437.559997558594,5289.4892578125,8.86871337890625,16883044352,34359738368,6803451904,0
