Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740627518344,1553.4361114501953,1400,2,0.8625,33899.65466308594,1400,1400,1400,1400,1400,1400,1400,1400,67.59416961669922,70.52909851074219,88.79148864746094,62.94102096557617,82.06690216064453,58.95014572143555,80.98060607910156,64.20296478271484,14964924416,11811160064,11819880448,243302400
196,1740627518347,2994.2977600097656,1400,2,0.8625,33899.7205657959,1400,1400,1400,1400,1400,1400,1400,1400,85.51063537597656,80.38973999023438,77.57556915283203,80.5034408569336,75.94622039794922,75.62023162841797,96.03851318359375,98.32891845703125,14964924416,11811160064,11819544576,243171328
143,1740627518601,2252.4073944091797,1400,2,0.8625,33900.6866607666,1400,1400,1400,1400,1400,1400,1400,1400,65.02279663085938,68.42786407470703,76.27147674560547,72.19261169433594,67.93888854980469,59.99336624145508,84.23521423339844,59.441307067871094,14964924416,11811160064,11820331008,277839872
199,1740627518745,2911.6184692382813,1400,2,0.8625,33901.235595703125,1400,1400,1400,1400,1400,1400,1400,1400,46.414276123046875,44.121971130371094,65.38798522949219,51.64827346801758,56.1094970703125,71.33295440673828,71.42390441894531,71.88495635986328,14964924416,11811160064,11821993984,281686016
201,1740627518945,1553.6226501464844,1400,2,0.8625,33901.928466796875,1400,1400,1400,1400,1400,1400,1400,1400,33.962066650390625,58.9776496887207,61.57925796508789,45.22783279418945,43.510284423828125,32.80769348144531,34.45891571044922,42.70052719116211,14964924416,11811160064,11837452288,298823680
200,1740627519147,2994.547134399414,1400,2,0.8625,33902.68199157715,1400,1400,1400,1400,1400,1400,1400,1400,56.75142288208008,58.52949142456055,70.06602478027344,58.82858657836914,80.41726684570313,43.54634475708008,65.10874938964844,53.30770492553711,14964924416,11811160064,11914706944,402702336
203,1740627519348,1553.759048461914,1400,2,0.8625,33903.59118652344,1400,1400,1400,1400,1400,1400,1400,1400,93.60279846191406,90.66307067871094,89.25040435791016,88.35320281982422,86.08979034423828,88.0895004272461,91.59317779541016,89.49469757080078,14964924416,11811160064,11980193792,464474112
199,1740627519553,2994.7017974853516,1400,2,0.8625,33904.52429199219,1400,1400,1400,1400,1400,1400,1400,1400,96.74700164794922,91.96967315673828,95.37498474121094,97.51408386230469,95.71639251708984,95.75454711914063,97.08590698242188,96.96246337890625,14964924416,11811160064,11974479872,456663040
200,1740627519753,2911.956741333008,1400,2,0.8625,33905.4319152832,1400,1400,1400,1400,1400,1400,1400,1400,90.32911682128906,84.89323425292969,84.3475570678711,84.34101104736328,86.22810363769531,87.7187728881836,85.68490600585938,81.95109558105469,14964924416,11811160064,11971280896,453640192
201,1740627519953,2252.8627166748047,1700,2,0.6875,33906.37564086914,1400,1400,1400,1400,1400,1400,1400,1400,84.65203857421875,77.27659606933594,86.59341430664063,91.07650756835938,89.93163299560547,80.5572738647461,85.26325988769531,79.33638763427734,14964924416,11811160064,11969929216,452304896
200,1740627520155,1554.0368041992188,1275,2,0.6875,33907.16889953613,1400,1400,1400,1400,1400,1400,1400,1400,65.24459838867188,68.39491271972656,65.04388427734375,75.18098449707031,59.60203170776367,68.72479248046875,57.55629348754883,60.319862365722656,14964924416,11811160064,11979812864,452886528
200,1740627520356,2253.024459838867,1700,2,0.6875,33908.04901123047,1400,1400,1400,1400,1400,1400,1400,1400,69.04251861572266,62.39691925048828,76.1197738647461,77.0593490600586,73.07398986816406,70.34259033203125,85.68345642089844,69.73023986816406,14964924416,11811160064,11978993664,454733824
196,1740627520560,1554.174575805664,1275,2,0.6875,33909.005767822266,1400,1400,1400,1400,1400,1400,1400,1400,76.8060073852539,70.45574951171875,84.73833465576172,85.25498962402344,80.7544174194336,75.98011016845703,97.11685943603516,84.98089599609375,14964924416,11811160064,11978227712,453578752
199,1740627520757,2253.195602416992,1700,2,0.6875,33909.82775878906,1400,1400,1400,1400,1400,1400,1400,1400,65.1749038696289,80.19071197509766,79.09668731689453,74.72921752929688,74.92532348632813,73.52914428710938,70.90745544433594,80.62689971923828,14964924416,11811160064,11975315456,451276800
200,1740627520958,2912.4595489501953,1700,2,0.6875,33910.998779296875,1400,1400,1400,1400,1400,1400,1400,1400,79.10394287109375,76.54907989501953,86.83454895019531,80.77883911132813,79.4493408203125,77.67082214355469,80.76206970214844,84.45800018310547,14964924416,11811160064,11975385088,450150400
199,1740627521160,2912.525619506836,1700,2,0.6875,33911.77462768555,1400,1400,1400,1400,1400,1400,1400,1400,87.09904479980469,82.15898132324219,89.13118743896484,87.14883422851563,83.46135711669922,88.97408294677734,90.9547119140625,84.8038101196289,14964924416,11811160064,11977437184,449683456
198,1740627521362,2253.4503326416016,1700,2,0.70625,33912.87153625488,1400,1400,1400,1400,1400,1400,1400,1400,83.66162109375,83.87773132324219,83.39736938476563,83.67366790771484,83.42955780029297,85.11354064941406,86.84562683105469,84.43657684326172,14964924416,11811160064,11977375744,450080768
199,1740627521562,2912.70703125,1700,2,0.6875,33913.90449523926,1400,1400,1400,1400,1400,1400,1400,1400,85.38690948486328,82.8369140625,84.99202728271484,83.9523696899414,85.62822723388672,83.73538208007813,86.8456802368164,84.68553161621094,14964924416,11811160064,11974680576,448978944
200,1740627521762,2912.788848876953,1700,2,0.6875,33914.844314575195,1400,1400,1400,1400,1400,1400,1400,1400,90.53209686279297,87.32044982910156,91.18698120117188,90.72076416015625,89.28767395019531,89.71993255615234,90.79339599609375,91.56599426269531,14964924416,11811160064,11975008256,451649536
199,1740627521963,2912.879623413086,1700,2,0.6875,33915.91357421875,1400,1400,1400,1400,1400,1400,1400,1400,95.48870086669922,91.72972106933594,96.37772369384766,96.92640686035156,95.15573120117188,93.33137512207031,95.94879913330078,93.71644592285156,14964924416,11811160064,11983609856,469585920
200,1740627522164,2253.797409057617,1700,2,0.6875,33916.90280151367,1400,1400,1400,1400,1400,1400,1400,1400,89.34037780761719,82.89364624023438,86.84649658203125,86.63168334960938,90.91814422607422,85.35804748535156,88.30208587646484,92.66322326660156,14964924416,11811160064,11978571776,453681152
199,1740627522364,1555.2621765136719,3060,0,1.2125,33918.947494506836,1400,1400,1400,1400,1400,1400,1400,1400,91.08086395263672,91.19845581054688,96.27611541748047,89.4778060913086,92.89625549316406,92.03703308105469,93.91230773925781,91.05848693847656,14964924416,11811160064,11974688768,449396736
200,1740627522564,2913.497039794922,1700,2,0.7125,33921.43620300293,1400,1400,1400,1400,1400,1400,1400,1400,83.16928100585938,81.85348510742188,83.0282974243164,79.69097900390625,90.33531951904297,83.43788146972656,78.93345642089844,89.19354248046875,14964924416,11811160064,11973963776,448929792
200,1740627522765,2997.2801666259766,3900,0,1.25,33924.05079650879,1400,1400,1400,1400,1400,1400,1400,1400,66.90650939941406,74.79317474365234,68.89103698730469,60.890235900878906,70.60502624511719,59.51840591430664,58.26151657104492,62.25566101074219,14964924416,11811160064,11973459968,448323584
200,1740627522965,2914.2489166259766,3160,0,1.2625,33926.788024902344,1400,1400,1400,1400,1400,1400,1400,1400,69.70365905761719,65.29808044433594,63.9583854675293,68.12889099121094,67.07208251953125,77.40151977539063,82.13960266113281,68.38496398925781,14964924416,11811160064,11972984832,447111168
200,1740627523166,2914.7189178466797,3725,0,1.175,33929.57165527344,1400,1400,1400,1400,1400,1400,1400,1400,86.3319091796875,86.40464782714844,87.03555297851563,85.91622161865234,87.87496948242188,86.29441833496094,87.17328643798828,87.03467559814453,14964924416,11811160064,11976441856,447111168
200,1740627523367,2915.1768188476563,3700,0,1.1125,33932.30740356445,1400,1400,1400,1400,1400,1400,1400,1400,80.67789459228516,79.14473724365234,83.35279846191406,82.14429473876953,78.52479553222656,80.09288787841797,81.23873901367188,83.43032836914063,14964924416,11811160064,11975897088,448704512
200,1740627523567,2999.245849609375,2980,0,1.1625,33934.9782409668,1400,1400,1400,1400,1400,1400,1400,1400,82.26504516601563,71.87838745117188,80.10938262939453,76.66874694824219,78.56689453125,80.75851440429688,78.45586395263672,83.34260559082031,14964924416,11811160064,11976486912,448675840
200,1740627523767,2256.9872131347656,3875,0,1.0875,33937.60852050781,1400,1400,1400,1400,1400,1400,1400,1400,71.42408752441406,64.16824340820313,66.56047058105469,71.51628112792969,71.70946502685547,74.28418731689453,62.467918395996094,67.818603515625,14964924416,11811160064,11975573504,448552960
199,1740627523968,2916.4796600341797,3040,0,1.3,33940.34603881836,1400,1400,1400,1400,1400,1400,1400,1400,67.22183227539063,61.77313232421875,76.90560150146484,70.6797866821289,67.85163879394531,61.35426330566406,67.69245910644531,71.08386993408203,14964924416,11811160064,11975733248,447504384
200,1740627524168,2257.9563751220703,3575,0,1.0625,33943.109466552734,1400,1400,1400,1400,1400,1400,1400,1400,79.79115295410156,80.71296691894531,86.06733703613281,88.22237396240234,89.0382308959961,76.14926147460938,88.77079772949219,79.82322692871094,14964924416,11811160064,11976290304,451239936
200,1740627524369,3001.2884368896484,3625,0,1.08125,33945.78089904785,1400,1400,1400,1400,1400,1400,1400,1400,97.50880432128906,96.69232177734375,96.72371673583984,95.166748046875,96.65229034423828,96.2066879272461,96.34674072265625,97.40579223632813,14964924416,11811160064,11973898240,450560000
199,1740627524569,2917.855987548828,2960,0,1.1125,33948.45378112793,1400,1400,1400,1400,1400,1400,1400,1400,78.43328857421875,83.33657836914063,81.20349884033203,83.52783203125,89.81625366210938,81.803466796875,86.46847534179688,87.00817108154297,14964924416,11811160064,11960999936,429813760
