Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740626260618,1913.6012878417969,1400,2,1.225,29698.344024658203,1400,1400,1400,1400,1400,1400,1400,1400,56.24004364013672,62.799835205078125,57.795677185058594,76.67538452148438,45.28724670410156,64.99275207519531,0,0,14964924416,11811160064,11778105344,194977792
198,1740626260619,2500.098190307617,1400,2,1.225,29698.38832092285,1400,1400,1400,1400,1400,1400,1400,1400,62.3164176940918,61.71322250366211,73.29171752929688,100,100,80.28529357910156,34.501502990722656,34.50355529785156,14964924416,11811160064,11778158592,194977792
198,1740626260821,2500.137969970703,1400,2,1.225,29699.05076599121,1400,1400,1400,1400,1400,1400,1400,1400,44.01517105102539,24.90081787109375,49.73471450805664,42.38606643676758,54.65559005737305,49.00440979003906,69.91547393798828,56.139129638671875,14964924416,11811160064,11779059712,227885056
199,1740626261020,2572.729461669922,1400,2,1.225,29699.8009185791,1400,1400,1400,1400,1400,1400,1400,1400,65.44940185546875,39.98550033569336,66.57150268554688,52.28803253173828,73.12760925292969,63.57973861694336,56.3851318359375,54.61530685424805,14964924416,11811160064,11779772416,231411712
199,1740626261220,1281.2366790771484,1400,2,1.225,29700.58772277832,1400,1400,1400,1400,1400,1400,1400,1400,57.23178482055664,57.047096252441406,57.36827087402344,60.73979949951172,71.78288269042969,49.67657470703125,43.321006774902344,61.323848724365234,14964924416,11811160064,11797471232,254255104
206,1740626261421,2500.3372802734375,1400,2,1.225,29701.596420288086,1400,1400,1400,1400,1400,1400,1400,1400,61.722625732421875,74.6463623046875,79.86572265625,67.92704772949219,67.49969482421875,66.9727783203125,69.86135864257813,62.61804962158203,14964924416,11811160064,11822567424,308867072
200,1740626261628,1281.3990020751953,1400,2,1.225,29702.58966064453,1400,1400,1400,1400,1400,1400,1400,1400,99.49897766113281,99.38352966308594,99.59165954589844,99.8191909790039,99.6119613647461,99.8099136352539,99.92520904541016,99.95674133300781,14964924416,11811160064,11916226560,406220800
198,1740626261835,2573.051071166992,1400,2,1.225,29703.553665161133,1400,1400,1400,1400,1400,1400,1400,1400,99.95073699951172,99.9607162475586,99.9555892944336,99.88075256347656,99.95500183105469,99.95084381103516,100,99.90999603271484,14964924416,11811160064,11928788992,409391104
198,1740626262034,2500.5716400146484,1700,2,0.69375,29704.29425048828,1400,1400,1400,1400,1400,1400,1400,1400,98.74515533447266,98.63216400146484,98.693603515625,98.4183349609375,98.57362365722656,97.40475463867188,98.44991302490234,99.0468978881836,14964924416,11811160064,11931021312,414400512
208,1740626262233,2500.664047241211,1700,2,0.69375,29705.249603271484,1400,1400,1400,1400,1400,1400,1400,1400,90.74342346191406,89.06307220458984,90.7066650390625,93.60352325439453,89.95368194580078,91.87516784667969,93.04156494140625,93.17491912841797,14964924416,11811160064,11919863808,394346496
199,1740626262443,2500.7757110595703,1700,2,0.69375,29706.401153564453,1400,1400,1400,1400,1400,1400,1400,1400,93.2044906616211,96.2334213256836,95.36133575439453,94.17063903808594,96.4178237915039,96.5434799194336,97.80015563964844,95.44110870361328,14964924416,11811160064,11919867904,394326016
204,1740626262643,2501.021774291992,3550,0,0.7,29708.171661376953,1400,1400,1400,1400,1400,1400,1400,1400,98.60708618164063,99.07223510742188,99.1645736694336,99.02449798583984,99.06837463378906,99.35182189941406,98.88814544677734,99.2890396118164,14964924416,11811160064,11919540224,394326016
199,1740626262849,2501.453323364258,2920,0,1.0875,29710.72003173828,1400,1400,1400,1400,1400,1400,1400,1400,94.23133850097656,87.32662200927734,89.39920806884766,89.52992248535156,92.24993133544922,89.7513427734375,92.5743408203125,94.5126953125,14964924416,11811160064,11919081472,393859072
199,1740626263049,1283.005844116211,3575,0,1.1125,29713.4598236084,1400,1400,1400,1400,1400,1400,1400,1400,97.7083511352539,97.03108215332031,97.74037170410156,98.55870056152344,97.28174591064453,98.35814666748047,98.24043273925781,97.31774139404297,14964924416,11811160064,11919499264,392654848
201,1740626263250,2575.0197143554688,3550,0,1.1,29716.356201171875,1400,1400,1400,1400,1400,1400,1400,1400,98.54956817626953,98.15546417236328,97.8744125366211,99.12479400634766,98.85980224609375,96.12342834472656,98.0420150756836,98.08654022216797,14964924416,11811160064,11918852096,393125888
208,1740626263453,1916.4349670410156,3575,0,1.05,29718.908248901367,1400,1400,1400,1400,1400,1400,1400,1400,94.85516357421875,94.58443450927734,95.29773712158203,97.16573333740234,94.93748474121094,97.11065673828125,96.49716186523438,95.7258529663086,14964924416,11811160064,11918516224,393125888
202,1740626263661,2503.282516479492,3575,0,1.1,29721.562133789063,1400,1400,1400,1400,1400,1400,1400,1400,97.67877197265625,97.11939239501953,98.40968322753906,97.77163696289063,98.3487548828125,96.60855102539063,98.19084930419922,98.86874389648438,14964924416,11811160064,11918483456,393125888
199,1740626263864,2576.488250732422,3525,0,1.05,29724.399475097656,1400,1400,1400,1400,1400,1400,1400,1400,97.61152648925781,95.56278991699219,96.97847747802734,96.44892120361328,97.99427032470703,97.21502685546875,98.36511993408203,97.408203125,14964924416,11811160064,11918168064,392658944
211,1740626264064,2504.2152099609375,3550,0,1.05,29726.93194580078,1400,1400,1400,1400,1400,1400,1400,1400,98.92945098876953,98.41813659667969,99.00983428955078,99.46930694580078,98.8714599609375,98.41075134277344,98.525634765625,98.21161651611328,14964924416,11811160064,11920887808,394846208
199,1740626264276,2504.776657104492,3525,0,1.05,29730.05223083496,1400,1400,1400,1400,1400,1400,1400,1400,97.5614242553711,97.71797180175781,98.51081848144531,98.90290832519531,97.8499526977539,97.84336853027344,98.65668487548828,97.68804931640625,14964924416,11811160064,11921526784,400809984
199,1740626264477,1286.588851928711,3500,0,0.9875,29732.789108276367,1400,1400,1400,1400,1400,1400,1400,1400,98.87848663330078,98.02542877197266,98.88206481933594,98.75079345703125,98.54361724853516,98.45430755615234,98.41010284423828,98.97462463378906,14964924416,11811160064,11931553792,418119680
200,1740626264677,1919.3096618652344,3550,0,1.0375,29735.156051635742,1400,1400,1400,1400,1400,1400,1400,1400,98.27393341064453,98.62320709228516,98.91229248046875,98.90103912353516,97.83668518066406,98.86649322509766,98.95254516601563,98.31199645996094,14964924416,11811160064,11915079680,398553088
200,1740626264878,1287.5298309326172,3550,0,1.0375,29737.89192199707,1400,1400,1400,1400,1400,1400,1400,1400,96.39131927490234,96.09861755371094,97.21495819091797,96.06596374511719,95.95231628417969,96.80949401855469,96.49470520019531,97.63168334960938,14964924416,11811160064,11914321920,398082048
200,1740626265078,2506.7000122070313,3550,0,1.0625,29740.749053955078,1400,1400,1400,1400,1400,1400,1400,1400,95.90587615966797,97.12094116210938,97.53592681884766,97.0768051147461,97.06983947753906,96.9485092163086,97.26321411132813,98.17516326904297,14964924416,11811160064,11914936320,396976128
200,1740626265279,1288.5294799804688,3500,0,1.05625,29743.323791503906,1400,1400,1400,1400,1400,1400,1400,1400,93.22539520263672,89.3206558227539,93.6962661743164,91.65226745605469,92.12435150146484,89.62080383300781,94.87806701660156,90.08894348144531,14964924416,11811160064,11921969152,396722176
199,1740626265479,2507.6644287109375,2860,0,1.0875,29746.17822265625,1400,1400,1400,1400,1400,1400,1400,1400,90.46009826660156,88.77655792236328,93.2046890258789,92.93054962158203,90.66714477539063,89.03839111328125,90.01927185058594,94.35987854003906,14964924416,11811160064,11921387520,396587008
200,1740626265679,2581.0797119140625,3650,0,1.0875,29748.826858520508,1400,1400,1400,1400,1400,1400,1400,1400,92.5911636352539,92.52272033691406,91.58207702636719,94.65567779541016,94.01699829101563,90.55294799804688,90.87627410888672,95.76326751708984,14964924416,11811160064,11921801216,396587008
199,1740626265881,1922.1310577392578,3500,0,1.0625,29751.487915039063,1400,1400,1400,1400,1400,1400,1400,1400,91.43740844726563,91.14321899414063,91.91903686523438,93.4278335571289,90.61195373535156,93.93101501464844,94.21944427490234,91.44107055664063,14964924416,11811160064,11920838656,397062144
200,1740626266080,2509.0238647460938,3450,0,1.0375,29754.22444152832,1400,1400,1400,1400,1400,1400,1400,1400,95.97925567626953,95.84129333496094,96.56964874267578,97.35208892822266,97.00939178466797,98.1773910522461,97.37886047363281,97.16650390625,14964924416,11811160064,11921424384,397062144
200,1740626266282,2582.513397216797,3325,0,0.9625,29756.62126159668,1400,1400,1400,1400,1400,1400,1400,1400,93.04869079589844,92.25088500976563,92.37487030029297,93.2538070678711,93.3430404663086,91.14395141601563,91.86125183105469,93.55760955810547,14964924416,11811160064,11921981440,396906496
195,1740626266486,2582.8663330078125,3175,0,0.9125,29758.764617919922,1400,1400,1400,1400,1400,1400,1400,1400,95.23046112060547,94.60792541503906,95.90138244628906,96.71692657470703,95.18246459960938,93.82051086425781,95.21754455566406,95.6571273803711,14964924416,11811160064,11921043456,396840960
199,1740626266683,1923.6974029541016,3250,0,0.8875,29760.830123901367,1400,1400,1400,1400,1400,1400,1400,1400,94.84058380126953,92.02200317382813,94.50444793701172,93.29369354248047,93.75736236572266,97.99248504638672,94.84754943847656,93.79925537109375,14964924416,11811160064,11923136512,398970880
199,1740626266883,2583.4295196533203,3040,0,1.08125,29762.437713623047,1400,1400,1400,1400,1400,1400,1400,1400,88.59078216552734,83.59913635253906,87.88340759277344,79.11084747314453,91.66232299804688,76.28546142578125,85.16401672363281,81.84050750732422,14964924416,11811160064,11830571008,313081856
7,1740626267083,2583.645233154297,1400,2,0.8625,29763.62890625,1400,1400,1400,1400,1400,1400,1400,1400,19.198760986328125,15.816215515136719,28.248191833496094,17.985977172851563,23.92407989501953,10.805000305175781,17.055816650390625,20.008010864257813,14964924416,11811160064,11787177984,204374016
