Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740614578857,1609,1609,1609,1609,1609,1609,1609,1609,71.55107879638672,37.795040130615234,67.33439636230469,36.98359680175781,66.46656799316406,40.620548248291016,33.31639862060547,78.76741790771484,2985.96484375,11600.400634765625,8351.412963867188,12.607177734375,16883044352,34359738368,6558126080,0
198,1740614578858,1609,1609,1609,1609,1609,1609,1609,1609,93.69596862792969,0,5.822723388671875,0,97.80459594726563,0,44.19828796386719,14.243118286132813,2985.9764404296875,11600.450561523438,8351.441345214844,12.607177734375,16883044352,34359738368,6558117888,0
199,1740614579058,1609,1609,1609,1609,1609,1609,1609,1609,16.66490936279297,18.314041137695313,71.85408020019531,9.396133422851563,25.8966064453125,11.709342956542969,21.009017944335938,16.35303497314453,2986.11865234375,11602.211608886719,8353.048156738281,12.60797119140625,16883044352,34359738368,6599430144,0
200,1740614579257,1609,1609,1609,1609,1609,1609,1609,1609,49.913841247558594,48.10799789428711,51.58320999145508,49.719093322753906,73.80095672607422,48.14227294921875,50.462379455566406,66.15106201171875,2986.4188232421875,11605.794006347656,8356.321472167969,12.60797119140625,16883044352,34359738368,6677725184,0
197,1740614579461,1609,1609,1609,1609,1609,1609,1609,1609,93.37672424316406,90.21354675292969,91.44660186767578,89.3760757446289,94.13617706298828,87.56329345703125,92.0998764038086,90.68314361572266,2986.8882446289063,11611.450317382813,8361.700256347656,12.60797119140625,16883044352,34359738368,6681333760,0
197,1740614579661,1609,1609,1609,1609,1609,1609,1609,1609,92.12338256835938,94.55863189697266,94.26741027832031,93.0164566040039,95.74327087402344,92.17547607421875,92.76905822753906,92.45952606201172,2987.3872680664063,11617.177307128906,8367.099182128906,12.6085205078125,16883044352,34359738368,6680473600,0
200,1740614579859,1609,1609,1609,1609,1609,1609,1609,1609,88.29283905029297,85.27035522460938,90.09944915771484,89.11248779296875,91.22872161865234,88.98340606689453,89.0359115600586,86.79118347167969,2987.706787109375,11621.826049804688,8371.541137695313,12.6085205078125,16883044352,34359738368,6680637440,0
200,1740614580060,1609,1609,1609,1609,1609,1609,1609,1609,94.00814819335938,93.81183624267578,94.42057037353516,95.74051666259766,95.7109603881836,94.81983947753906,94.26378631591797,93.602294921875,2988.1195068359375,11627.803161621094,8377.196655273438,12.6092529296875,16883044352,34359738368,6689570816,0
199,1740614580262,1609,1609,1609,1609,1609,1609,1609,1609,93.20354461669922,94.39088439941406,92.34952545166016,91.9810791015625,91.51556396484375,90.80152130126953,93.18243408203125,90.99590301513672,2988.5319213867188,11633.338500976563,8382.468811035156,12.6092529296875,16883044352,34359738368,6686949376,0
199,1740614580461,1609,1609,1609,1609,1609,1609,1609,1609,87.95341491699219,83.12540435791016,90.32598876953125,85.47271728515625,87.51199340820313,85.62083435058594,90.23770141601563,90.16822052001953,2988.8936157226563,11638.266723632813,8387.173278808594,12.6092529296875,16883044352,34359738368,6687043584,0
197,1740614580664,1609,1609,1609,1609,1609,1609,1609,1609,92.26472473144531,94.45283508300781,93.12684631347656,92.44853973388672,93.10787963867188,93.76962280273438,94.28137969970703,92.69288635253906,2989.3359985351563,11644.037414550781,8392.672302246094,12.60968017578125,16883044352,34359738368,6687002624,0
200,1740614580862,1609,1609,1609,1609,1609,1609,1609,1609,72.40084838867188,72.80403137207031,86.11336517333984,70.72726440429688,73.661376953125,71.11676025390625,72.6326675415039,71.98237609863281,2989.69677734375,11648.209655761719,8396.60595703125,12.60968017578125,16883044352,34359738368,6617686016,0
10,1740614581063,1609,1609,1609,1609,1609,1609,1609,1609,0,0.20969390869140625,17.802932739257813,2.5355987548828125,0,0,0,1.7158737182617188,2989.7674560546875,11648.436401367188,8396.682189941406,12.60992431640625,16883044352,34359738368,6567407616,0
