Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740611525183,1609,1609,1609,1609,1609,1609,1609,1609,62.35516357421875,27.377662658691406,97.11170196533203,28.386459350585938,58.39744186401367,33.0306396484375,35.75489807128906,37.52560043334961,1851.846923828125,7223.052062988281,5124.67578125,8.69732666015625,16883044352,34359738368,6700601344,0
199,1740611525183,1609,1609,1609,1609,1609,1609,1609,1609,91.62167358398438,0,98.04743957519531,0,20.586517333984375,0,98.04179382324219,2.5112380981445313,1851.8565063476563,7223.1026611328125,5124.7110595703125,8.69732666015625,16883044352,34359738368,6700965888,0
199,1740611525384,1609,1609,1609,1609,1609,1609,1609,1609,15.277175903320313,14.432075500488281,52.08026885986328,11.566970825195313,18.352508544921875,11.834236145019531,26.956649780273438,37.528045654296875,1852.00927734375,7225.085388183594,5126.50341796875,8.69732666015625,16883044352,34359738368,6741422080,0
199,1740611525584,1609,1609,1609,1609,1609,1609,1609,1609,60.30678176879883,58.38038635253906,72.1237564086914,59.92527770996094,74.12181091308594,59.844520568847656,60.69786834716797,69.78532409667969,1852.3506469726563,7229.28466796875,5130.3602294921875,8.69732666015625,16883044352,34359738368,6820745216,0
199,1740611525785,1609,1609,1609,1609,1609,1609,1609,1609,92.76036071777344,89.77005004882813,88.75843048095703,94.98870086669922,91.21192932128906,90.05853271484375,94.14015197753906,88.41365814208984,1852.8260498046875,7234.847412109375,5135.625915527344,8.69769287109375,16883044352,34359738368,6822453248,0
199,1740611525986,1609,1609,1609,1609,1609,1609,1609,1609,90.7175521850586,93.1060562133789,91.24162292480469,93.97982788085938,91.74118041992188,89.76318359375,93.42196655273438,90.49199676513672,1853.3064575195313,7240.317321777344,5140.804748535156,8.69769287109375,16883044352,34359738368,6821560320,0
200,1740611526185,1609,1609,1609,1609,1609,1609,1609,1609,89.4114990234375,87.81573486328125,89.27293395996094,86.78491973876953,87.04032897949219,90.79991149902344,87.14161682128906,89.23004150390625,1853.6199340820313,7245.126403808594,5145.366760253906,8.69921875,16883044352,34359738368,6823608320,0
200,1740611526386,1609,1609,1609,1609,1609,1609,1609,1609,91.98371887207031,93.04820251464844,93.463623046875,91.41673278808594,93.20901489257813,91.3715591430664,94.67179107666016,94.21685028076172,1854.0330810546875,7251.155944824219,5151.130554199219,8.69921875,16883044352,34359738368,6823895040,0
199,1740611526587,1609,1609,1609,1609,1609,1609,1609,1609,93.18445587158203,90.5424575805664,92.25780487060547,90.98332977294922,91.50104522705078,93.16648864746094,92.86046600341797,89.85149383544922,1854.405029296875,7256.287292480469,5155.984558105469,8.69921875,16883044352,34359738368,6823833600,0
200,1740611526787,1609,1609,1609,1609,1609,1609,1609,1609,85.32221984863281,82.08100891113281,86.37808227539063,86.2811508178711,88.79385375976563,83.61907958984375,92.08819580078125,84.76319122314453,1854.7979125976563,7261.636962890625,5161.072937011719,8.70013427734375,16883044352,34359738368,6824534016,0
199,1740611526988,1609,1609,1609,1609,1609,1609,1609,1609,90.66294860839844,92.90100860595703,91.05548095703125,90.03702545166016,92.05348205566406,94.00736999511719,91.4817886352539,91.12542724609375,1855.2190551757813,7267.156066894531,5166.312561035156,8.70013427734375,16883044352,34359738368,6824009728,0
200,1740611527188,1609,1609,1609,1609,1609,1609,1609,1609,58.138362884521484,63.538909912109375,69.19914245605469,57.88473129272461,64.28846740722656,59.976314544677734,65.49298095703125,59.39313888549805,1855.548095703125,7270.729797363281,5169.611145019531,8.70013427734375,16883044352,34359738368,6757892096,0
10,1740611527389,1609,1609,1609,1609,1609,1609,1609,1609,2.3548812866210938,2.3147811889648438,22.67565155029297,2.4050521850585938,2.6051559448242188,2.116912841796875,2.6533432006835938,3.3427200317382813,1855.6122436523438,7270.8624267578125,5169.656799316406,8.70050048828125,16883044352,34359738368,6709653504,0
