Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740612290029,1609,1609,1609,1609,1609,1609,1609,1609,57.00095748901367,35.0281982421875,71.90077209472656,42.364959716796875,89.34419250488281,31.582908630371094,43.695953369140625,32.11839294433594,2138.7825317382813,8353.415100097656,5964.5579833984375,9.7103271484375,16883044352,34359738368,6583582720,0
199,1740612290031,1609,1609,1609,1609,1609,1609,1609,1609,73.07431030273438,26.083251953125,75.00331115722656,36.54336166381836,96.64680480957031,36.43661117553711,83.21334075927734,25.802711486816406,2138.7949829101563,8353.473449707031,5964.596923828125,9.7103271484375,16883044352,34359738368,6583554048,0
199,1740612290231,1609,1609,1609,1609,1609,1609,1609,1609,24.893829345703125,12.32403564453125,39.484222412109375,14.214614868164063,29.8192138671875,14.228538513183594,20.749427795410156,28.947097778320313,2138.942138671875,8355.400451660156,5966.341003417969,9.71075439453125,16883044352,34359738368,6625136640,0
199,1740612290431,1609,1609,1609,1609,1609,1609,1609,1609,53.63213348388672,51.43283462524414,61.48751449584961,55.4229621887207,72.1106185913086,55.61342239379883,55.09132766723633,64.24008178710938,2139.2617797851563,8359.293334960938,5969.923767089844,9.711181640625,16883044352,34359738368,6702604288,0
199,1740612290632,1609,1609,1609,1609,1609,1609,1609,1609,91.84246063232422,89.08782958984375,90.7071304321289,89.42439270019531,94.97694396972656,92.15039825439453,91.83158111572266,88.41064453125,2139.7300415039063,8364.844909667969,5975.183837890625,9.711181640625,16883044352,34359738368,6704922624,0
199,1740612290832,1609,1609,1609,1609,1609,1609,1609,1609,93.11310577392578,94.53022766113281,94.04310607910156,92.33135986328125,92.65501403808594,91.04400634765625,93.55996704101563,91.04122924804688,2140.1978149414063,8370.285583496094,5980.2637939453125,9.7115478515625,16883044352,34359738368,6703767552,0
200,1740612291032,1609,1609,1609,1609,1609,1609,1609,1609,88.69744873046875,87.63603973388672,95.44305419921875,89.1711654663086,89.92972564697266,90.34959411621094,90.26924896240234,90.03189086914063,2140.53662109375,8375.250793457031,5985.0198974609375,9.71197509765625,16883044352,34359738368,6704091136,0
199,1740612291233,1609,1609,1609,1609,1609,1609,1609,1609,93.07295989990234,92.24374389648438,93.32009887695313,94.78531646728516,93.93310546875,91.9480972290039,92.3050308227539,92.60395812988281,2140.944091796875,8381.254150390625,5990.754821777344,9.71197509765625,16883044352,34359738368,6704508928,0
199,1740612291433,1609,1609,1609,1609,1609,1609,1609,1609,90.71428680419922,92.26992797851563,92.0827407836914,91.05015563964844,92.06503295898438,89.21573638916016,93.47649383544922,91.46356201171875,2141.3300170898438,8386.534973144531,5995.786926269531,9.7125244140625,16883044352,34359738368,6706696192,0
199,1740612291633,1609,1609,1609,1609,1609,1609,1609,1609,88.30337524414063,83.19328308105469,88.34468841552734,84.07431030273438,85.76548767089844,83.97433471679688,89.89457702636719,85.51990509033203,2141.7098388671875,8391.690734863281,6000.706848144531,9.7125244140625,16883044352,34359738368,6706401280,0
200,1740612291833,1609,1609,1609,1609,1609,1609,1609,1609,93.5228042602539,93.45917510986328,92.54353332519531,93.40585327148438,93.50923919677734,94.1733169555664,93.09041595458984,92.42643737792969,2142.1315307617188,8397.195983886719,6005.9642333984375,9.71295166015625,16883044352,34359738368,6705954816,0
200,1740612292033,1609,1609,1609,1609,1609,1609,1609,1609,62.40434646606445,59.469051361083984,76.44869995117188,59.56602096557617,62.85823440551758,60.24464416503906,61.68830871582031,60.921424865722656,2142.4629516601563,8400.826721191406,6009.3394775390625,9.71337890625,16883044352,34359738368,6641860608,0
10,1740612292235,1609,1609,1609,1609,1609,1609,1609,1609,7.570701599121094,0,15.155319213867188,0.4275360107421875,18.249351501464844,6.255393981933594,0,0.7264404296875,2142.5391845703125,8401.159423828125,6009.458251953125,9.7137451171875,16883044352,34359738368,6593626112,0
