Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740615524269,1609,1609,1609,1609,1609,1609,1609,1609,50.74042510986328,12.976654052734375,99.74559783935547,4.239677429199219,19.354568481445313,14.032890319824219,63.53122329711914,5.551239013671875,3338.4283447265625,12902.610412597656,9291.136840820313,13.83062744140625,16883044352,34359738368,6586544128,0
199,1740615524270,1609,1609,1609,1609,1609,1609,1609,1609,13.872360229492188,2.1517562866210938,98.28050994873047,0,94.73625183105469,0,97.24530792236328,39.203739166259766,3338.4384155273438,12902.651000976563,9291.170532226563,13.83062744140625,16883044352,34359738368,6586769408,0
199,1740615524470,1609,1609,1609,1609,1609,1609,1609,1609,9.591384887695313,19.399368286132813,37.17131042480469,12.232292175292969,36.7222785949707,5.926445007324219,31.20867156982422,35.895347595214844,3338.5908203125,12904.649719238281,9293.016479492188,13.83111572265625,16883044352,34359738368,6627467264,0
200,1740615524670,1609,1609,1609,1609,1609,1609,1609,1609,57.2803840637207,61.417972564697266,82.99504089355469,61.63671112060547,59.52299499511719,58.4122200012207,60.62141799926758,68.42860412597656,3338.989501953125,12908.975891113281,9296.998352050781,13.83160400390625,16883044352,34359738368,6746263552,0
200,1740615524870,1609,1609,1609,1609,1609,1609,1609,1609,91.49046325683594,81.95545959472656,85.615966796875,84.05696868896484,86.26811981201172,80.90447998046875,87.685546875,82.03752136230469,3339.3623046875,12913.674072265625,9301.472839355469,13.83160400390625,16883044352,34359738368,6748545024,0
202,1740615525071,1609,1609,1609,1609,1609,1609,1609,1609,96.83228302001953,93.41992950439453,96.02200317382813,93.98552703857422,94.27783203125,93.53165435791016,97.04586029052734,94.09512329101563,3339.8634033203125,12919.214538574219,9306.729675292969,13.83203125,16883044352,34359738368,6748868608,0
199,1740615525274,1609,1609,1609,1609,1609,1609,1609,1609,90.13006591796875,87.4242935180664,90.78046417236328,87.08171081542969,88.81551361083984,88.84537506103516,94.33245849609375,86.69034576416016,3340.3546142578125,12924.617004394531,9311.842956542969,13.83245849609375,16883044352,34359738368,6749667328,0
201,1740615525474,1609,1609,1609,1609,1609,1609,1609,1609,92.916748046875,93.11194610595703,96.83660888671875,95.37586975097656,94.55683135986328,92.5265121459961,94.90921020507813,95.66698455810547,3340.80859375,12929.333068847656,9316.309997558594,13.83245849609375,16883044352,34359738368,6749986816,0
197,1740615525678,1609,1609,1609,1609,1609,1609,1609,1609,95.83932495117188,92.09964752197266,94.3609390258789,91.49054718017578,92.8345718383789,90.6278076171875,93.3915786743164,93.02161407470703,3341.3048095703125,12934.7763671875,9321.412963867188,13.8328857421875,16883044352,34359738368,6749700096,0
199,1740615525877,1609,1609,1609,1609,1609,1609,1609,1609,94.41019439697266,92.37232208251953,93.9677505493164,94.37186431884766,95.82108306884766,96.76807403564453,93.52628326416016,94.695068359375,3341.7642822265625,12939.895812988281,9326.269958496094,13.8328857421875,16883044352,34359738368,6749675520,0
