Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740608782251,1609,1609,1609,1609,1609,1609,1609,1609,54.61653518676758,29.264068603515625,51.325172424316406,75.20365905761719,38.38267135620117,34.006866455078125,75.20648193359375,29.177772521972656,915.2703247070313,4385.957824707031,3258.0545043945313,5.14080810546875,16883044352,34359738368,6694608896,0
199,1740608782252,1609,1609,1609,1609,1609,1609,1609,1609,64.44794464111328,48.100215911865234,98.54203796386719,39.324729919433594,98.78094482421875,55.29511260986328,85.36259460449219,61.03916549682617,915.2815551757813,4386.009460449219,3258.09130859375,5.14080810546875,16883044352,34359738368,6694957056,0
198,1740608782452,1609,1609,1609,1609,1609,1609,1609,1609,11.300949096679688,21.25830841064453,48.09081268310547,15.978713989257813,16.1922607421875,11.599678039550781,30.617660522460938,24.04064178466797,915.4338989257813,4388.013000488281,3259.8836059570313,5.14080810546875,16883044352,34359738368,6733164544,0
200,1740608782651,1609,1609,1609,1609,1609,1609,1609,1609,55.514522552490234,54.396751403808594,68.44570922851563,56.86152648925781,68.97654724121094,56.870574951171875,58.55667495727539,66.45014953613281,915.728759765625,4391.952880859375,3263.523681640625,5.14080810546875,16883044352,34359738368,6789513216,0
200,1740608782851,1609,1609,1609,1609,1609,1609,1609,1609,89.34938049316406,87.72167205810547,93.16729736328125,88.2386474609375,91.61405944824219,88.6548843383789,91.30076599121094,88.54825592041016,916.1370849609375,4397.4127197265625,3268.73583984375,5.14215087890625,16883044352,34359738368,6791962624,0
199,1740608783052,1609,1609,1609,1609,1609,1609,1609,1609,90.70813751220703,87.44485473632813,90.35894775390625,89.43510437011719,89.24483489990234,91.49171447753906,91.23260498046875,88.47528839111328,916.5027465820313,4403.188781738281,3274.2546997070313,5.14215087890625,16883044352,34359738368,6791282688,0
199,1740608783252,1609,1609,1609,1609,1609,1609,1609,1609,87.4169921875,85.5721664428711,91.1349868774414,85.8161392211914,87.30211639404297,85.22138977050781,88.9201889038086,88.59233093261719,916.8757934570313,4408.840270996094,3279.6113891601563,5.14251708984375,16883044352,34359738368,6791553024,0
8,1740608783453,1609,1609,1609,1609,1609,1609,1609,1609,44.808502197265625,36.087520599365234,47.64630889892578,37.808868408203125,46.711368560791016,39.95947265625,44.97282409667969,46.79734802246094,917.0908203125,4411.335632324219,3281.8514404296875,5.14251708984375,16883044352,34359738368,6700412928,0
