Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740617925982,472.5821228027344,1400,2,0.7,5719.325988769531,1400,1400,1400,1400,1400,1400,1400,1400,91.10032653808594,88.97111511230469,83.95248413085938,87.03632354736328,87.05776977539063,87.21780395507813,89.77433013916016,83.70936584472656,14964924416,11811160064,11652521984,152473600
198,1740617925984,559.6081848144531,1400,2,0.7,5719.388259887695,1400,1400,1400,1400,1400,1400,1400,1400,85.81675720214844,69.07952880859375,90.4111328125,70.72113800048828,97.80897521972656,55.63746643066406,97.82556915283203,61.22981262207031,14964924416,11811160064,11652665344,152473600
196,1740617926188,559.6731719970703,1400,2,0.7,5720.230010986328,1400,1400,1400,1400,1400,1400,1400,1400,81.14701843261719,65.86670684814453,82.49494934082031,76.20695495605469,86.80113220214844,76.48789978027344,86.35693359375,71.93434143066406,14964924416,11811160064,11654258688,183660544
199,1740617926385,559.7449493408203,1400,2,0.7,5721.094940185547,1400,1400,1400,1400,1400,1400,1400,1400,90.94654846191406,93.40616607666016,94.42897033691406,94.90262603759766,94.84913635253906,97.3779296875,94.45465087890625,91.74893188476563,14964924416,11811160064,11682828288,216645632
173,1740617926611,559.8120422363281,1400,2,0.7,5721.97966003418,1400,1400,1400,1400,1400,1400,1400,1400,60.13315200805664,72.95832061767578,77.1418228149414,74.42046356201172,68.76548767089844,77.69474792480469,61.36499786376953,56.96335983276367,14964924416,11811160064,11678273536,211492864
200,1740617926785,366.8405303955078,1400,2,0.7,5722.639358520508,1400,1400,1400,1400,1400,1400,1400,1400,78.0175552368164,43.69894790649414,74.37496948242188,43.94408416748047,68.77237701416016,47.84483337402344,82.2175064086914,33.000755310058594,14964924416,11811160064,11684798464,245440512
195,1740617926990,472.9276580810547,1400,2,0.7,5723.571243286133,1400,1400,1400,1400,1400,1400,1400,1400,86.09790802001953,87.01063537597656,92.7080307006836,92.21916961669922,93.79598236083984,94.54363250732422,91.50865936279297,93.24015808105469,14964924416,11811160064,11650252800,84287488
199,1740617927186,560.0122222900391,1400,2,0.7,5724.467437744141,1400,1400,1400,1400,1400,1400,1400,1400,72.56866455078125,66.40747833251953,65.20610046386719,68.71672058105469,66.28002166748047,70.49441528320313,76.76960754394531,66.7431640625,14964924416,11811160064,11649196032,85393408
199,1740617927387,574.310791015625,1400,2,0.7,5725.106414794922,1400,1400,1400,1400,1400,1400,1400,1400,55.63311767578125,34.348365783691406,60.593387603759766,49.83032989501953,59.12184143066406,45.78882598876953,54.957950592041016,49.754417419433594,14964924416,11811160064,11649511424,85393408
200,1740617927587,560.1282196044922,1400,2,0.7,5725.942626953125,1400,1400,1400,1400,1400,1400,1400,1400,60.019981384277344,74.92420959472656,69.1670913696289,66.36134338378906,71.39937591552734,62.53144836425781,64.80216979980469,64.92811584472656,14964924416,11811160064,11630059520,70397952
198,1740617927789,574.4607543945313,1400,2,0.7,5726.906692504883,1400,1400,1400,1400,1400,1400,1400,1400,85.9086685180664,86.3228530883789,85.56118774414063,81.9952392578125,88.49280548095703,84.43362426757813,87.25599670410156,81.68525695800781,14964924416,11811160064,11628285952,70979584
199,1740617927989,574.5302581787109,1400,2,0.7,5727.740432739258,1400,1400,1400,1400,1400,1400,1400,1400,86.77597045898438,87.61697387695313,90.1113052368164,81.85934448242188,83.82050323486328,84.50208282470703,83.34046173095703,87.18049621582031,14964924416,11811160064,11628814336,70979584
200,1740617928189,367.320068359375,1400,2,0.7,5728.496765136719,1400,1400,1400,1400,1400,1400,1400,1400,61.27749252319336,56.72087097167969,52.976776123046875,56.23169708251953,66.35324096679688,60.326961517333984,60.5057373046875,65.48242950439453,14964924416,11811160064,11629383680,70979584
199,1740617928390,367.3930358886719,1400,2,0.7,5729.388671875,1400,1400,1400,1400,1400,1400,1400,1400,85.62647247314453,81.51179504394531,90.3702621459961,82.15843200683594,85.06954193115234,80.06423950195313,83.40593719482422,76.12206268310547,14964924416,11811160064,11628658688,70979584
200,1740617928590,367.4698944091797,1400,2,0.7,5730.302139282227,1400,1400,1400,1400,1400,1400,1400,1400,70.4312744140625,72.4757080078125,77.77847290039063,75.22048950195313,77.48030090332031,70.31194305419922,80.44845581054688,74.64848327636719,14964924416,11811160064,11628941312,70979584
199,1740617928792,574.8131103515625,1400,2,0.7,5731.174987792969,1400,1400,1400,1400,1400,1400,1400,1400,95.87113952636719,91.02236938476563,92.63880920410156,97.61312103271484,95.72285461425781,92.47293090820313,96.22406768798828,94.52596282958984,14964924416,11811160064,11632406528,85540864
