Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740617722805,532.7217559814453,1400,2,1.2125,5167.815017700195,1400,1400,1400,1400,1400,1400,1400,1400,41.73606491088867,33.17308044433594,61.80189895629883,52.11494064331055,30.96343994140625,59.23387908935547,38.251338958740234,50.729164123535156,14964924416,11811160064,11526901760,0
199,1740617722806,518.8498687744141,1400,2,1.2125,5167.849960327148,1400,1400,1400,1400,1400,1400,1400,1400,99.04698944091797,19.05835723876953,98.6083755493164,18.737213134765625,40.96722412109375,77.79840850830078,64.35108184814453,17.73967742919922,14964924416,11811160064,11526930432,0
196,1740617723009,518.9066467285156,1400,2,1.2125,5168.559097290039,1400,1400,1400,1400,1400,1400,1400,1400,55.341094970703125,49.094425201416016,69.41739654541016,51.35980224609375,73.3806381225586,37.139034271240234,53.046932220458984,77.18043518066406,14964924416,11811160064,11528089600,0
199,1740617723207,518.9638214111328,1400,2,1.2125,5169.3204345703125,1400,1400,1400,1400,1400,1400,1400,1400,64.50579833984375,49.816314697265625,71.55644989013672,44.94461441040039,60.226863861083984,76.32868957519531,48.402957916259766,95.32573699951172,14964924416,11811160064,11526668288,0
199,1740617723407,444.3601837158203,1400,2,1.2125,5170.107925415039,1400,1400,1400,1400,1400,1400,1400,1400,62.84334945678711,64.10575866699219,59.541202545166016,59.01795196533203,50.01804733276367,64.38026428222656,72.09634399414063,54.13378143310547,14964924416,11811160064,11532525568,0
21,1740617723786,519.1351776123047,1400,2,1.2125,5171.447616577148,1400,1400,1400,1400,1400,1400,1400,1400,54.198726654052734,55.162479400634766,56.749027252197266,57.774742126464844,64.78195190429688,41.6326789855957,63.061283111572266,38.440364837646484,14964924416,11811160064,11532206080,0
199,1740617723808,533.0251312255859,1400,2,1.2125,5171.521957397461,1400,1400,1400,1400,1400,1400,1400,1400,100,100,100,100,100,100,100,100,14964924416,11811160064,11536928768,0
199,1740617724008,351.92066955566406,1400,2,1.2125,5172.418228149414,1400,1400,1400,1400,1400,1400,1400,1400,87.05453491210938,83.40857696533203,87.30400085449219,82.90428161621094,84.55773162841797,80.50904083251953,85.83380126953125,81.142822265625,14964924416,11811160064,11590107136,36032512
200,1740617724208,351.9799041748047,1400,2,1.2125,5173.194595336914,1400,1400,1400,1400,1400,1400,1400,1400,73.57361602783203,54.037078857421875,60.153846740722656,67.93817138671875,66.64002990722656,58.87321090698242,64.37207794189453,55.25075149536133,14964924416,11811160064,11581198336,16760832
200,1740617724409,444.6752166748047,1400,2,1.2125,5174.026748657227,1400,1400,1400,1400,1400,1400,1400,1400,69.36663818359375,63.75465393066406,71.65557861328125,61.34450149536133,70.12283325195313,59.26291275024414,61.08351516723633,70.90554809570313,14964924416,11811160064,11582504960,13758464
199,1740617724609,533.3220062255859,1400,2,1.2125,5175.024963378906,1400,1400,1400,1400,1400,1400,1400,1400,78.62901306152344,84.24927520751953,86.88119506835938,80.3621826171875,83.47808074951172,79.30146789550781,78.34174346923828,82.57427978515625,14964924416,11811160064,11582296064,13758464
199,1740617724810,519.4933624267578,1400,2,1.2125,5175.832809448242,1400,1400,1400,1400,1400,1400,1400,1400,82.52716827392578,78.84484100341797,81.99034118652344,87.3259048461914,88.55621337890625,83.38633728027344,82.93661499023438,81.09725952148438,14964924416,11811160064,11582504960,13717504
199,1740617725010,444.89366149902344,1400,2,1.2125,5176.682388305664,1400,1400,1400,1400,1400,1400,1400,1400,77.13739013671875,70.8523178100586,83.80952453613281,76.7800521850586,78.26918029785156,80.97761535644531,80.58949279785156,77.6834716796875,14964924416,11811160064,11583377408,13594624
200,1740617725210,519.6244964599609,1400,2,1.2125,5177.485992431641,1400,1400,1400,1400,1400,1400,1400,1400,63.478511810302734,55.1661262512207,56.59218978881836,62.853919982910156,66.19302368164063,63.673152923583984,63.90816116333008,55.15071105957031,14964924416,11811160064,11584847872,13131776
200,1740617725411,533.5956878662109,1400,2,1.2125,5178.310211181641,1400,1400,1400,1400,1400,1400,1400,1400,67.37342071533203,65.46499633789063,66.11143493652344,66.50025177001953,59.119693756103516,59.710453033447266,62.270118713378906,59.72896194458008,14964924416,11811160064,11583856640,13185024
200,1740617725611,519.762939453125,1400,2,1.2125,5179.204238891602,1400,1400,1400,1400,1400,1400,1400,1400,80.15525817871094,84.98893737792969,82.78961181640625,82.73403930664063,82.72166442871094,73.63578033447266,81.75215148925781,84.96063232421875,14964924416,11811160064,11584479232,13185024
199,1740617725812,445.1475372314453,1400,2,1.2125,5179.961883544922,1400,1400,1400,1400,1400,1400,1400,1400,59.16926956176758,53.767486572265625,55.760379791259766,57.294185638427734,58.53826904296875,51.60719680786133,51.247642517089844,55.01826858520508,14964924416,11811160064,11584798720,13168640
199,1740617726012,352.5899658203125,1400,2,1.2125,5180.7510986328125,1400,1400,1400,1400,1400,1400,1400,1400,51.259239196777344,58.76457977294922,62.667930603027344,64.0047378540039,62.89811706542969,54.86332321166992,54.06727600097656,63.26118087768555,14964924416,11811160064,11584487424,13160448
