Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740618195189,387.81629943847656,1400,2,1.2875,6454.319183349609,1400,1400,1400,1400,1400,1400,1400,1400,70.54904174804688,67.1119384765625,64.70819091796875,68.72725677490234,56.824275970458984,81.01360321044922,60.90171432495117,87.68534851074219,14964924416,11811160064,11554344960,0
201,1740618195190,614.0430755615234,1400,2,1.2875,6454.356658935547,1400,1400,1400,1400,1400,1400,1400,1400,85.59339141845703,28.415512084960938,61.83419418334961,100,44.96595001220703,100,34.46562957763672,96.74475860595703,14964924416,11811160064,11554988032,0
196,1740618195395,629.9602661132813,1400,2,1.2875,6455.165023803711,1400,1400,1400,1400,1400,1400,1400,1400,81.85035705566406,65.56988525390625,81.44261169433594,76.9287109375,83.89328002929688,79.8749771118164,83.49918365478516,76.72837829589844,14964924416,11811160064,11551318016,0
188,1740618195604,630.02392578125,1400,2,1.2875,6455.94221496582,1400,1400,1400,1400,1400,1400,1400,1400,66.06574249267578,46.13111114501953,70.45099639892578,48.06431198120117,68.49452209472656,52.0742073059082,81.72406768798828,48.67587661743164,14964924416,11811160064,11558395904,0
200,1740618195793,614.2405242919922,1400,2,1.2875,6456.789474487305,1400,1400,1400,1400,1400,1400,1400,1400,70.20175170898438,83.69920349121094,88.62875366210938,64.93963623046875,72.86740112304688,86.88015747070313,71.96235656738281,86.8207015991211,14964924416,11811160064,11574149120,12271616
200,1740618195993,388.0996551513672,1400,2,1.2875,6457.56657409668,1400,1400,1400,1400,1400,1400,1400,1400,77.85417175292969,66.47914123535156,77.44408416748047,78.04995727539063,65.8955078125,79.1958999633789,75.35201263427734,73.62916564941406,14964924416,11811160064,11575664640,32264192
200,1740618196194,614.3687896728516,1400,2,1.2875,6458.401306152344,1400,1400,1400,1400,1400,1400,1400,1400,74.13751220703125,50.21854782104492,58.84496307373047,68.4561538696289,59.48881149291992,64.35872650146484,73.08116149902344,66.55064392089844,14964924416,11811160064,11611856896,66248704
199,1740618196395,511.4732208251953,1400,2,1.2875,6459.2030029296875,1400,1400,1400,1400,1400,1400,1400,1400,53.70170211791992,42.204010009765625,60.60340881347656,58.41442108154297,69.74679565429688,53.35453796386719,65.52798461914063,49.26620101928711,14964924416,11811160064,11613298688,65286144
201,1740618196595,630.3415832519531,1400,2,1.2875,6459.954986572266,1400,1400,1400,1400,1400,1400,1400,1400,45.521636962890625,53.63753128051758,46.87337112426758,45.71616744995117,55.81779861450195,44.14495086669922,60.31554412841797,30.555023193359375,14964924416,11811160064,11610050560,58601472
198,1740618196798,614.5471649169922,1400,2,1.2875,6460.834899902344,1400,1400,1400,1400,1400,1400,1400,1400,62.07917404174805,55.532230377197266,62.48664093017578,55.77534866333008,68.62340545654297,57.50603485107422,68.91090393066406,55.41645812988281,14964924416,11811160064,11613724672,55164928
199,1740618196997,614.6087493896484,1400,2,1.2875,6461.635955810547,1400,1400,1400,1400,1400,1400,1400,1400,68.28990173339844,59.612144470214844,71.90267181396484,59.43709945678711,68.16228485107422,58.60130310058594,67.21519470214844,58.69432067871094,14964924416,11811160064,11613880320,55087104
199,1740618197197,511.7147674560547,1400,2,1.2875,6462.3470458984375,1400,1400,1400,1400,1400,1400,1400,1400,48.578556060791016,37.979103088378906,48.778846740722656,44.130035400390625,49.60784149169922,35.997718811035156,52.5987663269043,31.752281188964844,14964924416,11811160064,11611553792,38375424
199,1740618197397,614.7198944091797,1400,2,1.2875,6463.071640014648,1400,1400,1400,1400,1400,1400,1400,1400,54.65236282348633,48.431209564208984,58.7703971862793,48.44986343383789,48.76509094238281,49.02577590942383,55.36205291748047,43.504722595214844,14964924416,11811160064,11610595328,39297024
199,1740618197598,511.82464599609375,1400,2,1.2875,6463.8682861328125,1400,1400,1400,1400,1400,1400,1400,1400,57.812049865722656,51.94458770751953,55.78580093383789,48.65673828125,52.61390686035156,39.93693161010742,57.6913948059082,45.972557067871094,14964924416,11811160064,11610832896,39284736
199,1740618197798,614.8362579345703,1400,2,1.2875,6464.59684753418,1400,1400,1400,1400,1400,1400,1400,1400,52.58639907836914,37.146080017089844,44.38954544067383,47.54514694213867,44.827781677246094,33.97938537597656,45.86054611206055,37.76863098144531,14964924416,11811160064,11610783744,35725312
198,1740618198000,511.93589782714844,1400,2,1.2875,6465.358901977539,1400,1400,1400,1400,1400,1400,1400,1400,59.80277633666992,40.59005355834961,56.86891174316406,59.223941802978516,57.84067153930664,51.933631896972656,60.59568786621094,59.669647216796875,14964924416,11811160064,11611123712,35725312
199,1740618198199,512.0018310546875,1400,2,1.2875,6466.1712646484375,1400,1400,1400,1400,1400,1400,1400,1400,80.95254516601563,68.51058197021484,75.8172607421875,71.21098327636719,77.21204376220703,65.43829345703125,73.03551483154297,71.70826721191406,14964924416,11811160064,11628498944,61239296
201,1740618198400,615.0204010009766,1400,2,1.2875,6466.97233581543,1400,1400,1400,1400,1400,1400,1400,1400,53.182254791259766,48.06317138671875,61.735843658447266,57.07305908203125,70.4072265625,60.49405288696289,62.063880920410156,58.17920684814453,14964924416,11811160064,11611705344,41844736
198,1740618198603,630.9747161865234,1400,2,1.2875,6467.729415893555,1400,1400,1400,1400,1400,1400,1400,1400,57.89955139160156,40.396480560302734,52.06076431274414,47.0827522277832,60.151485443115234,42.456485748291016,54.65544891357422,50.095664978027344,14964924416,11811160064,11611717632,43409408
199,1740618198802,615.1476593017578,1400,2,1.2875,6468.58479309082,1400,1400,1400,1400,1400,1400,1400,1400,72.28854370117188,64.9599609375,71.97032165527344,72.36326599121094,70.27040100097656,65.43972778320313,75.75131225585938,65.28533935546875,14964924416,11811160064,11618377728,44093440
199,1740618199002,389.0369415283203,1400,2,1.2875,6469.384963989258,1400,1400,1400,1400,1400,1400,1400,1400,72.8037109375,58.705657958984375,76.10867309570313,72.12159729003906,72.59378051757813,64.79096984863281,74.07466888427734,68.98146057128906,14964924416,11811160064,11618258944,44036096
200,1740618199202,389.0959777832031,1400,2,1.2875,6470.176910400391,1400,1400,1400,1400,1400,1400,1400,1400,55.06988525390625,53.0441780090332,54.773921966552734,58.71263122558594,55.28349304199219,43.836181640625,56.46575927734375,45.41679382324219,14964924416,11811160064,11617116160,42541056
199,1740618199403,615.3194580078125,1400,2,1.2875,6470.843948364258,1400,1400,1400,1400,1400,1400,1400,1400,43.25552749633789,30.757652282714844,48.402103424072266,41.15720748901367,46.65265655517578,41.207115173339844,44.01838684082031,33.46476745605469,14964924416,11811160064,11617423360,43573248
199,1740618199603,631.2837677001953,1400,2,1.2875,6471.500732421875,1400,1400,1400,1400,1400,1400,1400,1400,39.474342346191406,33.63813018798828,45.44273376464844,33.76971435546875,50.48381423950195,33.805641174316406,38.96782302856445,42.069854736328125,14964924416,11811160064,11617722368,43573248
199,1740618199803,615.4163360595703,1400,2,1.2875,6472.204284667969,1400,1400,1400,1400,1400,1400,1400,1400,47.2259635925293,37.926368713378906,54.09128189086914,47.438934326171875,57.792503356933594,36.346397399902344,61.645660400390625,46.44544982910156,14964924416,11811160064,11618185216,43401216
199,1740618200003,631.4025726318359,1400,2,1.2875,6472.969039916992,1400,1400,1400,1400,1400,1400,1400,1400,58.524112701416016,57.887142181396484,55.69508743286133,49.733787536621094,57.57390594482422,46.24498748779297,66.59542083740234,56.51859664916992,14964924416,11811160064,11618328576,43401216
199,1740618200203,631.4638214111328,1400,2,1.2875,6473.747451782227,1400,1400,1400,1400,1400,1400,1400,1400,53.63654708862305,46.19049072265625,49.33993148803711,58.111083984375,56.29124069213867,52.4190673828125,59.507904052734375,47.65848159790039,14964924416,11811160064,11618484224,42352640
199,1740618200404,512.6685791015625,1400,2,1.2875,6474.625457763672,1400,1400,1400,1400,1400,1400,1400,1400,62.41667175292969,55.54711151123047,59.93876647949219,58.8405876159668,64.45819091796875,51.60759735107422,55.91933059692383,58.37789535522461,14964924416,11811160064,11618537472,42205184
199,1740618200604,615.6679534912109,1400,2,1.2875,6475.438491821289,1400,1400,1400,1400,1400,1400,1400,1400,69.50958251953125,57.99015426635742,62.30323028564453,73.79021453857422,64.9002685546875,66.44120788574219,71.72450256347656,62.79446029663086,14964924416,11811160064,11627089920,62447616
199,1740618200804,512.8029327392578,1400,2,1.2875,6476.287628173828,1400,1400,1400,1400,1400,1400,1400,1400,61.536659240722656,65.16529846191406,63.90447235107422,59.82328796386719,64.30580139160156,66.37254333496094,70.172119140625,72.72132873535156,14964924416,11811160064,11612905472,44625920
199,1740618201004,631.7336883544922,1400,2,1.2875,6477.097412109375,1400,1400,1400,1400,1400,1400,1400,1400,61.30342102050781,55.25787353515625,65.91461181640625,69.3160629272461,59.818389892578125,48.864871978759766,64.91886901855469,56.946773529052734,14964924416,11811160064,11587604480,6303744
7,1740618201205,512.8850555419922,1400,2,1.2875,6477.609710693359,1400,1400,1400,1400,1400,1400,1400,1400,15.930328369140625,28.541221618652344,24.84864044189453,9.84124755859375,26.216567993164063,9.143508911132813,19.158981323242188,13.260772705078125,14964924416,11811160064,11551920128,0
