Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740617128849,370.552490234375,1400,2,1.3,3405.6482696533203,1400,1400,1400,1400,1400,1400,1400,1400,93.48523712158203,96.09362030029297,96.63961791992188,98.55535125732422,93.112060546875,94.16673278808594,91.61398315429688,94.19689178466797,14964924416,11811160064,12362252288,0
198,1740617128851,370.55882263183594,1400,2,1.3,3405.7222442626953,1400,1400,1400,1400,1400,1400,1400,1400,100,100,100,100,100,100,100,100,14964924416,11811160064,12360810496,0
196,1740617129054,370.63502502441406,1400,2,1.3,3406.6141815185547,1400,1400,1400,1400,1400,1400,1400,1400,88.09986114501953,92.62873840332031,92.0363998413086,90.54902648925781,92.708251953125,91.52710723876953,88.94034576416016,94.84999084472656,14964924416,11811160064,12374773760,0
199,1740617129250,282.04771423339844,1400,2,1.3,3407.4979400634766,1400,1400,1400,1400,1400,1400,1400,1400,91.72708129882813,90.044677734375,89.91626739501953,95.64376831054688,93.76653289794922,98.07366943359375,96.85759735107422,95.21717834472656,14964924416,11811160064,12366872576,0
200,1740617129451,370.7790985107422,1400,2,1.3,3408.3410034179688,1400,1400,1400,1400,1400,1400,1400,1400,76.12255096435547,75.65238189697266,79.18809509277344,66.94503021240234,82.11767578125,81.27238464355469,80.033935546875,86.78524017333984,14964924416,11811160064,12372746240,0
199,1740617129651,382.3035125732422,1400,2,1.3,3409.194320678711,1400,1400,1400,1400,1400,1400,1400,1400,69.41691589355469,86.36565399169922,85.25251770019531,76.33358764648438,76.026123046875,80.68959045410156,87.07747650146484,70.8956069946289,14964924416,11811160064,12391899136,0
203,1740617129852,382.3733367919922,1400,2,1.3,3410.029098510742,1400,1400,1400,1400,1400,1400,1400,1400,85.22439575195313,81.1026382446289,93.64347076416016,79.05441284179688,84.41325378417969,85.84529876708984,96.73503875732422,95.46493530273438,14964924416,11811160064,12397232128,0
200,1740617130057,371.00457763671875,1400,2,1.3,3411.0787048339844,1400,1400,1400,1400,1400,1400,1400,1400,89.50477600097656,92.13320922851563,90.84110260009766,91.52803802490234,95.55213165283203,90.10618591308594,94.56896209716797,92.45036315917969,14964924416,11811160064,12433485824,0
195,1740617130262,382.54689025878906,1275,2,0.6875,3412.0426025390625,1400,1400,1400,1400,1400,1400,1400,1400,97.5411376953125,97.87638092041016,97.28959655761719,97.65082550048828,96.5424575805664,96.94218444824219,97.25192260742188,96.32048034667969,14964924416,11811160064,12435279872,0
200,1740617130459,371.17897033691406,1700,2,0.70625,3413.059341430664,1400,1400,1400,1400,1400,1400,1400,1400,96.46620178222656,96.48252868652344,98.6082763671875,95.46686553955078,96.14496612548828,96.99822235107422,97.78717803955078,95.38800811767578,14964924416,11811160064,12439752704,0
197,1740617130661,382.7579803466797,1700,2,0.70625,3414.2246704101563,1400,1400,1400,1400,1400,1400,1400,1400,96.8176040649414,96.76226043701172,96.87117004394531,98.02542877197266,96.17767333984375,96.07515716552734,95.29640197753906,96.83531951904297,14964924416,11811160064,12441669632,0
201,1740617130859,371.6098175048828,3850,0,0.7,3416.378204345703,1400,1400,1400,1400,1400,1400,1400,1400,98.22738647460938,97.01229858398438,98.52128601074219,97.48580932617188,98.1326904296875,99.28971099853516,96.71827697753906,96.04277038574219,14964924416,11811160064,12442669056,0
200,1740617131062,329.1167755126953,3600,0,1.2,3419.322494506836,1400,1400,1400,1400,1400,1400,1400,1400,98.31194305419922,98.84039306640625,98.81954956054688,98.34829711914063,98.65028381347656,99.0057601928711,98.10599517822266,98.27452087402344,14964924416,11811160064,12442787840,0
204,1740617131263,384.1275329589844,3675,0,1.05,3421.933609008789,1400,1400,1400,1400,1400,1400,1400,1400,97.70777893066406,96.8076171875,97.97350311279297,97.36974334716797,98.1334457397461,97.03993225097656,97.79273223876953,97.43991088867188,14964924416,11811160064,12443291648,0
197,1740617131470,284.9910430908203,3575,0,1.0375,3424.97509765625,1400,1400,1400,1400,1400,1400,1400,1400,99.54877471923828,99.4810791015625,99.61756134033203,99.52005767822266,99.48112487792969,99.24252319335938,99.5101089477539,99.62774658203125,14964924416,11811160064,12448669696,0
6,1740617131667,385.10943603515625,3060,0,1.2875,3427.1372985839844,1400,1400,1400,1400,1400,1400,1400,1400,70.40576934814453,76.26492309570313,75.43854522705078,73.30792236328125,70.9362564086914,82.95890808105469,78.91958618164063,74.15682983398438,14964924416,11811160064,12413349888,0
