Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740621949294,1438.5618438720703,1400,2,0.84375,16787.708068847656,1400,1400,1400,1400,1400,1400,1400,1400,38.881717681884766,22.756263732910156,43.556854248046875,34.49791717529297,36.99785614013672,52.57221984863281,69.4224853515625,21.897232055664063,14964924416,11811160064,11728146432,138653696
199,1740621949295,1403.2930603027344,1400,2,0.84375,16787.740646362305,1400,1400,1400,1400,1400,1400,1400,1400,60.62037658691406,49.06973648071289,96.5306167602539,9.738044738769531,29.903228759765625,10.839584350585938,12.515357971191406,18.602256774902344,14964924416,11811160064,11728224256,140763136
196,1740621949498,1403.3441772460938,1400,2,0.84375,16788.45376586914,1400,1400,1400,1400,1400,1400,1400,1400,40.92047119140625,44.00412368774414,72.58981323242188,42.28962326049805,52.751365661621094,39.157615661621094,54.46922302246094,38.65372085571289,14964924416,11811160064,11728138240,171098112
199,1740621949695,1403.3998413085938,1400,2,0.84375,16789.183715820313,1400,1400,1400,1400,1400,1400,1400,1400,63.07429504394531,48.00444030761719,64.96109771728516,51.938045501708984,69.43644714355469,49.2387580871582,79.5743179321289,55.920318603515625,14964924416,11811160064,11748716544,201482240
199,1740621949896,1073.56787109375,1400,2,0.84375,16789.92123413086,1400,1400,1400,1400,1400,1400,1400,1400,55.99221420288086,59.758628845214844,82.8836441040039,41.289306640625,44.46657943725586,71.69419860839844,53.074378967285156,42.594539642333984,14964924416,11811160064,11743232000,196530176
199,1740621950096,696.0968933105469,1400,2,0.84375,16790.633819580078,1400,1400,1400,1400,1400,1400,1400,1400,48.94681930541992,31.263168334960938,50.62279510498047,30.05657196044922,37.78188705444336,38.38338088989258,54.575313568115234,35.18702697753906,14964924416,11811160064,11771650048,244568064
199,1740621950297,1073.70166015625,1400,2,0.84375,16791.614517211914,1400,1400,1400,1400,1400,1400,1400,1400,98.63988494873047,97.7020492553711,96.97978973388672,98.78347778320313,98.25328826904297,97.86920928955078,98.470947265625,98.92182922363281,14964924416,11811160064,11824144384,295989248
201,1740621950497,1438.9585266113281,1400,2,0.84375,16792.434661865234,1400,1400,1400,1400,1400,1400,1400,1400,90.40797424316406,91.1873779296875,91.60540008544922,94.00774383544922,92.97459411621094,89.76582336425781,96.18205261230469,93.609375,14964924416,11811160064,11824123904,297914368
198,1740621950701,1073.8643951416016,1400,2,0.84375,16793.479293823242,1400,1400,1400,1400,1400,1400,1400,1400,96.51580810546875,96.1846923828125,97.4120864868164,95.71223449707031,95.47933197021484,96.64869689941406,97.56263732910156,95.41958618164063,14964924416,11811160064,11818725376,299134976
191,1740621950908,1403.8588104248047,1700,2,0.7,16794.545791625977,1400,1400,1400,1400,1400,1400,1400,1400,97.30558013916016,86.91785430908203,93.38626861572266,85.45541381835938,89.79685974121094,94.31187438964844,92.1742172241211,87.52912902832031,14964924416,11811160064,11815321600,298291200
198,1740621951102,696.5441284179688,1700,2,0.7,16795.503982543945,1400,1400,1400,1400,1400,1400,1400,1400,95.10086822509766,95.02751159667969,97.60830688476563,95.14649963378906,96.0909423828125,96.00841522216797,98.28945922851563,95.5146713256836,14964924416,11811160064,11814854656,298160128
200,1740621951301,1074.157943725586,1700,2,0.7,16796.614669799805,1400,1400,1400,1400,1400,1400,1400,1400,93.67339324951172,93.31080627441406,94.09790802001953,91.72889709472656,92.94642639160156,96.7596435546875,93.57752990722656,96.68677520751953,14964924416,11811160064,11814088704,299208704
200,1740621951502,1404.4251251220703,3500,0,1.0375,16798.83058166504,1400,1400,1400,1400,1400,1400,1400,1400,98.82684326171875,98.42239379882813,96.84794616699219,98.338134765625,98.04289245605469,97.83348846435547,98.57539367675781,98.29766845703125,14964924416,11811160064,11813548032,298815488
199,1740621951704,697.5748748779297,3450,0,0.7,16801.52783203125,1400,1400,1400,1400,1400,1400,1400,1400,93.85086059570313,93.12893676757813,94.40335845947266,94.37511444091797,92.73613739013672,94.56812286376953,93.63365936279297,95.46149444580078,14964924416,11811160064,11812941824,299663360
200,1740621951903,1440.7608184814453,3525,0,1.05,16804.32096862793,1400,1400,1400,1400,1400,1400,1400,1400,98.0755386352539,98.12921905517578,98.40364837646484,97.66537475585938,97.23785400390625,98.41332244873047,97.18744659423828,97.7479248046875,14964924416,11811160064,11812048896,298369024
199,1740621952104,1405.8799438476563,3475,0,1.0875,16806.974411010742,1400,1400,1400,1400,1400,1400,1400,1400,98.55795288085938,98.65835571289063,98.25666046142578,99.46012878417969,98.8707046508789,98.6452865600586,98.81573486328125,98.41424560546875,14964924416,11811160064,11818676224,315736064
198,1740621952305,1406.3326721191406,3600,0,1.08125,16809.524337768555,1400,1400,1400,1400,1400,1400,1400,1400,95.13185119628906,96.07694244384766,95.38391876220703,97.08164978027344,97.07708740234375,96.99578857421875,95.9852066040039,97.7765121459961,14964924416,11811160064,11832107008,321740800
195,1740621952509,699.6275634765625,3600,0,1.06875,16812.58236694336,1400,1400,1400,1400,1400,1400,1400,1400,98.68331146240234,98.51573944091797,97.7797622680664,98.46391296386719,98.14730834960938,98.54694366455078,98.42515563964844,98.4443130493164,14964924416,11811160064,11819122688,304095232
199,1740621952706,1442.7805786132813,3600,0,1.0625,16815.095016479492,1400,1400,1400,1400,1400,1400,1400,1400,96.5138168334961,93.76342010498047,95.65792846679688,94.27786254882813,96.12802124023438,93.6526107788086,93.91461944580078,93.62086486816406,14964924416,11811160064,11816693760,303349760
4,1740621952905,1443.171371459961,4000,0,1.325,16817.080673217773,1400,1400,1400,1400,1400,1400,1400,1400,50.841087341308594,48.328304290771484,65.66020202636719,49.312889099121094,50.98250198364258,43.18791580200195,53.28173065185547,50.061065673828125,14964924416,11811160064,11740176384,158826496
