Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740619960476,55431.62225341797,5000,0,0.15625,388960.48403930664,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,2.5441741943359375,0.460845947265625,40.1843376159668,0.3508453369140625,12.138954162597656,0.34285736083984375,4.490455627441406,4.3329925537109375,23.14952850341797,26.5213623046875,1.3297500610351563,4.26513671875,28.66368865966797,1.482330322265625,4.4283599853515625,0.638702392578125,64091443200,4026531840,8289890304,0
199,1740619960476,30605.947784423828,2857.1428571428573,1,0.1499999999999999,388960.6026763916,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,58.22902297973633,58.44302749633789,83.10452270507813,58.28420639038086,92.78446197509766,58.94102096557617,62.54273223876953,58.638187408447266,65.77835083007813,83.24853515625,61.49021530151367,58.245174407958984,84.99959564208984,58.42283630371094,62.62079620361328,59.43497848510742,64091443200,4026531840,8292663296,0
199,1740619960676,55433.91450500488,5050,0,0.09999999999999987,388968.8945007324,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,7.231964111328125,6.855232238769531,51.4268684387207,28.207427978515625,22.84783935546875,20.53423309326172,14.279441833496094,17.985580444335938,8.567138671875,17.761009216308594,10.880599975585938,16.426536560058594,29.24658966064453,30.422500610351563,6.682273864746094,10.617111206054688,64091443200,4026531840,8414064640,0
200,1740619960876,55861.11312866211,5025,0,0.09999999999999987,388980.1062774658,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,15.075210571289063,23.595413208007813,45.47654724121094,48.97674560546875,32.560707092285156,39.14175033569336,32.37415313720703,34.8695068359375,12.335319519042969,13.184959411621094,26.260520935058594,32.12901306152344,44.02130126953125,44.86808395385742,19.742477416992188,21.274124145507813,64091443200,4026531840,8427040768,0
200,1740619961076,30610.037796020508,5025,0,0.125,388988.99880981445,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,10.884201049804688,15.546882629394531,42.62455368041992,34.146095275878906,29.217117309570313,32.54792785644531,27.30408477783203,29.241722106933594,8.184814453125,13.913070678710938,23.40650177001953,25.85655975341797,31.887557983398438,43.900875091552734,12.905845642089844,19.640586853027344,64091443200,4026531840,8427798528,0
199,1740619961276,55440.50988769531,5000,0,0.11874999999999991,388999.2593688965,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,12.240211486816406,8.536636352539063,42.17122268676758,33.646385192871094,32.956573486328125,37.45664596557617,19.392745971679688,29.853897094726563,6.6514892578125,11.345359802246094,19.295921325683594,23.513290405273438,42.22414016723633,40.338645935058594,12.735328674316406,14.167518615722656,64091443200,4026531840,8427597824,0
200,1740619961476,36793.31864929199,4800,0,0.23750000000000004,389010.01820373535,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,16.62664794921875,19.50371551513672,43.898075103759766,45.48577117919922,31.233848571777344,40.49296188354492,30.19599151611328,36.704620361328125,13.801460266113281,13.221237182617188,27.76312255859375,27.949264526367188,49.841190338134766,40.106849670410156,19.925247192382813,26.189743041992188,64091443200,4026531840,8427405312,0
200,1740619961677,55870.06690979004,4900,0,0.11874999999999991,389020.1435852051,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,19.67328643798828,10.331611633300781,38.92387771606445,40.11518859863281,28.934486389160156,31.593002319335938,26.855941772460938,30.141212463378906,6.5296478271484375,15.406974792480469,20.83000946044922,24.720016479492188,35.514549255371094,41.83193588256836,15.195579528808594,22.710235595703125,64091443200,4026531840,8426635264,0
201,1740619961877,55447.514892578125,4975,0,0.14375000000000004,389031.7858886719,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,12.6824951171875,23.808746337890625,43.696983337402344,47.52972412109375,35.53223419189453,35.49720001220703,31.866256713867188,32.11283874511719,12.239463806152344,14.298904418945313,31.112411499023438,27.93712615966797,46.670772552490234,44.036094665527344,24.533096313476563,26.28271484375,64091443200,4026531840,8427556864,0
4,1740619962078,55447.906982421875,5125,0,0.07499999999999996,389034.11407470703,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,2.7591629028320313,0.8361587524414063,12.482223510742188,5.787651062011719,3.6322402954101563,2.3355789184570313,2.529388427734375,5.680412292480469,1.94366455078125,1.4108200073242188,1.5514450073242188,2.2183380126953125,8.00103759765625,5.82891845703125,1.6693344116210938,2.137725830078125,64091443200,4026531840,8298643456,0
