Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740618170116,54926.13107299805,5100,0,0.08749999999999991,381489.0796966553,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,13.740364074707031,11.292076110839844,44.75943374633789,11.250205993652344,17.331512451171875,11.376564025878906,15.73980712890625,11.216636657714844,29.693649291992188,32.84161376953125,13.378265380859375,11.218902587890625,25.51183319091797,11.570808410644531,18.878334045410156,24.753326416015625,64091443200,4026531840,8353771520,0
199,1740618170117,54926.159240722656,5100,0,0.06874999999999987,381489.2307739258,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,20.368606567382813,19.367835998535156,98.60526275634766,19.111984252929688,28.644203186035156,21.67504119873047,39.523616790771484,19.170852661132813,26.502288818359375,52.30946731567383,26.11963653564453,31.322738647460938,82.42312622070313,19.268218994140625,19.23877716064453,23.264503479003906,64091443200,4026531840,8353603584,0
199,1740618170317,55325.602951049805,4850,0,0.21875,381496.6477508545,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,7.619728088378906,15.283088684082031,39.39622116088867,29.481361389160156,19.30493927001953,20.47899627685547,17.81084442138672,18.13426971435547,7.7729034423828125,14.332557678222656,12.669273376464844,12.689376831054688,44.309410095214844,27.5933837890625,5.463172912597656,10.195358276367188,64091443200,4026531840,8478576640,0
200,1740618170517,54930.157485961914,5050,0,0.09999999999999987,381507.35235595703,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,17.291885375976563,22.895278930664063,45.63861846923828,43.30953598022461,33.25389862060547,40.511138916015625,28.559600830078125,31.82750701904297,10.251258850097656,12.943397521972656,24.65093994140625,30.74573516845703,52.000160217285156,42.461769104003906,24.872848510742188,22.377731323242188,64091443200,4026531840,8486645760,0
200,1740618170717,36471.83869934082,5025,0,0.11250000000000004,381517.65046691895,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,7.917304992675781,14.443466186523438,35.819732666015625,38.73419952392578,28.025070190429688,31.487281799316406,32.54515838623047,27.468597412109375,8.770492553710938,7.71929931640625,26.36827850341797,27.404457092285156,39.71835708618164,36.409915924072266,11.782867431640625,21.70514678955078,64091443200,4026531840,8488218624,0
200,1740618170918,55331.98432922363,4925,0,0.1499999999999999,381526.51878356934,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,12.380485534667969,7.441398620605469,43.39036560058594,36.07984924316406,40.1135139465332,31.983535766601563,25.93181610107422,26.462997436523438,8.207450866699219,5.9607696533203125,18.173385620117188,24.38274383544922,38.360225677490234,39.191768646240234,12.154205322265625,16.755050659179688,64091443200,4026531840,8488009728,0
200,1740618171118,55334.573822021484,5050,0,0.11250000000000004,381538.03018188477,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,11.180328369140625,24.244644165039063,40.69475555419922,45.05508041381836,37.8542366027832,35.84900665283203,29.973007202148438,30.401809692382813,8.6868896484375,13.350944519042969,30.85248565673828,30.078392028808594,44.45402908325195,46.48873519897461,16.781829833984375,28.513648986816406,64091443200,4026531840,8487849984,0
200,1740618171318,30348.754638671875,4975,0,0.125,381548.9906311035,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,8.507064819335938,20.41289520263672,35.3507080078125,41.73350143432617,31.514549255371094,34.27284240722656,25.401893615722656,32.92237854003906,6.587982177734375,8.0382080078125,18.98853302001953,26.510879516601563,46.98611068725586,34.86280822753906,17.55865478515625,19.51897430419922,64091443200,4026531840,8487415808,0
200,1740618171519,54941.42901611328,4800,0,0.14375000000000004,381559.1943054199,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,13.534027099609375,22.960227966308594,47.0530891418457,40.53737258911133,36.70677947998047,35.02629089355469,34.25736999511719,28.422996520996094,10.577369689941406,14.848060607910156,25.37781524658203,34.08280944824219,44.78767776489258,45.03877258300781,20.89325714111328,27.775970458984375,64091443200,4026531840,8486776832,0
3,1740618171720,54941.767837524414,5125,0,0.07499999999999996,381561.7523651123,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,4.7343597412109375,4.591285705566406,11.708709716796875,6.904060363769531,5.4959259033203125,6.89569091796875,5.136253356933594,8.901161193847656,11.694671630859375,4.0309906005859375,5.2747955322265625,4.596466064453125,13.005134582519531,8.637214660644531,3.7754592895507813,5.014732360839844,64091443200,4026531840,8359243776,0
