Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740618849628,55117.58596801758,5075,0,0.13124999999999987,384347.62939453125,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,15.319206237792969,10.876106262207031,68.9681396484375,9.175384521484375,34.31907653808594,9.932373046875,18.513046264648438,12.471672058105469,55.209144592285156,47.535945892333984,15.865867614746094,17.325439453125,29.306655883789063,43.77277755737305,17.703475952148438,14.319259643554688,64091443200,4026531840,8299499520,0
172,1740618849655,55117.93911743164,2900,1,0.07499999999999996,384348.8005218506,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,15.404716491699219,21.173744201660156,71.59703826904297,17.797195434570313,13.477935791015625,26.27294158935547,30.355331420898438,3.06231689453125,29.734596252441406,33.747947692871094,8.90484619140625,14.384040832519531,53.383544921875,30.566604614257813,5.9005584716796875,2.9513168334960938,64091443200,4026531840,8318603264,0
199,1740618849828,55533.1826171875,5050,0,0.09999999999999987,384356.2147064209,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,7.3691253662109375,11.674972534179688,32.459510803222656,44.31739807128906,22.369117736816406,21.400283813476563,15.627853393554688,18.89722442626953,12.539657592773438,6.925926208496094,21.031661987304688,18.497039794921875,27.52056121826172,36.32599639892578,18.178604125976563,12.278968811035156,64091443200,4026531840,8435736576,0
200,1740618850028,55535.446517944336,4800,0,0.23750000000000004,384367.19132995605,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,14.592193603515625,18.763633728027344,44.599082946777344,42.36260986328125,38.59983444213867,36.65426254272461,29.15172576904297,30.515945434570313,11.925697326660156,10.98516845703125,21.782325744628906,32.10585021972656,46.337860107421875,43.85173416137695,19.953720092773438,27.44957733154297,64091443200,4026531840,8436482048,0
200,1740618850228,55123.69239807129,5025,0,0.11874999999999991,384376.44369506836,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,8.251502990722656,15.481216430664063,40.688045501708984,34.83721923828125,33.963951110839844,27.1087646484375,29.326583862304688,28.25579833984375,7.903068542480469,10.637748718261719,19.342330932617188,28.795013427734375,38.04633331298828,37.308956146240234,14.571174621582031,18.121826171875,64091443200,4026531840,8437272576,0
200,1740618850429,55539.91857910156,5025,0,0.11874999999999991,384386.652053833,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,11.7388916015625,9.956382751464844,35.25599670410156,41.32767868041992,26.017234802246094,42.05564880371094,25.119834899902344,25.45403289794922,8.019058227539063,7.490974426269531,19.56049346923828,25.884307861328125,45.870174407958984,35.867431640625,17.077003479003906,12.99371337890625,64091443200,4026531840,8435122176,0
200,1740618850629,55128.54789733887,4925,0,0.15625,384397.2221221924,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,13.967643737792969,20.132125854492188,51.27579879760742,39.93046951293945,35.229042053222656,35.603355407714844,30.145553588867188,31.480117797851563,8.468551635742188,10.936370849609375,28.702919006347656,25.117088317871094,43.589317321777344,46.21046829223633,20.048843383789063,26.70561981201172,64091443200,4026531840,8434929664,0
200,1740618850829,55544.65505981445,4975,0,0.11874999999999991,384407.98455810547,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,10.425811767578125,21.71631622314453,35.715293884277344,44.558895111083984,33.193336486816406,30.37249755859375,26.95269775390625,23.359130859375,7.8883056640625,9.132881164550781,21.490493774414063,23.363929748535156,37.45936965942383,43.760562896728516,24.65496826171875,15.196250915527344,64091443200,4026531840,8434663424,0
200,1740618851030,55133.37225341797,4825,0,0.28749999999999987,384419.67880249023,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,15.4666748046875,19.25391387939453,47.54863739013672,40.72468566894531,32.45362091064453,38.3415412902832,23.658477783203125,35.56354522705078,13.188461303710938,11.759002685546875,28.324371337890625,26.55738067626953,47.92962646484375,38.30019760131836,18.543121337890625,29.45532989501953,64091443200,4026531840,8435064832,0
4,1740618851231,55547.35368347168,5125,0,0.06874999999999987,384421.80603027344,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3.7588424682617188,3.0852279663085938,7.731086730957031,7.341827392578125,6.948921203613281,5.6832122802734375,3.4809417724609375,4.74639892578125,9.282806396484375,7.009025573730469,4.2421875,3.2517318725585938,13.027938842773438,6.915290832519531,3.4232406616210938,3.0791244506835938,64091443200,4026531840,8309854208,0
