Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740620022545,55455.94204711914,5025,0,0.14375000000000004,389236.3809967041,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,38.11673355102539,34.460296630859375,75.31088256835938,31.30510711669922,41.14405059814453,30.98223114013672,34.25250244140625,31.580665588378906,62.162025451660156,64.51547241210938,33.05372619628906,38.67680358886719,79.30426025390625,30.949623107910156,34.012107849121094,31.307662963867188,64091443200,4026531840,8301338624,0
189,1740620022555,55877.87992858887,5025,0,0.11874999999999991,389236.9667816162,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,0,0,67.59517669677734,7.578529357910156,36.49673843383789,0,0,4.7723388671875,0.2691650390625,55.79829025268555,12.491706848144531,0,90.11793518066406,0,0,0,64091443200,4026531840,8304652288,0
199,1740620022745,55879.61299133301,5075,0,0.08125000000000004,389244.91973876953,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,10.491310119628906,12.606681823730469,51.1441535949707,30.07038116455078,25.174530029296875,21.271697998046875,16.743934631347656,18.243812561035156,9.132186889648438,11.194549560546875,10.981712341308594,13.551429748535156,38.75041198730469,26.093063354492188,8.185791015625,13.541946411132813,64091443200,4026531840,8421855232,0
200,1740620022945,30620.184478759766,4775,0,0.2437499999999999,389255.508682251,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,14.682525634765625,21.640655517578125,44.874168395996094,45.90363693237305,29.868690490722656,41.60374450683594,28.394256591796875,31.693016052246094,11.617874145507813,12.597496032714844,25.779945373535156,27.71697235107422,41.84542465209961,45.21595001220703,24.22797393798828,28.35755157470703,64091443200,4026531840,8424632320,0
200,1740620023145,30621.676864624023,2871.4285714285716,1,0.11874999999999991,389265.090927124,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,10.18804931640625,20.461647033691406,39.95273971557617,37.82289123535156,24.183731079101563,31.808578491210938,27.529464721679688,25.645652770996094,6.944183349609375,8.341102600097656,19.690284729003906,26.527603149414063,47.753990173339844,33.270301818847656,13.60479736328125,18.137451171875,64091443200,4026531840,8432607232,0
199,1740620023346,55465.02461242676,5000,0,0.125,389275.2834777832,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,6.8520355224609375,11.750839233398438,43.40195846557617,34.535552978515625,30.690467834472656,42.62366485595703,22.922775268554688,26.92469024658203,4.485321044921875,5.537742614746094,20.795677185058594,24.707656860351563,34.21727752685547,46.27248764038086,16.466537475585938,13.532196044921875,64091443200,4026531840,8432361472,0
199,1740620023546,36807.386474609375,5025,0,0.11250000000000004,389285.50009155273,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,14.537361145019531,18.306655883789063,40.36565399169922,45.461875915527344,34.3333740234375,36.761985778808594,30.88640594482422,27.26624298095703,11.513839721679688,12.641448974609375,25.861221313476563,25.399864196777344,38.072731018066406,51.996864318847656,18.49871826171875,28.16759490966797,64091443200,4026531840,8430215168,0
199,1740620023746,25069.448150634766,2857.1428571428573,1,0.11874999999999991,389296.365234375,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,10.61480712890625,16.6610107421875,36.86963653564453,38.77425003051758,32.16413879394531,35.37298583984375,24.087501525878906,33.085792541503906,8.022720336914063,8.174118041992188,24.094200134277344,25.38713836669922,38.498191833496094,45.44856643676758,15.130538940429688,25.637168884277344,64091443200,4026531840,8429711360,0
200,1740620023946,55472.01152038574,4975,0,0.25624999999999987,389308.05570983887,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,22.27447509765625,20.79985809326172,44.594356536865234,47.06140899658203,31.948272705078125,38.787899017333984,34.447288513183594,31.98028564453125,10.9781494140625,14.157341003417969,22.763694763183594,34.22831726074219,49.06676483154297,45.74272537231445,19.062232971191406,32.188575744628906,64091443200,4026531840,8430505984,0
4,1740620024147,55472.27746582031,5125,0,0.06874999999999987,389310.1068267822,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,2.4552230834960938,0.9743499755859375,10.545372009277344,5.2201080322265625,3.8994674682617188,3.7213897705078125,2.4603271484375,6.913719177246094,8.440078735351563,2.1407699584960938,1.9016494750976563,1.9884185791015625,7.359710693359375,6.584663391113281,1.0627822875976563,1.8956375122070313,64091443200,4026531840,8302223360,0
