Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740617985515,54885.299575805664,5125,0,0.07499999999999996,380745.6685180664,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,30.89910125732422,27.62396240234375,67.03704071044922,27.43866729736328,38.47786331176758,28.390785217285156,33.59519958496094,35.54638671875,85.52165985107422,57.48643112182617,30.79706573486328,28.679367065429688,48.228782653808594,28.48719024658203,32.48783874511719,27.52130126953125,64091443200,4026531840,8367988736,0
189,1740617985526,55275.997970581055,5125,0,0.06874999999999987,380746.1617279053,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,0,0,84.61732482910156,0,12.402061462402344,0,0,0,0,60.01320266723633,0,0,76.03665924072266,0,0,0,64091443200,4026531840,8368226304,0
200,1740617985715,54887.37844848633,5075,0,0.09375,380754.27334594727,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,6.455650329589844,9.958358764648438,50.93529510498047,26.97618865966797,21.546058654785156,20.948028564453125,16.135398864746094,22.73987579345703,8.89923095703125,12.698440551757813,17.043296813964844,21.70537567138672,28.774559020996094,31.753646850585938,11.851181030273438,12.489547729492188,64091443200,4026531840,8492642304,0
200,1740617985915,55279.81460571289,4975,0,0.21875,380764.3020629883,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,16.8455810546875,17.816650390625,39.607398986816406,50.058387756347656,34.21027374267578,41.553897857666016,34.43022918701172,29.445213317871094,12.352127075195313,13.022842407226563,25.058700561523438,30.918128967285156,47.11964416503906,41.676048278808594,20.377960205078125,28.599761962890625,64091443200,4026531840,8497242112,0
200,1740617986116,54891.43829345703,5050,0,0.11250000000000004,380774.45707702637,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,8.043533325195313,15.609855651855469,42.03696060180664,34.00382995605469,28.33403778076172,34.008567810058594,32.24211120605469,26.08917999267578,9.802543640136719,11.577537536621094,24.499404907226563,28.171905517578125,43.76593017578125,34.42546081542969,19.551422119140625,19.6065673828125,64091443200,4026531840,8498036736,0
200,1740617986316,54893.901123046875,5000,0,0.125,380784.55490112305,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,2.4820404052734375,8.026191711425781,35.45734405517578,41.32144546508789,33.28868103027344,35.98003387451172,25.554649353027344,24.853225708007813,4.001800537109375,3.5307159423828125,14.845954895019531,24.517250061035156,36.93423843383789,37.46400451660156,18.1629638671875,13.25750732421875,64091443200,4026531840,8497917952,0
199,1740617986516,30323.922821044922,5025,0,0.11250000000000004,380795.35929870605,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,13.585487365722656,24.73957061767578,45.59972381591797,42.07181167602539,37.69968795776367,37.81636428833008,23.69446563720703,38.712467193603516,9.507537841796875,13.51275634765625,24.792930603027344,30.266754150390625,56.12661361694336,38.51697540283203,26.135589599609375,22.566726684570313,64091443200,4026531840,8497692672,0
200,1740617986717,54898.6649017334,5025,0,0.11874999999999991,380806.2241516113,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,9.479499816894531,16.985244750976563,44.978111267089844,34.29663848876953,30.03748321533203,35.001068115234375,21.02465057373047,30.459060668945313,6.175666809082031,8.373916625976563,20.39348602294922,25.78778076171875,34.08689880371094,45.1484375,13.305534362792969,20.734642028808594,64091443200,4026531840,8497209344,0
200,1740617986917,54900.912338256836,4775,0,0.25,380817.11654663086,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,17.19610595703125,24.093894958496094,43.83526611328125,45.67829132080078,38.33210372924805,30.749725341796875,37.431312561035156,31.991004943847656,13.256202697753906,11.389251708984375,25.77458953857422,32.225120544433594,45.96297836303711,43.4062614440918,19.72173309326172,26.93816375732422,64091443200,4026531840,8497532928,0
4,1740617987118,54901.279693603516,5125,0,0.07499999999999996,380819.730758667,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,2.9610214233398438,1.8498916625976563,12.627403259277344,5.741050720214844,5.349769592285156,4.574455261230469,4.2706451416015625,3.7377548217773438,7.695243835449219,5.574150085449219,3.9648666381835938,3.3691864013671875,12.154525756835938,7.9676055908203125,2.2186660766601563,3.9080429077148438,64091443200,4026531840,8369778688,0
