Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740620084595,55476.722396850586,5125,0,0.06874999999999987,389509.23735046387,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,0,0,63.31686019897461,0,4.056877136230469,0,0,0,32.897438049316406,37.82759094238281,0,0,68.47447967529297,0,0,0,64091443200,4026531840,8303988736,0
189,1740620084606,55900.66551208496,5100,0,0.0625,389509.8529663086,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,0,0,75.42540740966797,8.094131469726563,43.47352981567383,3.4219284057617188,4.688987731933594,6.5640869140625,0.9027328491210938,65.1297836303711,7.6570587158203125,0,62.13248825073242,8.2271728515625,0,0,64091443200,4026531840,8303742976,0
200,1740620084796,55902.593841552734,5050,0,0.10624999999999996,389517.93466186523,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,6.022117614746094,11.953842163085938,42.37528610229492,30.699615478515625,22.435020446777344,21.28156280517578,17.54912567138672,20.263946533203125,10.47601318359375,17.965301513671875,13.4256591796875,15.327789306640625,31.612815856933594,42.958370208740234,10.883384704589844,15.7142333984375,64091443200,4026531840,8428703744,0
200,1740620084996,55480.9483795166,5050,0,0.11250000000000004,389528.16006469727,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,11.450752258300781,19.643089294433594,42.534549713134766,47.67815017700195,38.59028625488281,31.567298889160156,27.36656951904297,35.453773498535156,11.269493103027344,12.375808715820313,22.355972290039063,33.11445617675781,39.7923469543457,43.42467498779297,21.776161193847656,21.5421142578125,64091443200,4026531840,8428863488,0
200,1740620085197,55483.11328125,5000,0,0.11250000000000004,389538.610748291,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,8.911163330078125,18.108108520507813,38.33995056152344,42.48940658569336,34.79485321044922,32.16498565673828,30.90673828125,26.86064910888672,8.38330078125,11.746223449707031,20.583702087402344,30.852516174316406,45.02204132080078,39.22974395751953,14.867805480957031,22.867149353027344,64091443200,4026531840,8434671616,0
199,1740620085397,55485.56332397461,5000,0,0.11874999999999991,389548.7911224365,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,4.7012176513671875,10.245353698730469,44.136077880859375,32.07268524169922,33.059295654296875,32.53876495361328,24.753868103027344,27.65489959716797,2.609405517578125,4.555908203125,15.231620788574219,22.59344482421875,40.5026741027832,37.21519088745117,10.411407470703125,13.442268371582031,64091443200,4026531840,8433369088,0
200,1740620085597,55487.8924407959,4950,0,0.09375,389559.29290771484,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,14.34246826171875,23.790061950683594,43.72553253173828,44.28412628173828,36.043540954589844,36.223270416259766,30.264999389648438,32.42784881591797,12.048133850097656,15.085723876953125,28.615280151367188,30.89606475830078,44.263336181640625,46.247982025146484,23.086029052734375,28.782241821289063,64091443200,4026531840,8433176576,0
200,1740620085797,55914.13380432129,4875,0,0.3125,389570.5551452637,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,12.648529052734375,13.9708251953125,42.56172180175781,40.94412612915039,27.16570281982422,37.778160095214844,31.0040283203125,26.56336212158203,5.677497863769531,10.786880493164063,24.8460693359375,24.42889404296875,41.33302688598633,43.513301849365234,18.844253540039063,22.158966064453125,64091443200,4026531840,8432979968,0
200,1740620085998,30639.98471069336,2728.5714285714284,1,0.25,389581.62394714355,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,15.915657043457031,22.566253662109375,44.81841278076172,43.87736511230469,35.64561462402344,35.84638214111328,26.821243286132813,32.865020751953125,12.126358032226563,13.509231567382813,27.946067810058594,27.028533935546875,46.62308883666992,46.231327056884766,19.951400756835938,24.936904907226563,64091443200,4026531840,8433463296,0
4,1740620086199,55492.92283630371,5125,0,0.06874999999999987,389583.38249206543,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,1.6604385375976563,1.7672500610351563,9.048927307128906,4.6959228515625,3.582183837890625,6.321876525878906,1.9894561767578125,2.0999298095703125,7.8108062744140625,2.014404296875,1.8126296997070313,1.6556243896484375,7.457145690917969,3.8502197265625,1.2693328857421875,1.7629852294921875,64091443200,4026531840,8306372608,0
