Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740618232176,54947.25614929199,5100,0,0.0625,381759.28186035156,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,7.946876525878906,0,48.864383697509766,0.3222198486328125,21.959197998046875,2.3388137817382813,20.217819213867188,0,43.55112075805664,41.65695571899414,8.48065185546875,4.500358581542969,62.81891632080078,0,1.8804550170898438,0,64091443200,4026531840,8352460800,0
190,1740618232187,54947.40937805176,5100,0,0.06874999999999987,381759.788772583,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,0,0,77.86241149902344,0,34.51423645019531,0,0,0,0,65.25553894042969,0,0,60.36593246459961,0,0,0,64091443200,4026531840,8356671488,0
200,1740618232377,36482.118087768555,2900,1,0.10624999999999996,381766.92568969727,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,7.0904693603515625,13.033668518066406,38.8220329284668,27.645416259765625,33.15861511230469,24.784835815429688,23.947998046875,19.573707580566406,12.362396240234375,12.386833190917969,12.306495666503906,19.53534698486328,38.85987854003906,28.047714233398438,11.106277465820313,16.572189331054688,64091443200,4026531840,8477995008,0
200,1740618232577,54951.32278442383,5050,0,0.11250000000000004,381778.0412597656,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,11.702224731445313,21.470367431640625,38.90730667114258,50.1041145324707,40.463157653808594,31.183761596679688,26.305938720703125,32.49162292480469,11.049087524414063,14.642654418945313,24.63141632080078,32.69715118408203,48.352420806884766,48.1097297668457,24.4715576171875,19.82097625732422,64091443200,4026531840,8489066496,0
200,1740618232778,54953.407135009766,5025,0,0.09375,381788.3920135498,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,6.664863586425781,19.55931854248047,37.71961212158203,36.06941604614258,30.386505126953125,32.751068115234375,27.023025512695313,30.928741455078125,9.186363220214844,14.477981567382813,21.456802368164063,26.67621612548828,41.77083206176758,33.56248474121094,13.78839111328125,19.71100616455078,64091443200,4026531840,8489918464,0
200,1740618232978,54955.47151184082,5000,0,0.125,381797.0979156494,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,13.290672302246094,6.28985595703125,36.35759353637695,38.98494338989258,30.494735717773438,39.99930191040039,23.98192596435547,25.537010192871094,3.1208419799804688,5.900215148925781,20.03466796875,26.620643615722656,38.172584533691406,39.354034423828125,13.727745056152344,15.324729919433594,64091443200,4026531840,8489664512,0
200,1740618233179,54957.93147277832,5000,0,0.11250000000000004,381808.67893981934,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,11.779510498046875,20.299827575683594,40.3076286315918,43.903358459472656,36.499114990234375,36.277740478515625,32.17491149902344,31.71881866455078,7.9723968505859375,12.828834533691406,25.369300842285156,31.523117065429688,43.29653549194336,49.20335006713867,17.27130126953125,24.871841430664063,64091443200,4026531840,8487485440,0
199,1740618233379,54960.21908569336,4800,0,0.23124999999999996,381818.85914611816,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,8.331199645996094,21.145736694335938,46.86089324951172,36.5083122253418,30.370254516601563,36.3827018737793,28.316085815429688,28.675857543945313,6.6835784912109375,8.53302001953125,21.152442932128906,28.799636840820313,39.37213897705078,45.867210388183594,16.986175537109375,25.024993896484375,64091443200,4026531840,8486682624,0
200,1740618233579,54962.627380371094,4975,0,0.13749999999999996,381830.0544128418,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,15.461174011230469,22.71782684326172,43.8464469909668,45.19473648071289,35.41185760498047,35.931617736816406,30.710411071777344,32.141754150390625,7.224922180175781,18.60179901123047,26.499191284179688,33.0130615234375,43.81041717529297,44.34151840209961,16.360214233398438,28.114280700683594,64091443200,4026531840,8486731776,0
3,1740618233780,54963.10334777832,5125,0,0.07499999999999996,381832.7751464844,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3.6179962158203125,3.462310791015625,16.424942016601563,7.538002014160156,5.623992919921875,5.1593017578125,4.535652160644531,4.8668975830078125,3.4483718872070313,9.06451416015625,4.904388427734375,4.57696533203125,11.788658142089844,8.600074768066406,3.9385223388671875,3.8736114501953125,64091443200,4026531840,8359690240,0
