Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740618294238,54966.755920410156,5125,0,0.07499999999999996,382030.91340637207,3040,3040,3801,3040,3040,3040,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,10.232566833496094,10.420364379882813,43.92753601074219,7.762626647949219,14.799354553222656,8.22900390625,12.395736694335938,8.611640930175781,28.148574829101563,27.40941619873047,9.269546508789063,12.835174560546875,35.189453125,8.463645935058594,10.930267333984375,7.728630065917969,64091443200,4026531840,8350355456,0
200,1740618294239,54966.77734375,5125,0,0.06874999999999987,382031.01611328125,3040,3040,3801,3040,3040,3040,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,64091443200,4026531840,8353583104,0
199,1740618294439,36495.66848754883,5050,0,0.09999999999999987,382038.17195129395,3040,3040,3801,3040,3040,3040,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,10.0635986328125,17.231666564941406,42.250511169433594,25.79900360107422,24.427879333496094,23.225448608398438,33.89881896972656,21.066802978515625,13.578544616699219,18.362442016601563,15.933937072753906,17.026344299316406,31.266639709472656,35.14494323730469,11.244132995605469,15.778953552246094,64091443200,4026531840,8479739904,0
190,1740618294649,54970.75326538086,5025,0,0.11874999999999991,382049.7777252197,3040,3040,3801,3040,3040,3040,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,13.794357299804688,13.405593872070313,40.50790786743164,43.98384475708008,28.83000946044922,36.82926559448242,25.916305541992188,31.481719970703125,5.601280212402344,13.801582336425781,22.59880828857422,27.175216674804688,44.4923095703125,43.964229583740234,15.929855346679688,21.34058380126953,64091443200,4026531840,8479719424,0
200,1740618294839,55373.61476135254,4800,0,0.23750000000000004,382059.0849914551,3040,3040,3801,3040,3040,3040,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,12.99127197265625,16.425209045410156,43.975181579589844,36.44837188720703,28.663299560546875,34.74488830566406,28.966575622558594,29.530487060546875,15.36798095703125,11.502326965332031,22.691436767578125,30.293106079101563,38.65745544433594,37.427494049072266,20.126380920410156,20.62115478515625,64091443200,4026531840,8483508224,0
200,1740618295040,30367.98794555664,4975,0,0.125,382068.35067749023,3040,3040,3801,3040,3040,3040,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,9.898208618164063,15.95361328125,42.331756591796875,39.626285552978516,38.839508056640625,33.507530212402344,26.481964111328125,22.504913330078125,4.0289154052734375,5.409393310546875,15.714096069335938,23.298599243164063,42.04002380371094,42.09934616088867,10.732521057128906,16.210731506347656,64091443200,4026531840,8493297664,0
200,1740618295240,55378.50178527832,5000,0,0.11874999999999991,382079.7721557617,3040,3040,3801,3040,3040,3040,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,8.676864624023438,22.083755493164063,43.16497802734375,45.441524505615234,36.92067337036133,33.89454650878906,28.802963256835938,30.68415069580078,6.7062225341796875,9.8433837890625,26.090377807617188,27.464462280273438,42.28965759277344,46.213951110839844,17.93865203857422,25.67475128173828,64091443200,4026531840,8493096960,0
200,1740618295440,36505.09048461914,4875,0,0.1812499999999999,382089.36222839355,3040,3040,3801,3040,3040,3040,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,10.466171264648438,14.494743347167969,40.3273811340332,42.78961944580078,30.196502685546875,36.366458892822266,28.11382293701172,29.26801300048828,10.561370849609375,13.672927856445313,18.630538940429688,30.162628173828125,39.288265228271484,38.8192024230957,15.871086120605469,24.46490478515625,64091443200,4026531840,8492376064,0
201,1740618295640,54982.08563232422,5000,0,0.11874999999999991,382100.75856018066,3040,3040,3801,3040,3040,3040,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,15.328933715820313,18.788284301757813,43.37611389160156,39.875614166259766,37.725704193115234,33.98865509033203,31.062278747558594,32.650726318359375,11.591438293457031,9.092300415039063,25.411460876464844,28.08056640625,43.257991790771484,44.05160903930664,16.966964721679688,25.548095703125,64091443200,4026531840,8492859392,0
4,1740618295842,54982.68589782715,5125,0,0.06874999999999987,382104.1039733887,3040,3040,3801,3040,3040,3040,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,5.368316650390625,4.8528594970703125,17.36249542236328,11.588447570800781,6.405677795410156,9.225791931152344,6.673667907714844,7.9862823486328125,3.2320632934570313,11.404487609863281,6.3523101806640625,7.360755920410156,11.278366088867188,10.915565490722656,5.1553802490234375,9.973709106445313,64091443200,4026531840,8364216320,0
