Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740627169283,2159.4762420654297,1400,2,0.85,32734.10627746582,1400,1400,1400,1400,1400,1400,1400,1400,91.50946044921875,27.825477600097656,59.65707015991211,55.034236907958984,34.03681182861328,18.687538146972656,28.46674346923828,39.512794494628906,14964924416,11811160064,11805200384,250757120
199,1740627169284,2159.4805755615234,1400,2,0.85,32734.152252197266,1400,1400,1400,1400,1400,1400,1400,1400,54.533878326416016,47.44810104370117,100,70.66033935546875,72.39237976074219,70.39448547363281,71.25334167480469,80.32427978515625,14964924416,11811160064,11805245440,251289600
194,1740627169489,2875.5667724609375,1400,2,0.85,32734.865356445313,1400,1400,1400,1400,1400,1400,1400,1400,56.40145492553711,51.562747955322266,57.965240478515625,62.77497863769531,71.01752471923828,53.4611701965332,66.03986358642578,57.02882385253906,14964924416,11811160064,11803594752,281083904
199,1740627169684,2796.0923767089844,1400,2,0.85,32735.60272216797,1400,1400,1400,1400,1400,1400,1400,1400,72.9615478515625,47.698753356933594,77.07894897460938,59.42097091674805,77.81009674072266,59.80990219116211,49.46555709838867,90.36026000976563,14964924416,11811160064,11808296960,291151872
200,1740627169884,2875.687210083008,1400,2,0.85,32736.361694335938,1400,1400,1400,1400,1400,1400,1400,1400,64.46568298339844,44.8734245300293,45.92750549316406,66.96223449707031,56.34174728393555,81.40556335449219,52.77194595336914,49.6279296875,14964924416,11811160064,11824631808,308985856
200,1740627170084,2796.2118530273438,1400,2,0.85,32737.099502563477,1400,1400,1400,1400,1400,1400,1400,1400,50.12174987792969,66.32084655761719,89.0992431640625,49.65641784667969,65.56959533691406,44.73170471191406,48.70359420776367,72.41105651855469,14964924416,11811160064,11860664320,372760576
198,1740627170287,2875.8448944091797,1400,2,0.85,32738.153274536133,1400,1400,1400,1400,1400,1400,1400,1400,89.5219497680664,91.17920684814453,90.6568603515625,89.99114990234375,92.43094635009766,91.20931243896484,95.79434967041016,96.83829498291016,14964924416,11811160064,11945082880,447787008
199,1740627170487,2796.3815155029297,1400,2,0.85,32739.070343017578,1400,1400,1400,1400,1400,1400,1400,1400,98.6470947265625,99.26297760009766,99.47587585449219,98.95784759521484,99.08545684814453,99.01303100585938,98.87114715576172,99.33279418945313,14964924416,11811160064,11944280064,445472768
200,1740627170687,2876.012710571289,1700,2,0.6875,32739.955780029297,1400,1400,1400,1400,1400,1400,1400,1400,98.42018127441406,98.47296905517578,98.3349609375,96.99871826171875,97.60543060302734,96.66232299804688,98.1074447631836,98.7335205078125,14964924416,11811160064,11944464384,446017536
206,1740627170888,2796.5625,1700,2,0.7,32741.208282470703,1400,1400,1400,1400,1400,1400,1400,1400,93.88201141357422,96.94136810302734,92.51915740966797,94.0584487915039,92.6916732788086,96.52735137939453,98.00772857666016,97.50694274902344,14964924416,11811160064,11944132608,447811584
