Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740628624169,3359.4405975341797,1400,2,1.175,37593.94239807129,1400,1400,1400,1400,1400,1400,1400,1400,72.08287048339844,27.235687255859375,77.7186279296875,23.918930053710938,36.03261184692383,77.92886352539063,56.81264877319336,25.87896728515625,14964924416,11811160064,11983155200,387276800
200,1740628624170,3359.443313598633,1400,2,1.175,37593.97720336914,1400,1400,1400,1400,1400,1400,1400,1400,29.641212463378906,82.0726547241211,98.3880615234375,18.468704223632813,82.687744140625,29.228660583496094,64.48599243164063,47.02253341674805,14964924416,11811160064,11983200256,388341760
195,1740628624375,3265.184768676758,1400,2,1.175,37594.70448303223,1400,1400,1400,1400,1400,1400,1400,1400,80.5536117553711,79.88143920898438,85.99797821044922,80.085693359375,89.2410888671875,75.64662170410156,0,0,14964924416,11811160064,11983319040,416370688
201,1740628624572,3359.585220336914,1400,2,1.175,37595.50700378418,1400,1400,1400,1400,1400,1400,1400,1400,88.66077423095703,87.64199829101563,93.02660369873047,92.01634979248047,90.95011138916016,88.19572448730469,92.98841857910156,79.79939270019531,14964924416,11811160064,12009439232,445259776
197,1740628624776,3265.3279876708984,1400,2,1.175,37596.398529052734,1400,1400,1400,1400,1400,1400,1400,1400,93.23460388183594,91.7380142211914,94.79357147216797,93.34957122802734,91.069580078125,85.57872772216797,93.85716247558594,89.91690826416016,14964924416,11811160064,11997765632,429961216
199,1740628624974,3265.3805389404297,1275,2,0.69375,37597.11883544922,1400,1400,1400,1400,1400,1400,1400,1400,49.8160400390625,76.7782211303711,63.278404235839844,47.996707916259766,51.60443115234375,43.689796447753906,78.4581069946289,50.94819259643555,14964924416,11811160064,12004601856,475762688
200,1740628625175,3359.7862548828125,1700,2,0.69375,37597.78746032715,1400,1400,1400,1400,1400,1400,1400,1400,32.27696228027344,75.16950225830078,65.90470123291016,23.635238647460938,53.24861526489258,34.80297088623047,31.872329711914063,24.519760131835938,14964924416,11811160064,12072386560,536944640
201,1740628625377,3265.511917114258,1275,2,0.69375,37598.839935302734,1400,1400,1400,1400,1400,1400,1400,1400,97.1878433227539,98.243896484375,98.71458435058594,97.37442779541016,97.6471939086914,99.3297348022461,98.2935562133789,98.4449462890625,14964924416,11811160064,12106092544,570167296
197,1740628625581,3265.5892486572266,1275,2,0.69375,37599.854095458984,1400,1400,1400,1400,1400,1400,1400,1400,99.32308197021484,99.53450012207031,98.92317962646484,99.02538299560547,99.52303314208984,99.11058807373047,99.39312744140625,99.76451110839844,14964924416,11811160064,12106268672,571965440
200,1740628625779,3265.649368286133,1700,2,0.7,37600.66149902344,1400,1400,1400,1400,1400,1400,1400,1400,85.80288696289063,79.82286834716797,82.68049621582031,81.0638656616211,90.44679260253906,80.77371215820313,80.03021240234375,93.55501556396484,14964924416,11811160064,12107370496,573546496
