Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740627449536,2972.8756256103516,1400,2,0.8375,33680.766845703125,1400,1400,1400,1400,1400,1400,1400,1400,22.216827392578125,57.66699981689453,22.808273315429688,72.62161254882813,52.7629280090332,49.169189453125,44.40608596801758,28.537864685058594,14964924416,11811160064,11839709184,286752768
201,1740627449537,2890.2645874023438,1400,2,0.8375,33680.80699157715,1400,1400,1400,1400,1400,1400,1400,1400,52.507545471191406,46.676265716552734,99.2497329711914,40.315025329589844,87.33650207519531,11.079696655273438,100,9.822013854980469,14964924416,11811160064,11839520768,287809536
195,1740627449744,2890.3213806152344,1400,2,0.8375,33681.53163146973,1400,1400,1400,1400,1400,1400,1400,1400,66.17789459228516,42.60897445678711,76.38751220703125,56.63975524902344,53.18765640258789,52.73225021362305,77.20156860351563,42.447078704833984,14964924416,11811160064,11842535424,317083648
199,1740627449940,2973.019073486328,1400,2,0.8375,33682.36610412598,1400,1400,1400,1400,1400,1400,1400,1400,74.32423400878906,75.61660766601563,80.25765991210938,74.59087371826172,87.93353271484375,83.56321716308594,89.35153198242188,77.12256622314453,14964924416,11811160064,11856535552,338366464
199,1740627450140,2890.4557189941406,1400,2,0.8375,33683.189544677734,1400,1400,1400,1400,1400,1400,1400,1400,89.80445861816406,77.41122436523438,71.56126403808594,79.9891586303711,76.578125,84.23690032958984,81.674072265625,74.0771484375,14964924416,11811160064,11868393472,362962944
203,1740627450340,2890.4860076904297,1400,2,0.8375,33683.826080322266,1400,1400,1400,1400,1400,1400,1400,1400,26.800086975097656,23.325286865234375,27.14794158935547,97.3381118774414,30.090347290039063,27.762924194335938,75.38640594482422,26.123924255371094,14964924416,11811160064,11874332672,385822720
199,1740627450544,2236.7412109375,1400,2,0.8375,33684.819763183594,1400,1400,1400,1400,1400,1400,1400,1400,83.64177703857422,79.94635772705078,83.50464630126953,83.34060668945313,78.79576110839844,90.63554382324219,96.5101318359375,82.5181884765625,14964924416,11811160064,11954089984,476934144
199,1740627450745,2890.6517791748047,1400,2,0.8375,33685.77812194824,1400,1400,1400,1400,1400,1400,1400,1400,95.1091537475586,98.42890167236328,97.2282943725586,98.89080047607422,98.96574401855469,95.31746673583984,98.84749603271484,98.34280395507813,14964924416,11811160064,11953946624,475738112
200,1740627450944,2973.390380859375,1275,2,0.6875,33686.663345336914,1400,1400,1400,1400,1400,1400,1400,1400,98.33472442626953,97.35504913330078,98.09026336669922,96.8641357421875,97.52369689941406,97.4507827758789,97.79967498779297,97.14419555664063,14964924416,11811160064,11955589120,476516352
199,1740627451145,2973.4767456054688,1700,2,0.7125,33687.62985229492,1400,1400,1400,1400,1400,1400,1400,1400,95.14280700683594,86.55899810791016,87.05875396728516,92.89972686767578,90.08859252929688,92.58708953857422,86.91835021972656,86.27631378173828,14964924416,11811160064,11956695040,477462528
202,1740627451346,2973.5803833007813,1700,2,0.7125,33688.68339538574,1400,1400,1400,1400,1400,1400,1400,1400,95.48702239990234,94.95720672607422,95.3237533569336,96.76899719238281,94.21251678466797,94.99649810791016,95.34962463378906,95.3086166381836,14964924416,11811160064,11956985856,477442048
202,1740627451550,2891.0361938476563,1700,2,0.7125,33689.974838256836,1400,1400,1400,1400,1400,1400,1400,1400,97.48968505859375,97.90425872802734,98.56763458251953,97.67078399658203,97.9110107421875,97.70773315429688,98.74179077148438,98.24811553955078,14964924416,11811160064,11956756480,477429760
199,1740627451753,2237.4839477539063,3020,0,1.1375,33691.744689941406,1400,1400,1400,1400,1400,1400,1400,1400,98.47008514404297,95.65333557128906,95.69520568847656,97.61336517333984,96.1161117553711,95.62015533447266,97.25559997558594,96.1444091796875,14964924416,11811160064,11962187776,481812480
196,1740627451956,1542.1722412109375,3600,0,1.1,33694.91343688965,1400,1400,1400,1400,1400,1400,1400,1400,96.33728790283203,92.8615493774414,95.26152038574219,93.5222396850586,93.33975219726563,93.37532043457031,98.6166763305664,90.4946517944336,14964924416,11811160064,11976232960,495415296
200,1740627452153,2975.081069946289,3775,0,1.1625,33697.478607177734,1400,1400,1400,1400,1400,1400,1400,1400,95.98599243164063,97.52944946289063,97.39220428466797,97.01571655273438,98.3711166381836,97.02389526367188,97.06373596191406,96.94554138183594,14964924416,11811160064,11975872512,496795648
200,1740627452354,2238.9771423339844,3550,0,1.075,33700.66856384277,1400,1400,1400,1400,1400,1400,1400,1400,96.27828979492188,97.6328353881836,97.70938873291016,97.69483947753906,97.75843811035156,97.78970336914063,98.24034118652344,97.05178833007813,14964924416,11811160064,11976613888,500015104
202,1740627452556,2976.094024658203,3500,0,1.075,33702.980377197266,1400,1400,1400,1400,1400,1400,1400,1400,99.32292938232422,99.31188201904297,99.52825927734375,99.65030670166016,99.38542938232422,99.47622680664063,99.64336395263672,99.65634155273438,14964924416,11811160064,11982299136,512303104
199,1740627452759,2976.5782623291016,3550,0,1.075,33705.61117553711,1400,1400,1400,1400,1400,1400,1400,1400,99.1264877319336,98.94601440429688,99.228515625,98.8411636352539,99.23856353759766,99.36351013183594,99.3832015991211,99.37017059326172,14964924416,11811160064,11991257088,515764224
201,1740627452959,2894.228256225586,3575,0,1.0375,33708.203872680664,1400,1400,1400,1400,1400,1400,1400,1400,98.48082733154297,99.10054779052734,98.67768859863281,99.09732055664063,98.12736511230469,98.58036804199219,98.8594741821289,99.58354187011719,14964924416,11811160064,11981213696,496271360
204,1740627453162,2977.632110595703,3500,0,1.06875,33711.22508239746,1400,1400,1400,1400,1400,1400,1400,1400,98.93712615966797,99.21590423583984,98.57930755615234,98.9852523803711,98.64043426513672,98.73495483398438,98.89440155029297,99.29485321044922,14964924416,11811160064,11980423168,496312320
198,1740627453368,1545.6813354492188,3625,0,1.0375,33713.91847229004,1400,1400,1400,1400,1400,1400,1400,1400,98.12126159667969,97.69752502441406,98.64466094970703,98.03807830810547,98.49046325683594,97.64293670654297,98.70720672607422,98.65817260742188,14964924416,11811160064,11981250560,496140288
202,1740627453567,2978.5923919677734,3525,0,1.0625,33716.34977722168,1400,1400,1400,1400,1400,1400,1400,1400,95.41661834716797,96.78512573242188,95.82208251953125,95.92413330078125,95.64051818847656,95.22400665283203,95.27616882324219,96.1429672241211,14964924416,11811160064,11983646720,497414144
200,1740627453770,2896.2239532470703,2780,0,1.01875,33719.37077331543,1400,1400,1400,1400,1400,1400,1400,1400,96.071533203125,96.71261596679688,97.95340728759766,98.13067626953125,95.8662338256836,96.64149475097656,97.18915557861328,98.49304962158203,14964924416,11811160064,11984789504,497414144
