Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740621405669,973.8577728271484,1400,2,0.85,15210.702682495117,1400,1400,1400,1400,1400,1400,1400,1400,58.34645080566406,60.279842376708984,61.67741775512695,49.4638786315918,42.57181930541992,90.49390411376953,80.39875793457031,45.02004623413086,14964924416,11811160064,11527061504,56864768
199,1740621405670,1275.0312957763672,1400,2,0.85,15210.745010375977,1400,1400,1400,1400,1400,1400,1400,1400,69.32868194580078,58.86789321899414,100,15.279922485351563,93.5933609008789,43.96461868286133,90.00215911865234,60.31156921386719,14964924416,11811160064,11527061504,56344576
196,1740621405874,1275.0967407226563,1400,2,0.85,15211.480514526367,1400,1400,1400,1400,1400,1400,1400,1400,67.12043762207031,66.29934692382813,87.71683502197266,57.22513961791992,73.63467407226563,60.48978042602539,66.17343139648438,54.303977966308594,14964924416,11811160064,11529265152,86835200
201,1740621406070,630.9538879394531,1400,2,0.85,15212.291061401367,1400,1400,1400,1400,1400,1400,1400,1400,72.23516082763672,75.43470001220703,77.5193862915039,72.27610778808594,71.48143768310547,82.25906372070313,68.10714721679688,87.49478912353516,14964924416,11811160064,11539656704,108847104
159,1740621406312,1305.9850616455078,1400,2,0.85,15213.173217773438,1400,1400,1400,1400,1400,1400,1400,1400,45.73406219482422,55.91288757324219,61.2972526550293,61.50914764404297,49.63616943359375,57.485870361328125,48.66067123413086,68.17803955078125,14964924416,11811160064,11542982656,116744192
198,1740621406473,1275.2538757324219,1400,2,0.85,15213.655349731445,1400,1400,1400,1400,1400,1400,1400,1400,27.921417236328125,20.68738555908203,60.90229415893555,33.844146728515625,36.28099060058594,20.674545288085938,45.08340835571289,21.284820556640625,14964924416,11811160064,11568386048,171155456
193,1740621406679,974.1743621826172,1400,2,0.85,15214.641586303711,1400,1400,1400,1400,1400,1400,1400,1400,91.89553833007813,93.05948638916016,96.08673858642578,92.47882843017578,93.73329162597656,94.75627899169922,96.24341583251953,95.7088394165039,14964924416,11811160064,11601727488,204001280
201,1740621406873,1275.4280853271484,1400,2,0.85,15215.653564453125,1400,1400,1400,1400,1400,1400,1400,1400,86.7896499633789,84.0703353881836,89.31610870361328,88.40361785888672,87.9192886352539,86.00296783447266,89.2310562133789,83.3763427734375,14964924416,11811160064,11612811264,211165184
196,1740621407078,1306.2959747314453,1700,2,0.6875,15216.577682495117,1400,1400,1400,1400,1400,1400,1400,1400,98.67101287841797,99.3873519897461,98.8326416015625,99.31890869140625,98.36386108398438,98.78211975097656,98.46686553955078,98.74215698242188,14964924416,11811160064,11611971584,208224256
198,1740621407277,631.4295196533203,1700,2,0.6875,15217.607345581055,1400,1400,1400,1400,1400,1400,1400,1400,93.4048843383789,90.016845703125,89.17700958251953,90.62358093261719,94.18914031982422,91.7352066040039,89.75932312011719,90.04852294921875,14964924416,11811160064,11613085696,208138240
