Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740622765273,1580.5441131591797,1400,2,1.26875,19094.87744140625,1400,1400,1400,1400,1400,1400,1400,1400,45.579280853271484,39.241573333740234,90.90946197509766,40.0637321472168,45.792720794677734,70.71720886230469,41.468658447265625,42.3397216796875,14964924416,11811160064,11770998784,190218240
198,1740622765275,1202.9255676269531,1400,2,1.26875,19094.932159423828,1400,1400,1400,1400,1400,1400,1400,1400,71.94596099853516,70.51631164550781,96.4027328491211,61.84386444091797,58.38810729980469,84.94835662841797,83.41753387451172,81.5170669555664,14964924416,11811160064,11771031552,190218240
173,1740622765501,1620.0590362548828,1400,2,1.26875,19095.824478149414,1400,1400,1400,1400,1400,1400,1400,1400,77.52259826660156,75.85857391357422,78.44358825683594,77.99644470214844,74.81148529052734,74.37903594970703,76.16690826416016,75.83472442626953,14964924416,11811160064,11776995328,234921984
200,1740622765674,1620.1153869628906,1400,2,1.26875,19096.513473510742,1400,1400,1400,1400,1400,1400,1400,1400,73.61653137207031,76.56599426269531,71.59913635253906,73.09603881835938,75.8967056274414,65.34083557128906,55.86677932739258,85.96612548828125,14964924416,11811160064,11797065728,247738368
166,1740622765908,1580.7535095214844,1400,2,1.26875,19097.326690673828,1400,1400,1400,1400,1400,1400,1400,1400,54.44626235961914,46.846675872802734,80.60907745361328,26.525909423828125,40.82896423339844,44.195648193359375,44.774330139160156,35.201271057128906,14964924416,11811160064,11785596928,245202944
203,1740622766075,1203.1591796875,1400,2,1.26875,19097.947723388672,1400,1400,1400,1400,1400,1400,1400,1400,81.31328582763672,60.723819732666016,70.53083038330078,64.91552734375,81.10649108886719,61.18307113647461,76.18016052246094,69.04878234863281,14964924416,11811160064,11803889664,281612288
197,1740622766282,1580.8956909179688,1400,2,1.26875,19099.00682067871,1400,1400,1400,1400,1400,1400,1400,1400,95.38390350341797,95.98422241210938,94.07901000976563,94.29316711425781,92.88406372070313,93.58031463623047,95.71015167236328,96.00406646728516,14964924416,11811160064,11861864448,336982016
204,1740622766481,1203.3263397216797,1400,2,1.26875,19099.89015197754,1400,1400,1400,1400,1400,1400,1400,1400,94.89473724365234,91.53797149658203,93.03563690185547,90.72432708740234,91.45872497558594,91.70734405517578,93.11904907226563,92.6734390258789,14964924416,11811160064,11865346048,340385792
200,1740622766686,1203.4238891601563,1700,2,0.69375,19100.921173095703,1400,1400,1400,1400,1400,1400,1400,1400,95.88713073730469,96.08271026611328,97.20569610595703,96.83283996582031,95.47183227539063,97.69912719726563,97.30232238769531,95.24980163574219,14964924416,11811160064,11865284608,342392832
199,1740622766887,1203.5318450927734,1700,2,0.69375,19102.058059692383,1400,1400,1400,1400,1400,1400,1400,1400,91.12767791748047,88.4236831665039,90.51937866210938,97.33186340332031,89.03193664550781,86.7498779296875,88.62472534179688,90.73302459716797,14964924416,11811160064,11865890816,342368256
201,1740622767087,1620.676284790039,1700,2,0.70625,19102.942474365234,1400,1400,1400,1400,1400,1400,1400,1400,94.46687316894531,96.9925537109375,96.32022094726563,96.424560546875,96.61843872070313,94.23640441894531,94.9232177734375,93.95256042480469,14964924416,11811160064,11864453120,340819968
200,1740622767289,1620.940200805664,1633.3333333333333,2,0.7,19105.13801574707,1400,1400,1400,1400,1400,1400,1400,1400,95.53208923339844,97.1881332397461,95.59927368164063,94.95756530761719,93.23494720458984,93.86962890625,94.44911193847656,94.29535675048828,14964924416,11811160064,11863064576,340307968
198,1740622767491,1581.8885192871094,3500,0,1.0125000000000002,19107.756088256836,1400,1400,1400,1400,1400,1400,1400,1400,96.45565032958984,97.25122833251953,97.27655029296875,96.53495025634766,95.2230453491211,94.31485748291016,97.29258728027344,95.02935028076172,14964924416,11811160064,11865284608,339189760
200,1740622767691,1621.801773071289,3575,0,1.0625,19110.063354492188,1400,1400,1400,1400,1400,1400,1400,1400,95.85089111328125,93.41915893554688,95.8069076538086,95.45418548583984,95.36325073242188,95.3933334350586,95.7266845703125,96.5609359741211,14964924416,11811160064,11864895488,339120128
203,1740622767892,1582.8562469482422,3575,0,1.05,19113.102828979492,1400,1400,1400,1400,1400,1400,1400,1400,97.83447265625,98.11026000976563,98.66511535644531,98.20343780517578,98.50914764404297,98.73741912841797,99.09546661376953,98.4629898071289,14964924416,11811160064,11865534464,344412160
