Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740621810731,1372.1172637939453,1400,2,0.8625,16388.565460205078,1400,1400,1400,1400,1400,1400,1400,1400,63.81132507324219,60.0961799621582,79.0060043334961,48.09212112426758,57.95332336425781,61.688507080078125,0.5137252807617188,0.512298583984375,14964924416,11811160064,11737686016,140226560
198,1740621810732,1372.1200561523438,1400,2,0.8625,16388.59895324707,1400,1400,1400,1400,1400,1400,1400,1400,15.641624450683594,78.00062561035156,100,38.91438293457031,35.599761962890625,37.64009094238281,0.5822982788085938,0.5822982788085938,14964924416,11811160064,11737714688,139706368
196,1740621810935,1372.1807403564453,1400,2,0.8625,16389.206268310547,1400,1400,1400,1400,1400,1400,1400,1400,68.28353881835938,44.430171966552734,66.75967407226563,34.02967071533203,56.391876220703125,45.285213470458984,0.03377532958984375,0.03313446044921875,14964924416,11811160064,11740418048,171909120
199,1740621811132,1049.0691986083984,1400,2,0.8625,16389.852142333984,1400,1400,1400,1400,1400,1400,1400,1400,64.38204956054688,52.466346740722656,73.80303192138672,57.3154182434082,77.55184936523438,56.07405090332031,0,0,14964924416,11811160064,11751096320,185520128
199,1740621811333,1372.3003540039063,1400,2,0.8625,16390.48028564453,1400,1400,1400,1400,1400,1400,1400,1400,48.78593826293945,57.76008224487305,70.57740783691406,43.01164627075195,44.73136520385742,33.32946014404297,39.65681457519531,38.37068557739258,14964924416,11811160064,11770601472,248709120
136,1740621811596,1372.3702392578125,1400,2,0.8625,16391.418334960938,1400,1400,1400,1400,1400,1400,1400,1400,60.45679473876953,34.88731384277344,42.947174072265625,50.08656311035156,58.71025466918945,33.42842102050781,64.77278900146484,52.15463638305664,14964924416,11811160064,11827056640,290844672
199,1740621811734,1049.2441711425781,1400,2,0.8625,16392.177673339844,1400,1400,1400,1400,1400,1400,1400,1400,98.95100402832031,98.643310546875,99.02677154541016,99.19436645507813,98.66439056396484,98.43949127197266,99.42194366455078,99.61392211914063,14964924416,11811160064,11826241536,288690176
199,1740621811934,1049.3097076416016,1400,2,0.8625,16392.92512512207,1400,1400,1400,1400,1400,1400,1400,1400,81.74766540527344,81.99440002441406,82.65562438964844,85.44590759277344,85.569580078125,81.76964569091797,88.34721374511719,81.10555267333984,14964924416,11811160064,11831566336,288567296
199,1740621812135,1372.5939178466797,1400,2,0.8625,16394.000534057617,1400,1400,1400,1400,1400,1400,1400,1400,94.5829086303711,94.4534912109375,95.39788818359375,94.94164276123047,94.9647216796875,94.83503723144531,97.7458724975586,95.10826873779297,14964924416,11811160064,11831058432,288530432
199,1740621812335,1372.671630859375,1400,2,0.8625,16394.920318603516,1400,1400,1400,1400,1400,1400,1400,1400,90.80091094970703,83.18019104003906,87.8581771850586,83.26565551757813,85.59773254394531,89.62327575683594,91.53014373779297,83.29483032226563,14964924416,11811160064,11831582720,287481856
199,1740621812535,1406.6340789794922,1400,2,0.8625,16395.749450683594,1400,1400,1400,1400,1400,1400,1400,1400,93.89916229248047,95.45509338378906,95.42544555664063,94.53852844238281,93.99934387207031,93.61530303955078,93.0003662109375,94.35283660888672,14964924416,11811160064,11830874112,288452608
196,1740621812739,1049.6295928955078,1275,2,0.6875,16396.76039123535,1400,1400,1400,1400,1400,1400,1400,1400,86.82337951660156,86.85730743408203,90.28394317626953,90.21487426757813,90.47894287109375,89.3141098022461,86.54171752929688,89.8194580078125,14964924416,11811160064,11830669312,289505280
199,1740621812937,1372.9463195800781,1700,2,0.6875,16397.778030395508,1400,1400,1400,1400,1400,1400,1400,1400,94.42794036865234,94.25032043457031,97.43598937988281,96.55596923828125,97.53239440917969,97.33427429199219,95.36656951904297,96.884521484375,14964924416,11811160064,11831341056,289505280
199,1740621813137,682.2696533203125,1700,2,0.6875,16398.856338500977,1400,1400,1400,1400,1400,1400,1400,1400,92.70186614990234,93.43746948242188,94.40596771240234,93.9473648071289,93.81793212890625,94.77403259277344,96.18404388427734,91.00216674804688,14964924416,11811160064,11830611968,288985088
199,1740621813338,1373.1431579589844,1700,2,0.6875,16399.772430419922,1400,1400,1400,1400,1400,1400,1400,1400,84.26204681396484,85.5440673828125,85.341796875,86.54293823242188,85.23483276367188,87.71903228759766,84.8375015258789,88.82508850097656,14964924416,11811160064,11831934976,287936512
196,1740621813541,1373.255874633789,1700,2,0.6875,16400.913787841797,1400,1400,1400,1400,1400,1400,1400,1400,94.62356567382813,92.86750030517578,96.27676391601563,93.71538543701172,92.83915710449219,95.65801239013672,94.79766082763672,95.80205535888672,14964924416,11811160064,11832111104,291983360
208,1740621813739,1373.360580444336,1700,2,0.6875,16401.982711791992,1400,1400,1400,1400,1400,1400,1400,1400,98.80972290039063,98.92383575439453,99.2336196899414,98.75421905517578,98.81391143798828,99.16999053955078,98.95806884765625,99.55211639404297,14964924416,11811160064,11837403136,306540544
198,1740621813950,1407.3174438476563,1700,2,0.70625,16403.06770324707,1400,1400,1400,1400,1400,1400,1400,1400,99.17735290527344,99.47637176513672,99.33936309814453,99.11031341552734,99.08676147460938,99.49688720703125,99.69784545898438,99.32372283935547,14964924416,11811160064,11842240512,310226944
199,1740621814149,683.2043914794922,3525,0,1.0375,16405.819931030273,1400,1400,1400,1400,1400,1400,1400,1400,95.97955322265625,95.53639221191406,96.60611724853516,96.49031829833984,96.748291015625,95.98880767822266,96.97256469726563,95.76127624511719,14964924416,11811160064,11825922048,290590720
200,1740621814348,1374.4412994384766,3500,0,1.075,16408.413833618164,1400,1400,1400,1400,1400,1400,1400,1400,95.73273468017578,96.27227020263672,96.1510238647461,94.69388580322266,96.2828140258789,97.35968017578125,95.86734771728516,96.5990219116211,14964924416,11811160064,11833831424,296996864
199,1740621814550,1408.8646850585938,3525,0,1.0437500000000002,16411.410415649414,1400,1400,1400,1400,1400,1400,1400,1400,97.36112213134766,97.38104248046875,98.35112762451172,97.05107116699219,97.82402038574219,97.88070678710938,97.99540710449219,98.21717071533203,14964924416,11811160064,11833761792,296996864
200,1740621814749,684.6552886962891,3060,0,1.0375,16413.747192382813,1400,1400,1400,1400,1400,1400,1400,1400,95.29408264160156,94.48281860351563,96.36418151855469,95.69509887695313,95.48058319091797,95.36082458496094,95.2457275390625,93.7353515625,14964924416,11811160064,11834220544,298045440
4,1740621814950,1409.782730102539,3200,0,1.2,16416.382080078125,1400,1400,1400,1400,1400,1400,1400,1400,72.49430847167969,67.7681884765625,77.16108703613281,78.46141052246094,74.80801391601563,88.65435791015625,74.22697448730469,69.41519927978516,14964924416,11811160064,11749670912,150941696
