Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740620498843,1609,1609,1609,1609,1609,1609,1609,1609,53.33954620361328,6.822074890136719,59.47495651245117,13.374160766601563,51.157745361328125,23.193565368652344,13.284286499023438,54.608890533447266,5393.972900390625,22141.83416748047,16549.135131835938,20.3841552734375,16883044352,34359738368,6632022016,0
198,1740620498845,1609,1609,1609,1609,1609,1609,1609,1609,91.80580139160156,36.52782440185547,99.31034851074219,24.58757781982422,99.36517333984375,51.62849807739258,67.79511260986328,39.22911071777344,5393.983581542969,22141.88427734375,16549.16619873047,20.3841552734375,16883044352,34359738368,6632009728,0
200,1740620499045,1609,1609,1609,1609,1609,1609,1609,1609,11.714920043945313,15.769340515136719,52.31976318359375,14.759727478027344,22.660423278808594,12.648658752441406,31.28980255126953,30.833328247070313,5394.133239746094,22143.7978515625,16550.898498535156,20.3841552734375,16883044352,34359738368,6673207296,0
10,1740620499245,1609,1609,1609,1609,1609,1609,1609,1609,1.8112869262695313,5.884269714355469,26.280731201171875,0.99200439453125,5.19915771484375,1.5523223876953125,3.3028640747070313,13.260215759277344,5394.253662109375,22144.618103027344,16551.505004882813,20.38482666015625,16883044352,34359738368,6632194048,0
