Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740605154538,1609,1609,1609,1609,1609,1609,1609,1609,0,0,74.64793395996094,0,0,58.26860046386719,32.501190185546875,0,572.5120239257813,2861.7780151367188,1804.2340087890625,15.09912109375,16883044352,34359738368,6520545280,0
199,1740605154539,1609,1609,1609,1609,1609,1609,1609,1609,85.9815902709961,65.14144897460938,98.57792663574219,75.30401611328125,99.18901062011719,63.655460357666016,80.20005798339844,61.10565948486328,572.523193359375,2861.8366088867188,1804.2694702148438,15.09912109375,16883044352,34359738368,6520979456,0
199,1740605154739,1609,1609,1609,1609,1609,1609,1609,1609,48.17543029785156,5.951408386230469,36.539310455322266,12.433425903320313,36.304779052734375,12.397293090820313,27.06285858154297,16.574241638183594,572.6900024414063,2863.9949340820313,1806.1493530273438,15.10003662109375,16883044352,34359738368,6555742208,0
200,1740605154939,1609,1609,1609,1609,1609,1609,1609,1609,30.18524169921875,19.602760314941406,38.40070724487305,30.3538818359375,37.827598571777344,21.279518127441406,35.979652404785156,40.91352844238281,572.9208374023438,2866.9865112304688,1808.791748046875,15.10003662109375,16883044352,34359738368,6613856256,0
199,1740605155141,1609,1609,1609,1609,1609,1609,1609,1609,49.195289611816406,46.388614654541016,51.312503814697266,49.391571044921875,56.33686828613281,43.76887893676758,49.99327087402344,46.79957962036133,573.2477416992188,2870.9723510742188,1812.4766235351563,15.10003662109375,16883044352,34359738368,6614564864,0
199,1740605155340,1609,1609,1609,1609,1609,1609,1609,1609,47.168495178222656,39.16905212402344,45.01205825805664,39.33167266845703,49.42008972167969,31.318435668945313,46.21648025512695,35.67317199707031,573.526611328125,2874.40576171875,1815.6371459960938,15.10101318359375,16883044352,34359738368,6614876160,0
200,1740605155540,1609,1609,1609,1609,1609,1609,1609,1609,40.33124542236328,34.98273468017578,40.63688659667969,37.853214263916016,48.09542465209961,24.773834228515625,47.84636688232422,25.46533203125,573.7880249023438,2877.885009765625,1818.853759765625,15.10101318359375,16883044352,34359738368,6614974464,0
199,1740605155741,1609,1609,1609,1609,1609,1609,1609,1609,41.4671516418457,23.415908813476563,40.386226654052734,40.103843688964844,41.904502868652344,32.61157989501953,37.60262680053711,29.305068969726563,574.001708984375,2881.101318359375,1821.8305053710938,15.1015625,16883044352,34359738368,6615797760,0
200,1740605155941,1609,1609,1609,1609,1609,1609,1609,1609,55.52981948852539,40.733402252197266,57.23839569091797,49.34432601928711,64.10481262207031,39.09058380126953,56.738643646240234,42.62587356567383,574.319580078125,2885.258056640625,1825.6470947265625,15.10205078125,16883044352,34359738368,6616076288,0
200,1740605156142,1609,1609,1609,1609,1609,1609,1609,1609,45.901756286621094,18.93968963623047,44.137020111083984,26.97417449951172,39.782005310058594,24.551048278808594,48.11247634887695,28.370895385742188,574.5467529296875,2888.5673828125,1828.6979370117188,15.10205078125,16883044352,34359738368,6615826432,0
199,1740605156342,1609,1609,1609,1609,1609,1609,1609,1609,43.46638488769531,35.43601989746094,39.56659698486328,33.825706481933594,45.86627197265625,31.844528198242188,51.01979064941406,38.000003814697266,574.81982421875,2892.248046875,1832.092041015625,15.102783203125,16883044352,34359738368,6615371776,0
200,1740605156542,1609,1609,1609,1609,1609,1609,1609,1609,47.41359329223633,37.39486312866211,49.550846099853516,48.98653793334961,55.77790451049805,34.42401885986328,59.36422348022461,44.97245788574219,575.1133422851563,2896.1240844726563,1835.6959838867188,15.102783203125,16883044352,34359738368,6614937600,0
200,1740605156743,1609,1609,1609,1609,1609,1609,1609,1609,31.688674926757813,36.76021957397461,46.92354965209961,32.921417236328125,35.28483581542969,26.84728240966797,53.48190689086914,28.41368865966797,575.3613891601563,2898.7965087890625,1838.100830078125,15.1033935546875,16883044352,34359738368,6562496512,0
11,1740605156944,1609,1609,1609,1609,1609,1609,1609,1609,6.1216278076171875,1.9987640380859375,9.503265380859375,2.11187744140625,3.661224365234375,12.418121337890625,9.98602294921875,3.5022354125976563,575.434326171875,2899.0007934570313,1838.158203125,15.1033935546875,16883044352,34359738368,6520393728,0
