Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740620378523,1054.8002319335938,1400,2,1.28125,12372.546417236328,1400,1400,1400,1400,1400,1400,1400,1400,63.53135681152344,71.3686752319336,74.85110473632813,57.33612823486328,71.62503814697266,62.435508728027344,89.67439270019531,54.03391647338867,14964924416,11811160064,11599278080,168747008
190,1740620378534,1079.4820709228516,1400,2,1.28125,12372.653060913086,1400,1400,1400,1400,1400,1400,1400,1400,96.948974609375,97.42454528808594,96.85415649414063,97.81546020507813,97.53971099853516,98.21109008789063,97.83907318115234,98.90863800048828,14964924416,11811160064,11599630336,170815488
197,1740620378727,1054.8753356933594,1400,2,1.28125,12373.424621582031,1400,1400,1400,1400,1400,1400,1400,1400,81.93448638916016,54.58494567871094,76.88081359863281,57.295379638671875,61.07168960571289,54.450870513916016,65.94625854492188,45.7551155090332,14964924416,11811160064,11599413248,197980160
199,1740620378925,818.9825134277344,1400,2,1.28125,12374.201614379883,1400,1400,1400,1400,1400,1400,1400,1400,74.21894836425781,59.59408950805664,90.96381378173828,79.16244506835938,83.07986450195313,69.05671691894531,82.58946228027344,59.9647102355957,14964924416,11811160064,11624448000,229609472
199,1740620379125,1054.9936218261719,1400,2,1.28125,12375.007949829102,1400,1400,1400,1400,1400,1400,1400,1400,68.03809356689453,54.73262023925781,78.43646240234375,62.213470458984375,76.61904907226563,70.41619873046875,69.29978942871094,81.0126724243164,14964924416,11811160064,11614310400,225325056
200,1740620379326,819.1094055175781,1400,2,1.28125,12375.732360839844,1400,1400,1400,1400,1400,1400,1400,1400,54.508304595947266,37.73414993286133,85.16112518310547,29.043678283691406,55.027069091796875,38.007442474365234,36.51601028442383,45.534481048583984,14964924416,11811160064,11635159040,274685952
198,1740620379528,1055.1327514648438,1400,2,1.28125,12376.690612792969,1400,1400,1400,1400,1400,1400,1400,1400,95.94622802734375,93.63628387451172,97.43527221679688,93.14956665039063,94.39900207519531,91.8531723022461,95.14379119873047,91.15133666992188,14964924416,11811160064,11652530176,300343296
199,1740620379727,1079.9170379638672,1400,2,1.28125,12377.609741210938,1400,1400,1400,1400,1400,1400,1400,1400,98.47885131835938,98.30402374267578,98.5681381225586,99.3543701171875,99.9599380493164,99.9367904663086,98.6925277709961,98.28715515136719,14964924416,11811160064,11655258112,297066496
203,1740620379928,1080.0181274414063,1700,2,0.6875,12378.550064086914,1400,1400,1400,1400,1400,1400,1400,1400,97.19635772705078,98.5533218383789,97.23269653320313,97.28074645996094,97.67975616455078,97.5598373413086,99.50700378417969,97.95050811767578,14964924416,11811160064,11657342976,295878656
197,1740620380135,1055.3934936523438,1700,2,0.7,12379.684448242188,1400,1400,1400,1400,1400,1400,1400,1400,97.35226440429688,97.42974853515625,95.54227447509766,96.3438491821289,95.9238052368164,95.07447814941406,96.49032592773438,96.3931655883789,14964924416,11811160064,11657400320,295813120
198,1740620380334,548.83154296875,1700,2,0.7,12380.640640258789,1400,1400,1400,1400,1400,1400,1400,1400,96.95809936523438,97.60880279541016,97.5822982788086,97.72904968261719,97.81993103027344,97.02926635742188,98.42047882080078,97.83061981201172,14964924416,11811160064,11657334784,297676800
199,1740620380533,1055.905014038086,1700,2,0.7,12383.542861938477,1400,1400,1400,1400,1400,1400,1400,1400,96.89078521728516,96.48399353027344,95.80516052246094,96.75501251220703,98.96854400634766,96.11961364746094,97.7681655883789,96.25640869140625,14964924416,11811160064,11657736192,297676800
200,1740620380733,1081.5765686035156,3550,0,1.075,12385.902709960938,1400,1400,1400,1400,1400,1400,1400,1400,98.09222412109375,97.15830993652344,98.58415985107422,96.59764862060547,97.84832000732422,96.86979675292969,97.22862243652344,98.35782623291016,14964924416,11811160064,11658510336,297676800
196,1740620380937,1056.854263305664,3475,0,1.0375,12388.922973632813,1400,1400,1400,1400,1400,1400,1400,1400,96.5896224975586,97.5050048828125,95.74422454833984,98.16880798339844,98.48522186279297,96.1531982421875,97.4532241821289,97.58154296875,14964924416,11811160064,11663237120,299954176
200,1740620381135,550.6761322021484,2980,0,1.15,12391.224884033203,1400,1400,1400,1400,1400,1400,1400,1400,79.07267761230469,92.005859375,92.18794250488281,84.74409484863281,93.68647766113281,83.53466796875,77.41136932373047,93.55673217773438,14964924416,11811160064,11626848256,221786112
6,1740620381335,1082.9972534179688,3160,0,1.3125,12393.84814453125,1400,1400,1400,1400,1400,1400,1400,1400,43.105873107910156,58.213863372802734,44.64413833618164,58.021114349365234,82.55137634277344,57.510406494140625,60.285888671875,56.5621223449707,14964924416,11811160064,11599405056,177491968
