Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740621561648,55921.89637756348,5050,0,0.125,395814.17599487305,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3801,3040,3040,3040,20.08611297607422,18.161392211914063,63.56150436401367,17.496719360351563,24.638565063476563,22.78179931640625,31.158126831054688,17.165733337402344,56.521240234375,79.1039047241211,21.00373077392578,17.33458709716797,40.43593978881836,21.96306610107422,24.306907653808594,19.174545288085938,64091443200,4026531840,8306360320,0
189,1740621561659,56356.41084289551,5075,0,0.10624999999999996,395814.62617492676,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3801,3040,3040,3040,0,0,80.3260726928711,0,1.5246200561523438,0,0,0,0,53.20112228393555,0,0,90.62061309814453,0,0,0,64091443200,4026531840,8306634752,0
200,1740621561849,55923.76600646973,4975,0,0.16249999999999987,395823.1995239258,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3801,3040,3040,3040,14.676544189453125,18.716354370117188,44.841522216796875,40.610504150390625,38.4220085144043,26.628936767578125,35.535552978515625,19.78533935546875,19.934661865234375,21.576950073242188,19.298568725585938,21.70263671875,41.21528244018555,36.667171478271484,16.22626495361328,19.5985107421875,64091443200,4026531840,8511512576,0
199,1740621562049,56360.37373352051,2728.5714285714284,1,0.2437499999999999,395834.00386047363,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3801,3040,3040,3040,19.112869262695313,19.110633850097656,48.91231155395508,45.002586364746094,38.24907684326172,36.91985321044922,29.519775390625,35.74816131591797,14.516067504882813,21.749526977539063,20.860031127929688,30.970489501953125,51.40900802612305,44.55486297607422,22.11175537109375,25.390701293945313,64091443200,4026531840,8516096000,0
200,1740621562249,24491.830688476563,4800,0,0.23750000000000004,395845.35287475586,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3801,3040,3040,3040,31.41748809814453,31.796981811523438,57.91869354248047,60.03452682495117,45.44989776611328,50.94784927368164,42.5922966003418,43.5829963684082,26.42560577392578,27.512245178222656,37.524513244628906,42.24354553222656,56.884674072265625,59.70402908325195,29.532684326171875,36.02242660522461,64091443200,4026531840,8518488064,0
200,1740621562449,56364.43083190918,4950,0,0.1499999999999999,395855.7765045166,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3801,3040,3040,3040,20.096534729003906,16.26831817626953,46.135398864746094,38.83511734008789,32.932220458984375,34.695648193359375,27.97179412841797,33.20923614501953,13.171485900878906,14.850791931152344,31.700088500976563,24.527313232421875,47.59951400756836,40.7474479675293,17.056884765625,23.427345275878906,64091443200,4026531840,8522612736,0
200,1740621562650,56366.41328430176,4850,0,0.19999999999999996,395866.3169403076,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3801,3040,3040,3040,20.51812744140625,24.84636688232422,54.05859375,47.96900177001953,44.008705139160156,33.760963439941406,35.905784606933594,32.951263427734375,14.27130126953125,21.243446350097656,32.232093811035156,33.975318908691406,53.10038757324219,44.41096496582031,24.31981658935547,29.90961456298828,64091443200,4026531840,8520192000,0
200,1740621562850,56369.03463745117,4650,0,0.3062499999999999,395877.9204864502,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3801,3040,3040,3040,18.171066284179688,26.21417236328125,52.134056091308594,51.173770904541016,29.687591552734375,50.159873962402344,35.70843505859375,32.65180969238281,13.099624633789063,18.89557647705078,27.06737518310547,32.09613800048828,53.49710464477539,48.09428405761719,23.86028289794922,29.02008819580078,64091443200,4026531840,8520310784,0
200,1740621563050,56371.4977722168,4750,0,0.1812499999999999,395889.9168548584,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3801,3040,3040,3040,35.63829040527344,32.378379821777344,62.084716796875,58.307891845703125,43.182342529296875,49.88348388671875,40.785316467285156,45.605648040771484,25.20758056640625,25.946792602539063,39.96637725830078,33.39836120605469,54.93340301513672,63.22665786743164,36.46156692504883,35.166221618652344,64091443200,4026531840,8520323072,0
200,1740621563251,25339.070510864258,4900,0,0.16874999999999996,395900.91400146484,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3801,3040,3040,3040,18.112518310546875,40.86119842529297,62.30777359008789,47.90474319458008,48.046287536621094,41.766258239746094,42.54789352416992,36.70307922363281,20.6671142578125,23.3563232421875,31.07579803466797,32.59184265136719,58.72515106201172,48.31414031982422,31.63813018798828,31.50904083251953,64091443200,4026531840,8519270400,0
