Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740623930571,56820.55097961426,5050,0,0.08125000000000004,407245.2334289551,3040,3040,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,35.05342102050781,36.77448654174805,75.10833740234375,28.236183166503906,47.46866226196289,28.410255432128906,32.167022705078125,38.91069793701172,56.52189636230469,32.416114807128906,33.624427795410156,28.52679443359375,44.7519645690918,55.62822723388672,45.80514144897461,41.184566497802734,64091443200,4026531840,8297943040,0
199,1740623930571,56820.57847595215,5075,0,0.07499999999999996,407245.3907623291,3040,3040,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,27.373443603515625,28.984893798828125,99.10150909423828,26.705535888671875,39.19957733154297,27.00768280029297,33.46673583984375,27.12165069580078,40.485023498535156,67.6040267944336,38.2772331237793,26.795654296875,88.894775390625,26.779754638671875,31.29340362548828,27.696792602539063,64091443200,4026531840,8297865216,0
200,1740623930771,57318.7218170166,4725,0,0.1812499999999999,407253.63095092773,3040,3040,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,10.536369323730469,15.415901184082031,59.8458137512207,34.46770477294922,23.054290771484375,25.99890899658203,21.153701782226563,19.014678955078125,15.385505676269531,23.204368591308594,17.50164031982422,14.491615295410156,44.46387481689453,32.64067077636719,11.011924743652344,16.18250274658203,64091443200,4026531840,8502530048,0
199,1740623930972,57321.10498046875,4800,0,0.2124999999999999,407264.9051361084,3040,3040,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,16.252960205078125,19.11297607421875,43.42559814453125,53.24985122680664,34.00579071044922,41.953857421875,28.896324157714844,31.753196716308594,15.057685852050781,13.862968444824219,26.636268615722656,36.47228240966797,49.192806243896484,41.63922882080078,19.544815063476563,24.873779296875,64091443200,4026531840,8506130432,0
200,1740623931172,20418.56088256836,4750,0,0.26249999999999996,407276.30683898926,3040,3040,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,25.990158081054688,34.26336669921875,56.22584915161133,55.54833221435547,46.824501037597656,43.81807327270508,43.1483268737793,41.371150970458984,24.149612426757813,25.889511108398438,35.774803161621094,35.66339111328125,53.72068405151367,58.46451950073242,30.624977111816406,42.16455078125,64091443200,4026531840,8508973056,0
200,1740623931372,56828.952056884766,2785.714285714286,1,0.19999999999999996,407286.3833465576,3040,3040,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,20.755386352539063,20.791610717773438,48.76132583618164,38.13886642456055,29.82311248779297,36.44348907470703,36.33159637451172,31.300643920898438,14.089820861816406,14.894454956054688,29.025108337402344,29.248008728027344,47.73162078857422,46.926788330078125,14.318313598632813,24.082443237304688,64091443200,4026531840,8513269760,0
200,1740623931572,56831.33460998535,4900,0,0.14375000000000004,407298.10511779785,3040,3040,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,18.99480438232422,29.775413513183594,54.502315521240234,51.20673751831055,38.67251205444336,41.694969177246094,35.80192565917969,35.16461181640625,14.12176513671875,18.802139282226563,33.338218688964844,32.690185546875,54.35558319091797,46.34711456298828,24.441070556640625,27.24402618408203,64091443200,4026531840,8512851968,0
200,1740623931773,25918.842193603516,4725,0,0.28749999999999987,407309.00148010254,3040,3040,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,22.180984497070313,23.91313934326172,43.1514892578125,55.492984771728516,38.828758239746094,41.12390899658203,36.786773681640625,34.36766052246094,18.97930908203125,17.001724243164063,34.588768005371094,29.95410919189453,52.49198532104492,50.001644134521484,20.14916229248047,31.869544982910156,64091443200,4026531840,8511832064,0
199,1740623931973,56836.28332519531,2814.285714285714,1,0.23750000000000004,407320.9619140625,3040,3040,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,27.305397033691406,32.548736572265625,57.15669631958008,60.05976486206055,38.3916015625,51.10021209716797,43.27648162841797,47.08253479003906,24.623085021972656,25.8109130859375,38.76438522338867,40.556884765625,60.238643646240234,55.03483581542969,29.69702911376953,35.758949279785156,64091443200,4026531840,8511811584,0
200,1740623932173,56838.805267333984,4925,0,0.22499999999999987,407332.7186126709,3040,3040,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,22.936370849609375,30.169448852539063,64.20912170410156,51.2981071472168,44.681541442871094,39.73955535888672,40.3911247253418,34.03577423095703,12.868118286132813,26.319412231445313,36.12058639526367,30.725669860839844,60.24567413330078,60.50203323364258,28.59355926513672,29.25580596923828,64091443200,4026531840,8510963712,0
