Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740621250310,55809.45950317383,5125,0,0.0625,394349.36781311035,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,34.13738250732422,31.6070556640625,73.4569320678711,29.053367614746094,35.356483459472656,30.004737854003906,42.41936492919922,28.791648864746094,60.51821517944336,61.85548400878906,32.790771484375,30.233070373535156,46.604087829589844,56.50440979003906,31.08763885498047,34.37840270996094,64091443200,4026531840,8301584384,0
172,1740621250337,37000.93031311035,5075,0,0.06874999999999987,394350.59367370605,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,0,0,77.37399291992188,0,0,11.68548583984375,17.497894287109375,0,0,47.102256774902344,0,0,33.69694519042969,9.169929504394531,0,0,64091443200,4026531840,8315527168,0
199,1740621250511,37001.950607299805,4850,0,0.17500000000000004,394357.55812072754,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,19.328079223632813,18.012283325195313,50.831295013427734,38.53569793701172,22.644615173339844,33.85070037841797,24.58338165283203,30.727943420410156,19.145706176757813,21.74816131591797,20.96856689453125,22.178970336914063,51.41212844848633,34.717247009277344,17.8348388671875,19.644798278808594,64091443200,4026531840,8509419520,0
200,1740621250711,55813.8544921875,4900,0,0.13749999999999996,394368.79695129395,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,13.80255126953125,18.9300537109375,44.42292404174805,51.261722564697266,35.17957305908203,39.02169418334961,33.154441833496094,30.014572143554688,9.722763061523438,10.126007080078125,29.532608032226563,26.508705139160156,39.98531723022461,52.44297790527344,20.0670166015625,21.77039337158203,64091443200,4026531840,8511209472,0
200,1740621250911,37005.752838134766,4750,0,0.26875000000000004,394380.65519714355,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,27.17120361328125,35.47785186767578,55.751556396484375,57.41579818725586,46.6556510925293,43.4915657043457,42.333980560302734,42.29216003417969,24.166053771972656,24.55712890625,37.72304916381836,39.583274841308594,62.191226959228516,59.39175033569336,28.43299102783203,38.92141342163086,64091443200,4026531840,8513216512,0
199,1740621251111,56250.04475402832,4925,0,0.13749999999999996,394390.0201263428,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,18.643348693847656,15.954734802246094,47.209129333496094,43.06864547729492,31.872161865234375,37.35780334472656,30.653350830078125,33.92357635498047,10.406044006347656,12.51605224609375,25.37163543701172,33.59465789794922,45.10197830200195,49.57708740234375,19.772911071777344,24.39354705810547,64091443200,4026531840,8519442432,0
200,1740621251311,37009.17150878906,2828.5714285714284,1,0.13749999999999996,394401.7973175049,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,21.42449951171875,27.787986755371094,51.23159408569336,49.95941925048828,42.23202133178711,38.35657501220703,36.36131286621094,32.766822814941406,17.038490295410156,20.731170654296875,35.10321807861328,34.97270202636719,51.53464889526367,46.62985610961914,24.5679931640625,31.22516632080078,64091443200,4026531840,8518983680,0
200,1740621251511,19888.768661499023,4800,0,0.23124999999999996,394412.9981842041,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,23.207382202148438,18.13677215576172,42.51311492919922,56.713584899902344,45.03003692626953,42.18040466308594,31.34595489501953,39.97625732421875,13.636833190917969,27.892723083496094,31.2371826171875,33.44059753417969,53.889198303222656,49.773109436035156,20.91606903076172,33.816864013671875,64091443200,4026531840,8517451776,0
200,1740621251712,37013.31997680664,4825,0,0.19999999999999996,394424.9653778076,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,25.998313903808594,35.148345947265625,62.95651626586914,59.3614387512207,48.092193603515625,39.371212005615234,44.39023971557617,44.123172760009766,24.08966064453125,24.767623901367188,42.24793243408203,36.28512954711914,54.09334945678711,60.33913040161133,37.4731330871582,34.69151306152344,64091443200,4026531840,8517541888,0
199,1740621251912,37015.33850097656,4650,0,0.1875,394436.8708190918,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,25.307418823242188,30.042892456054688,57.9647331237793,56.01592254638672,49.92502212524414,40.50029373168945,35.395896911621094,37.18466567993164,21.009620666503906,25.454147338867188,31.729736328125,35.927879333496094,58.394447326660156,49.68211364746094,38.48756790161133,33.97015380859375,64091443200,4026531840,8515178496,0
200,1740621252112,56261.79541015625,4925,0,0.15625,394448.00701904297,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,31.231544494628906,30.811912536621094,50.26765060424805,53.333900451660156,45.46073913574219,40.8991584777832,42.9140739440918,32.089744567871094,18.58167266845703,24.498695373535156,39.99617385864258,31.017356872558594,55.80181884765625,55.89692687988281,28.849838256835938,34.7518310546875,64091443200,4026531840,8516939776,0
200,1740621252312,55831.916442871094,4850,0,0.1875,394459.9435272217,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,28.156875610351563,28.69036102294922,58.90888977050781,52.62411880493164,42.44254684448242,48.822265625,35.66761779785156,37.01753616333008,22.61406707763672,19.35052490234375,32.95697021484375,34.289459228515625,57.808902740478516,60.97608184814453,26.80071258544922,39.125362396240234,64091443200,4026531840,8517398528,0
200,1740621252513,23595.7470703125,2700,1,0.28125,394471.714553833,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,35.398109436035156,29.870582580566406,60.49689865112305,51.807308197021484,50.01980209350586,39.0341682434082,36.187496185302734,44.26388168334961,18.65631103515625,29.850234985351563,29.377471923828125,39.3991813659668,62.029563903808594,52.776100158691406,32.65972900390625,32.51679992675781,64091443200,4026531840,8511782912,0
4,1740621252725,56267.37796020508,2914.285714285714,1,0.03125,394478.1665344238,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,11.948211669921875,14.393798828125,28.907188415527344,33.15496826171875,25.420150756835938,19.14501190185547,19.942977905273438,23.517189025878906,9.921348571777344,11.689056396484375,15.331703186035156,17.131309509277344,33.5821533203125,26.87470245361328,13.561256408691406,18.698806762695313,64091443200,4026531840,8303362048,0
