Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740623681113,37646.42988586426,2871.4285714285716,1,0.125,406012.5753326416,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,34.14302062988281,20.441436767578125,57.50777053833008,35.53050231933594,31.693496704101563,20.066749572753906,29.70050811767578,19.986831665039063,49.723140716552734,56.19828796386719,26.67425537109375,20.754104614257813,37.50815200805664,31.907058715820313,31.27405548095703,43.4321403503418,64091443200,4026531840,8301764608,0
189,1740623681123,57203.4444732666,5050,0,0.11874999999999991,406013.0846862793,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,0,0,56.26415252685547,100,72.3748550415039,0,0,0,0,0,0,0,58.095733642578125,0,0,0,64091443200,4026531840,8304504832,0
200,1740623681313,57205.32563781738,4800,0,0.14375000000000004,406021.67112731934,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,18.52497100830078,17.25554656982422,53.798828125,46.31252670288086,32.23847961425781,30.051185607910156,24.677642822265625,28.57465362548828,24.887001037597656,22.363296508789063,19.04412078857422,26.44048309326172,51.27838134765625,37.06794738769531,18.433578491210938,20.174400329589844,64091443200,4026531840,8504578048,0
200,1740623681514,37649.64567565918,4775,0,0.26249999999999996,406032.6803741455,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,15.333091735839844,20.701072692871094,39.60576629638672,55.37945556640625,42.18361282348633,34.32964324951172,24.46075439453125,37.79831314086914,7.707740783691406,23.433570861816406,24.985389709472656,25.49695587158203,53.036991119384766,40.27864074707031,17.693397521972656,26.863502502441406,64091443200,4026531840,8505184256,0
200,1740623681714,37651.2520904541,4825,0,0.26875000000000004,406043.8038482666,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,29.99388885498047,29.973526000976563,57.683929443359375,57.338340759277344,47.97294998168945,43.7232780456543,41.18428421020508,41.20634460449219,28.128753662109375,25.0015869140625,39.97969055175781,41.13612747192383,57.55767059326172,62.423065185546875,37.923072814941406,31.29290008544922,64091443200,4026531840,8506494976,0
190,1740623681924,57211.88700866699,4925,0,0.1812499999999999,406054.97038269043,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,18.834335327148438,16.648727416992188,39.7205810546875,42.861114501953125,36.865291595458984,33.30909729003906,35.85576629638672,30.381614685058594,13.571807861328125,11.777305603027344,28.958091735839844,30.957923889160156,48.318580627441406,40.99751663208008,18.732437133789063,23.29859161376953,64091443200,4026531840,8504676352,0
199,1740623682115,57213.89518737793,4850,0,0.19999999999999996,406065.0266418457,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,22.235244750976563,25.896141052246094,51.01207733154297,50.17413330078125,41.7207145690918,40.79362487792969,38.80145263671875,34.66778564453125,21.55736541748047,21.24945831298828,33.39301300048828,32.47197723388672,47.76947021484375,56.565670013427734,28.447113037109375,28.765663146972656,64091443200,4026531840,8504193024,0
199,1740623682315,31370.68394470215,4575,0,0.3125,406076.5688018799,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,21.878524780273438,18.698265075683594,47.15654373168945,52.3670768737793,43.033775329589844,39.949066162109375,27.372528076171875,34.42088317871094,20.30577850341797,14.561470031738281,38.23720169067383,25.345375061035156,48.447113037109375,58.717342376708984,19.670074462890625,31.780479431152344,64091443200,4026531840,8504852480,0
199,1740623682515,57219.157470703125,4875,0,0.1875,406088.5643157959,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,37.3362922668457,27.224159240722656,52.68075942993164,57.551116943359375,48.36377716064453,48.07867431640625,35.12629699707031,46.49749755859375,22.947532653808594,25.403350830078125,37.18997573852539,37.82740783691406,64.37431335449219,62.217227935791016,31.442214965820313,41.4647331237793,64091443200,4026531840,8504848384,0
200,1740623682715,56738.415939331055,4825,0,0.19374999999999987,406099.00186157227,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,26.985092163085938,27.453521728515625,57.34605026245117,49.56520462036133,37.11087417602539,48.74485397338867,42.4434700012207,42.78300094604492,19.130783081054688,21.74737548828125,29.577064514160156,40.72748565673828,54.6317253112793,57.172630310058594,23.681716918945313,36.0211067199707,64091443200,4026531840,8503578624,0
