Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740622061631,56133.38789367676,5100,0,0.07499999999999996,398301.56900024414,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,5.797004699707031,3.4748687744140625,54.93911361694336,2.2196884155273438,22.361778259277344,2.3804397583007813,6.961402893066406,4.780029296875,42.084922790527344,50.77293395996094,3.413238525390625,2.5470199584960938,28.94670867919922,11.086769104003906,32.033447265625,15.638587951660156,64091443200,4026531840,8323223552,0
189,1740622061641,56580.02810668945,5075,0,0.07499999999999996,398302.16621398926,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,19.178268432617188,21.476402282714844,79.49533081054688,23.343482971191406,49.8125,15.983291625976563,17.607810974121094,19.849403381347656,29.941268920898438,57.91426467895508,24.03545379638672,16.382110595703125,77.92686462402344,27.27556610107422,17.979843139648438,31.583152770996094,64091443200,4026531840,8323837952,0
200,1740622061831,20050.029006958008,2728.5714285714284,1,0.25,398310.33361816406,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,14.792747497558594,14.369285583496094,57.22860336303711,34.843017578125,26.78685760498047,24.581207275390625,27.153305053710938,19.160736083984375,19.67853546142578,19.132957458496094,17.657081604003906,19.149032592773438,37.117923736572266,40.4029655456543,12.717620849609375,20.168556213378906,64091443200,4026531840,8520859648,0
200,1740622062031,56137.68435668945,4800,0,0.13749999999999996,398320.5492401123,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,15.642204284667969,20.0404052734375,45.57445526123047,44.248863220214844,43.371856689453125,34.70307922363281,30.486129760742188,29.378372192382813,9.749275207519531,11.426414489746094,26.79107666015625,24.688987731933594,51.242862701416016,47.756629943847656,22.911537170410156,22.688522338867188,64091443200,4026531840,8524955648,0
200,1740622062232,56139.86924743652,4800,0,0.25,398332.5040130615,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,29.79015350341797,34.665435791015625,57.54622268676758,71.38676452636719,51.960662841796875,47.29248809814453,42.03733825683594,43.437564849853516,26.67821502685547,27.123703002929688,39.824344635009766,43.65210723876953,57.97019577026367,58.187660217285156,37.82707977294922,39.375343322753906,64091443200,4026531840,8534618112,0
200,1740622062432,30992.218139648438,4850,0,0.2124999999999999,398341.8387298584,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,23.421920776367188,16.6099853515625,50.64134979248047,40.092002868652344,40.25851058959961,28.65814208984375,33.25276184082031,33.70227813720703,10.717048645019531,14.474311828613281,17.033836364746094,31.109817504882813,49.16194534301758,38.09890365600586,18.259132385253906,20.074684143066406,64091443200,4026531840,8532590592,0
200,1740622062632,56590.32897949219,4925,0,0.14375000000000004,398353.4523010254,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,21.413360595703125,20.83953857421875,48.27543640136719,49.629940032958984,43.30463790893555,39.59507369995117,30.085777282714844,40.63260269165039,14.767280578613281,18.31757354736328,29.01744842529297,33.240943908691406,52.27724075317383,47.340736389160156,25.14891815185547,30.712448120117188,64091443200,4026531840,8532094976,0
199,1740622062832,30995.99366760254,4800,0,0.22499999999999987,398365.053314209,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,13.443756103515625,29.465965270996094,46.71384048461914,57.5601806640625,41.37321853637695,43.530757904052734,37.47108840942383,37.009464263916016,18.077102661132813,13.872604370117188,27.58331298828125,34.02400207519531,57.83915328979492,41.59358215332031,17.34728240966797,28.355926513671875,64091443200,4026531840,8532361216,0
200,1740622063033,56149.05484008789,4800,0,0.26249999999999996,398376.3835144043,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,26.005844116210938,33.25074005126953,64.93667602539063,57.576786041259766,41.18160629272461,50.315547943115234,48.43919372558594,40.98310089111328,24.654991149902344,22.714614868164063,37.05817413330078,41.295501708984375,60.785953521728516,53.30922317504883,33.06317901611328,34.673912048339844,64091443200,4026531840,8532340736,0
199,1740622063233,30999.852462768555,4950,0,0.13124999999999987,398388.2364654541,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,21.340835571289063,34.92326354980469,61.061790466308594,49.44575881958008,41.7476921081543,40.34592056274414,47.14684295654297,31.17749786376953,22.043617248535156,29.28777313232422,34.30632781982422,40.47165298461914,57.83428192138672,56.210693359375,28.671142578125,35.00791931152344,64091443200,4026531840,8531869696,0
