Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740619405049,55282.91554260254,5000,0,0.15625,386671.0766906738,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,0,0,17.900863647460938,0,0,0,0,0,0,0,0,0,0,0,0,0,64091443200,4026531840,8310263808,0
199,1740619405049,55282.93862915039,5025,0,0.1499999999999999,386671.1865386963,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,64091443200,4026531840,8309915648,0
200,1740619405249,55284.727935791016,5075,0,0.09375,386679.47135925293,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,10.972747802734375,15.009231567382813,42.40559005737305,32.45951843261719,23.592636108398438,28.12751007080078,21.16943359375,25.162612915039063,11.992721557617188,22.667015075683594,19.507888793945313,17.16718292236328,51.902618408203125,28.64148712158203,13.490348815917969,15.196189880371094,64091443200,4026531840,8435990528,0
199,1740619405449,55286.99530029297,5050,0,0.06874999999999987,386690.84077453613,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,15.483863830566406,20.907928466796875,51.6624641418457,37.66597366333008,34.679466247558594,40.00749206542969,33.37461853027344,30.77422332763672,11.234596252441406,16.983200073242188,26.50334930419922,31.1036376953125,43.697078704833984,49.17622375488281,23.81218719482422,26.10393524169922,64091443200,4026531840,8441774080,0
200,1740619405650,55288.82374572754,5050,0,0.09999999999999987,386699.8504486084,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,12.570289611816406,15.401542663574219,40.438236236572266,35.135101318359375,30.153594970703125,30.632858276367188,25.996131896972656,29.222396850585938,6.283660888671875,11.064842224121094,19.567764282226563,30.237350463867188,37.30448532104492,45.07577133178711,13.343544006347656,21.254302978515625,64091443200,4026531840,8446029824,0
200,1740619405850,55291.2322845459,4975,0,0.11874999999999991,386710.13218688965,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,7.419708251953125,10.250999450683594,38.34480285644531,37.05644989013672,38.78089141845703,28.973068237304688,20.410446166992188,31.117996215820313,5.483787536621094,6.035057067871094,22.90239715576172,22.900558471679688,30.075454711914063,55.94853591918945,14.284194946289063,17.212623596191406,64091443200,4026531840,8445886464,0
200,1740619406050,55293.534576416016,4950,0,0.1499999999999999,386720.718460083,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,20.357513427734375,15.771255493164063,41.98737716674805,41.376529693603516,31.37152099609375,37.756370544433594,29.860015869140625,32.5435791015625,9.143356323242188,8.972412109375,25.42334747314453,25.89275360107422,41.50638198852539,42.30097579956055,19.066635131835938,25.469192504882813,64091443200,4026531840,8445628416,0
200,1740619406251,55295.830139160156,2871.4285714285716,1,0.11874999999999991,386731.5517578125,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,13.261856079101563,13.69671630859375,34.51970672607422,42.404144287109375,33.25237274169922,36.03392028808594,26.638511657714844,27.026702880859375,7.616996765136719,7.665313720703125,23.29906463623047,22.56786346435547,35.438987731933594,45.3353385925293,18.988075256347656,23.84473419189453,64091443200,4026531840,8443478016,0
200,1740619406451,24205.658935546875,4975,0,0.11250000000000004,386743.27406311035,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,23.00604248046875,22.414100646972656,51.481407165527344,39.08921432495117,34.18650817871094,36.34541320800781,25.24414825439453,37.9477653503418,12.700462341308594,20.01715850830078,28.451309204101563,30.269073486328125,50.02311325073242,43.197669982910156,20.767601013183594,24.956924438476563,64091443200,4026531840,8440483840,0
4,1740619406652,55298.661392211914,5125,0,0.06874999999999987,386746.30488586426,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,4.966987609863281,8.183349609375,15.387161254882813,10.24053955078125,6.070747375488281,8.7235107421875,5.839317321777344,6.689002990722656,2.687957763671875,5.347747802734375,5.072174072265625,6.101341247558594,10.835769653320313,16.077682495117188,6.707000732421875,3.7747116088867188,64091443200,4026531840,8310456320,0
