Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740618418373,55007.91229248047,4825,0,0.23750000000000004,382571.3289489746,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,34.28752136230469,37.66349411010742,66.41397094726563,25.354324340820313,36.42971420288086,25.813735961914063,35.579864501953125,25.871002197265625,51.073699951171875,82.29173278808594,31.127578735351563,26.90825653076172,43.44001007080078,32.21234893798828,27.437950134277344,25.30876922607422,64091443200,4026531840,8361549824,0
189,1740618418383,55411.19400024414,4850,0,0.2124999999999999,382571.6873474121,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,0,0,78.06424713134766,0,9.263252258300781,0,0,0,0,61.711158752441406,0,0,95.43553924560547,0,0,0,64091443200,4026531840,8361775104,0
200,1740618418573,36523.12536621094,5050,0,0.09375,382579.4908294678,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,6.871711730957031,11.063339233398438,51.09192657470703,29.573593139648438,22.88105010986328,22.734336853027344,19.023277282714844,18.370994567871094,10.577896118164063,13.619735717773438,14.886184692382813,14.085670471191406,31.86650848388672,28.015029907226563,9.049430847167969,10.658226013183594,64091443200,4026531840,8479608832,0
200,1740618418773,55415.191955566406,5050,0,0.10624999999999996,382590.7232513428,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,14.434730529785156,21.012283325195313,39.152923583984375,49.201820373535156,30.360877990722656,43.860836029052734,30.6407470703125,30.367019653320313,12.646957397460938,12.654701232910156,26.83293914794922,31.125015258789063,44.92857360839844,42.34479522705078,19.231956481933594,22.162933349609375,64091443200,4026531840,8480686080,0
200,1740618418974,55417.00842285156,5025,0,0.13749999999999996,382599.67988586426,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,9.398933410644531,17.401626586914063,34.4451904296875,37.67404556274414,30.27153778076172,33.9361572265625,26.259315490722656,30.371543884277344,9.845703125,9.946556091308594,24.818817138671875,27.578903198242188,38.80561828613281,37.497379302978516,18.36101531982422,20.3065185546875,64091443200,4026531840,8484052992,0
199,1740618419174,55419.44883728027,2857.1428571428573,1,0.125,382609.8792114258,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,9.30218505859375,10.136924743652344,42.762351989746094,41.55042266845703,32.9127197265625,34.359779357910156,23.663894653320313,26.152732849121094,7.97467041015625,5.757301330566406,16.568466186523438,28.75060272216797,41.34377670288086,39.65918731689453,13.816566467285156,16.67894744873047,64091443200,4026531840,8491024384,0
200,1740618419374,30393.064819335938,2728.5714285714284,1,0.25624999999999987,382621.21044921875,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,14.047599792480469,21.049591064453125,39.544921875,53.32615661621094,39.39592361450195,34.243995666503906,36.71444320678711,29.63597869873047,10.550224304199219,11.576606750488281,27.228103637695313,26.807861328125,46.512821197509766,43.31349182128906,18.784263610839844,26.544944763183594,64091443200,4026531840,8490827776,0
200,1740618419575,55424.0477142334,5025,0,0.11874999999999991,382630.75552368164,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,10.231735229492188,19.759353637695313,38.11122131347656,41.47489929199219,25.25958251953125,40.69583511352539,25.387237548828125,31.11310577392578,5.6197509765625,10.49627685546875,19.399085998535156,29.008323669433594,43.01063919067383,35.33695983886719,16.79564666748047,19.477943420410156,64091443200,4026531840,8490082304,0
200,1740618419775,30396.26042175293,4750,0,0.1499999999999999,382642.4924316406,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,15.022979736328125,25.602020263671875,51.21391296386719,42.005706787109375,34.70081329345703,34.74555969238281,26.057022094726563,39.003501892089844,14.247154235839844,10.649192810058594,23.54340362548828,31.809669494628906,43.14878845214844,47.36528015136719,19.978927612304688,28.282958984375,64091443200,4026531840,8489267200,0
4,1740618419976,55024.14115905762,4950,0,0.1812499999999999,382644.74044799805,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3.3478622436523438,1.9802169799804688,11.452987670898438,8.826187133789063,4.156219482421875,3.9490585327148438,3.2309722900390625,3.0801162719726563,2.1303176879882813,7.945472717285156,2.567474365234375,4.168495178222656,9.758277893066406,5.7769622802734375,2.784149169921875,2.2654190063476563,64091443200,4026531840,8362188800,0
