Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740620332036,55548.5075378418,5050,0,0.13749999999999996,390557.11462402344,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,32.25642395019531,31.314414978027344,64.65850830078125,31.05950164794922,35.60533142089844,35.487152099609375,39.28129577636719,31.301361083984375,83.2808837890625,57.448123931884766,32.46942138671875,32.78892517089844,41.980899810791016,35.277587890625,32.22069549560547,32.59447479248047,64091443200,4026531840,8302858240,0
189,1740620332046,36859.556884765625,2885.714285714286,1,0.125,390557.545211792,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,0,0,35.03473663330078,0,0,0,0,0,0,34.08800506591797,0,0,92.10375213623047,0,0,0,64091443200,4026531840,8303091712,0
199,1740620332236,55982.514099121094,5075,0,0.09999999999999987,390565.55322265625,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,9.176216125488281,10.9471435546875,51.185482025146484,31.882469177246094,25.92938995361328,20.30620574951172,17.392601013183594,23.580718994140625,11.163818359375,16.50420379638672,19.620460510253906,16.99347686767578,37.54228210449219,28.714271545410156,14.527107238769531,10.820152282714844,64091443200,4026531840,8423620608,0
200,1740620332436,55984.79023742676,4800,0,0.23750000000000004,390576.4046020508,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,14.197616577148438,16.32086944580078,43.393157958984375,38.80652618408203,33.619476318359375,37.310176849365234,31.321136474609375,24.648292541503906,9.904769897460938,12.118156433105469,20.123573303222656,35.58941650390625,48.146400451660156,39.63496017456055,20.12047576904297,23.532569885253906,64091443200,4026531840,8425095168,0
200,1740620332636,55554.77047729492,5025,0,0.11874999999999991,390585.64057922363,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,8.505195617675781,15.716316223144531,35.07966613769531,39.75217056274414,27.13420867919922,32.49671173095703,27.971580505371094,28.140670776367188,8.252632141113281,12.343429565429688,19.868423461914063,32.636749267578125,43.36000442504883,32.206756591796875,12.970664978027344,21.040328979492188,64091443200,4026531840,8429137920,0
200,1740620332837,55989.22132873535,5000,0,0.11874999999999991,390595.9698486328,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,6.595115661621094,11.538612365722656,42.063682556152344,38.95729446411133,31.56873321533203,38.05510330200195,16.252670288085938,31.37891387939453,5.34930419921875,5.383125305175781,20.947296142578125,25.467445373535156,41.44182586669922,44.483131408691406,16.366409301757813,11.551544189453125,64091443200,4026531840,8434388992,0
199,1740620333037,55991.5096282959,4900,0,0.1812499999999999,390606.55375671387,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,18.602615356445313,16.27979278564453,49.71477127075195,43.36808395385742,33.39991760253906,39.04397964477539,30.331283569335938,30.16156005859375,9.454719543457031,11.032478332519531,26.02338409423828,26.965103149414063,46.16345977783203,40.56363296508789,19.88591766357422,27.79400634765625,64091443200,4026531840,8434130944,0
200,1740620333237,55562.26934814453,5000,0,0.125,390617.1502532959,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,12.708938598632813,13.832260131835938,42.22709655761719,44.42154312133789,30.599159240722656,34.95299530029297,28.536949157714844,27.342819213867188,13.693405151367188,9.670509338378906,22.232742309570313,25.444198608398438,34.96977996826172,46.557376861572266,18.98810577392578,21.8948974609375,64091443200,4026531840,8433786880,0
200,1740620333438,25120.495895385742,4950,0,0.13749999999999996,390628.77265930176,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,15.629608154296875,25.80615997314453,40.151798248291016,44.009029388427734,35.425201416015625,36.83751678466797,31.341285705566406,31.08208465576172,11.426239013671875,10.733604431152344,31.972679138183594,24.9205322265625,43.297828674316406,44.2647705078125,20.748275756835938,24.348411560058594,64091443200,4026531840,8432893952,0
4,1740620333639,55564.96318054199,5125,0,0.07499999999999996,390631.2056732178,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,2.0048446655273438,1.2640151977539063,13.717338562011719,4.972084045410156,3.5559310913085938,5.831153869628906,2.7947998046875,3.3419418334960938,2.32073974609375,5.5881805419921875,2.1527175903320313,2.7345657348632813,9.799896240234375,11.289070129394531,0.7194671630859375,2.7625274658203125,64091443200,4026531840,8307978240,0
