Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740619837117,55398.31510925293,5100,0,0.0625,388454.55128479004,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,0,0,36.91841506958008,0,0,0,0,0,0.301300048828125,1.9043502807617188,0,0,0,0,0,0,64091443200,4026531840,8303726592,0
189,1740619837128,55398.48747253418,5100,0,0.06874999999999987,388455.022064209,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,29.541854858398438,29.900718688964844,96.03076934814453,29.130508422851563,47.07952880859375,35.760215759277344,30.79071807861328,30.780120849609375,33.59112548828125,87.27650451660156,29.804771423339844,28.901519775390625,91.71751403808594,28.869178771972656,29.64203643798828,29.96856689453125,64091443200,4026531840,8303706112,0
200,1740619837318,55400.447189331055,5075,0,0.10624999999999996,388463.20989990234,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,9.624542236328125,9.422393798828125,39.45103454589844,30.74504852294922,29.569808959960938,18.19542694091797,13.037528991699219,21.559852600097656,9.400550842285156,16.726783752441406,12.3692626953125,15.685493469238281,48.45540237426758,25.521087646484375,8.499382019042969,10.698471069335938,64091443200,4026531840,8415670272,0
200,1740619837518,55828.24150085449,5050,0,0.09999999999999987,388473.25422668457,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,14.67047119140625,21.963294982910156,47.27719497680664,41.67497253417969,28.872695922851563,40.81772232055664,29.483680725097656,34.43438720703125,10.991645812988281,15.717262268066406,29.37220001220703,32.745361328125,42.13675308227539,44.266029357910156,22.57526397705078,22.79388427734375,64091443200,4026531840,8420560896,0
200,1740619837719,55404.73579406738,5025,0,0.11250000000000004,388483.6847229004,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,13.074745178222656,13.746627807617188,39.087223052978516,36.30984878540039,24.746910095214844,35.592811584472656,27.56696319580078,26.281265258789063,5.4227294921875,9.107681274414063,24.534568786621094,28.541946411132813,40.246795654296875,34.04014587402344,14.149467468261719,16.507965087890625,64091443200,4026531840,8425181184,0
200,1740619837919,55407.151947021484,5000,0,0.11874999999999991,388493.8814544678,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3.4069366455078125,8.987258911132813,38.40674591064453,38.592193603515625,33.360694885253906,34.089454650878906,26.95549774169922,22.77459716796875,3.2071151733398438,4.274871826171875,19.82872772216797,28.98900604248047,39.076316833496094,41.587913513183594,16.745773315429688,13.705192565917969,64091443200,4026531840,8426614784,0
200,1740619838119,55835.25361633301,5025,0,0.09999999999999987,388504.2175140381,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,21.55219268798828,13.82147216796875,47.09988784790039,43.43051528930664,32.651023864746094,34.937652587890625,34.9207763671875,29.683685302734375,8.736160278320313,12.913795471191406,30.34857177734375,29.833267211914063,48.88609313964844,38.64227294921875,22.502418518066406,24.681053161621094,64091443200,4026531840,8427380736,0
200,1740619838319,24259.5733795166,4875,0,0.13124999999999987,388515.2067718506,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,10.362075805664063,16.145713806152344,36.13698959350586,38.44102096557617,33.986083984375,32.12550354003906,25.46490478515625,32.247955322265625,5.7024993896484375,12.071174621582031,26.20067596435547,23.313255310058594,45.40452575683594,40.300453186035156,15.171928405761719,20.596099853515625,64091443200,4026531840,8426983424,0
200,1740619838520,55840.05113220215,4775,0,0.23124999999999996,388525.9965515137,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,18.083938598632813,21.296409606933594,45.148624420166016,42.61586380004883,36.58069610595703,39.8380241394043,28.131820678710938,35.897979736328125,12.915374755859375,13.800987243652344,27.010528564453125,30.95185089111328,40.46166229248047,51.72584915161133,21.899322509765625,26.892959594726563,64091443200,4026531840,8427515904,0
4,1740619838721,55414.22816467285,5125,0,0.07499999999999996,388528.28381347656,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,2.6088180541992188,1.3849716186523438,11.250503540039063,5.413871765136719,4.051673889160156,3.5612258911132813,1.8132400512695313,3.8552474975585938,9.129859924316406,6.242835998535156,2.4224395751953125,2.5058822631835938,9.580657958984375,4.621070861816406,1.2635955810546875,3.2272567749023438,64091443200,4026531840,8302338048,0
