Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740618356304,54986.486267089844,4825,0,0.23750000000000004,382301.8578491211,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,36.29563903808594,34.15190887451172,75.49884033203125,33.566978454589844,44.847965240478516,35.553184509277344,44.746002197265625,34.891319274902344,66.19123077392578,61.35425567626953,39.3363037109375,34.19892883300781,49.274024963378906,57.83673095703125,34.893760681152344,38.72267532348633,64091443200,4026531840,8364331008,0
189,1740618356314,54986.61665344238,4825,0,0.23124999999999996,382302.1910095215,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,0,0,87.00393676757813,0,0,0,0,0,0,58.422630310058594,0,0,80.9212646484375,0,0,0,64091443200,4026531840,8364429312,0
200,1740618356504,54988.31562805176,5075,0,0.10624999999999996,382309.1690979004,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,8.254730224609375,11.451522827148438,50.72260665893555,24.996246337890625,20.839805603027344,23.640113830566406,20.499282836914063,18.081008911132813,10.632369995117188,15.544532775878906,20.06366729736328,13.117134094238281,38.730369567871094,28.92186737060547,7.96685791015625,15.937965393066406,64091443200,4026531840,8475160576,0
200,1740618356705,54990.597564697266,5050,0,0.08749999999999991,382320.4036254883,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,15.632476806640625,21.213287353515625,39.223487854003906,49.14512252807617,36.89952087402344,36.83312225341797,26.751686096191406,38.32477569580078,15.122222900390625,12.26934814453125,25.776901245117188,29.226219177246094,39.30632400512695,47.50497817993164,23.27368927001953,20.945571899414063,64091443200,4026531840,8476078080,0
200,1740618356905,55396.281646728516,4875,0,0.19999999999999996,382329.5796661377,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,12.231468200683594,13.920501708984375,37.48931121826172,36.531578063964844,32.096710205078125,29.74139404296875,25.08734893798828,33.16773223876953,7.237052917480469,9.580223083496094,20.469947814941406,24.110366821289063,42.25981903076172,34.24993896484375,12.830375671386719,17.813461303710938,64091443200,4026531840,8480301056,0
200,1740618357105,55398.734954833984,5000,0,0.11874999999999991,382339.3734436035,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,7.229766845703125,7.6685028076171875,35.668296813964844,42.069847106933594,38.29720687866211,29.68585205078125,17.607528686523438,34.51507568359375,7.873085021972656,4.4427947998046875,16.575439453125,24.92993927001953,39.61968231201172,42.54331970214844,18.158958435058594,14.377372741699219,64091443200,4026531840,8482922496,0
200,1740618357305,54997.42752075195,5025,0,0.08749999999999991,382350.9069366455,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,18.192726135253906,18.248855590820313,42.66484451293945,45.87641143798828,36.35005187988281,39.635746002197266,30.704025268554688,36.4167594909668,14.307243347167969,17.063720703125,23.066680908203125,31.104034423828125,43.370304107666016,43.30147171020508,17.912094116210938,29.821533203125,64091443200,4026531840,8483172352,0
200,1740618357506,55403.24620056152,4950,0,0.1499999999999999,382360.20668029785,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,9.941047668457031,18.079940795898438,38.39278793334961,43.57282257080078,33.963226318359375,30.9925537109375,23.526954650878906,34.83778381347656,6.4677581787109375,14.490615844726563,21.29022216796875,28.55743408203125,40.86704635620117,38.756874084472656,15.715599060058594,20.875816345214844,64091443200,4026531840,8480923648,0
200,1740618357706,19583.761199951172,4975,0,0.13749999999999996,382371.8104095459,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,17.345916748046875,15.891433715820313,44.5069465637207,41.41575241088867,33.49585723876953,33.28270721435547,29.150047302246094,35.695281982421875,12.637008666992188,8.974334716796875,24.65612030029297,29.094711303710938,37.04202651977539,46.68671417236328,21.730995178222656,21.822158813476563,64091443200,4026531840,8482631680,0
4,1740618357907,55002.32791137695,4825,0,0.2437499999999999,382374.59593200684,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3.8926925659179688,3.9721450805664063,15.891029357910156,8.646575927734375,6.6905975341796875,10.403900146484375,5.0125274658203125,5.581596374511719,3.23016357421875,3.0913162231445313,4.275482177734375,3.4482192993164063,8.591064453125,9.032699584960938,3.7145919799804688,7.298667907714844,64091443200,4026531840,8362528768,0
