Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740612416075,1609,1609,1609,1609,1609,1609,1609,1609,61.98359298706055,33.69812774658203,62.00900650024414,65.38874816894531,43.343013763427734,44.06605529785156,75.67264556884766,39.753204345703125,2184.086181640625,8513.970642089844,6079.219421386719,9.8692626953125,16883044352,34359738368,6591074304,0
200,1740612416076,1609,1609,1609,1609,1609,1609,1609,1609,100,100,100,100,100,100,100,100,2184.0953369140625,8514.019470214844,6079.256530761719,9.8692626953125,16883044352,34359738368,6591135744,0
199,1740612416277,1609,1609,1609,1609,1609,1609,1609,1609,19.094970703125,18.30101776123047,51.837684631347656,9.54461669921875,41.77566909790039,7.959037780761719,23.252792358398438,21.001197814941406,2184.2501220703125,8516.127258300781,6081.105224609375,9.8692626953125,16883044352,34359738368,6631362560,0
199,1740612416477,1609,1609,1609,1609,1609,1609,1609,1609,46.49519348144531,41.734615325927734,57.706443786621094,50.17401885986328,58.32809829711914,43.134883880615234,50.68767547607422,46.997589111328125,2184.5772705078125,8519.747619628906,6084.415954589844,9.86968994140625,16883044352,34359738368,6707249152,0
199,1740612416677,1609,1609,1609,1609,1609,1609,1609,1609,44.70296859741211,49.13363265991211,50.52261734008789,48.881961822509766,48.83981704711914,32.22601318359375,40.9575080871582,37.074729919433594,2184.85595703125,8523.366027832031,6087.82275390625,9.87005615234375,16883044352,34359738368,6708224000,0
199,1740612416878,1609,1609,1609,1609,1609,1609,1609,1609,70.68580627441406,64.298583984375,68.74913787841797,68.49064636230469,71.19011688232422,66.09710693359375,70.69649505615234,65.69490051269531,2185.3045654296875,8527.865905761719,6092.0504150390625,9.87042236328125,16883044352,34359738368,6709850112,0
200,1740612417078,1609,1609,1609,1609,1609,1609,1609,1609,45.69386672973633,49.043121337890625,60.93645095825195,59.00490188598633,60.67950439453125,46.32832717895508,53.83808135986328,46.40096664428711,2185.642578125,8531.167541503906,6095.129821777344,9.870849609375,16883044352,34359738368,6709788672,0
200,1740612417278,1609,1609,1609,1609,1609,1609,1609,1609,56.50554275512695,45.635860443115234,56.211692810058594,49.090476989746094,55.875083923339844,46.265201568603516,60.18330001831055,43.613914489746094,2185.9951171875,8534.848571777344,6098.5511474609375,9.870849609375,16883044352,34359738368,6711398400,0
199,1740612417479,1609,1609,1609,1609,1609,1609,1609,1609,56.019447326660156,41.17490768432617,57.36504364013672,51.63413619995117,61.635658264160156,49.46558380126953,57.396583557128906,49.41807556152344,2186.3330688476563,8538.645935058594,6102.080627441406,9.871826171875,16883044352,34359738368,6711357440,0
200,1740612417679,1609,1609,1609,1609,1609,1609,1609,1609,40.36664581298828,34.890380859375,45.06780242919922,40.9073486328125,52.17881393432617,44.076454162597656,56.172096252441406,35.272743225097656,2186.5894775390625,8542.395751953125,6105.578857421875,9.871826171875,16883044352,34359738368,6711402496,0
199,1740612417879,1609,1609,1609,1609,1609,1609,1609,1609,57.40503692626953,44.09329605102539,46.34728240966797,58.01413345336914,58.7064094543457,42.757938385009766,55.28618240356445,34.965614318847656,2186.861083984375,8546.392578125,6109.358825683594,9.871826171875,16883044352,34359738368,6711746560,0
200,1740612418080,1609,1609,1609,1609,1609,1609,1609,1609,66.7698974609375,54.07090377807617,65.5677490234375,68.04786682128906,68.52317810058594,58.76967239379883,67.49919128417969,62.48512649536133,2187.255615234375,8550.889282226563,6113.59912109375,9.8726806640625,16883044352,34359738368,6711615488,0
199,1740612418280,1609,1609,1609,1609,1609,1609,1609,1609,68.65778350830078,59.90938949584961,64.37446594238281,70.51592254638672,71.41890716552734,60.85164260864258,67.5413818359375,61.06032180786133,2187.6573486328125,8555.143615722656,6117.565124511719,9.8726806640625,16883044352,34359738368,6713229312,0
199,1740612418480,1609,1609,1609,1609,1609,1609,1609,1609,64.22262573242188,30.76116180419922,38.58887481689453,42.877296447753906,63.867923736572266,40.17889404296875,52.38380432128906,51.44985580444336,2187.9364013671875,8559.103210449219,6121.310485839844,9.873046875,16883044352,34359738368,6712193024,0
200,1740612418680,1609,1609,1609,1609,1609,1609,1609,1609,58.4875373840332,49.952545166015625,52.88400650024414,49.850189208984375,53.11460876464844,42.837852478027344,59.01781463623047,52.13702392578125,2188.2846069335938,8563.183837890625,6125.1524658203125,9.873046875,16883044352,34359738368,6712799232,0
200,1740612418880,1609,1609,1609,1609,1609,1609,1609,1609,53.2452507019043,48.96846008300781,48.41652297973633,54.524383544921875,63.22517013549805,47.88731384277344,52.89286422729492,52.82136154174805,2188.6057739257813,8567.146362304688,6128.894470214844,9.873046875,16883044352,34359738368,6712180736,0
200,1740612419081,1609,1609,1609,1609,1609,1609,1609,1609,60.60814666748047,62.635440826416016,67.75035095214844,64.20820617675781,57.09197235107422,56.99711227416992,60.69461441040039,55.799015045166016,2188.99267578125,8571.353576660156,6132.803283691406,9.87347412109375,16883044352,34359738368,6712545280,0
199,1740612419282,1609,1609,1609,1609,1609,1609,1609,1609,55.09791564941406,47.74190902709961,50.900054931640625,60.5814094543457,60.76214599609375,42.915653228759766,62.14667510986328,48.283748626708984,2189.349853515625,8575.616149902344,6136.8104248046875,9.8739013671875,16883044352,34359738368,6713176064,0
9,1740612419482,1609,1609,1609,1609,1609,1609,1609,1609,33.33826446533203,33.777191162109375,67.50778198242188,31.332054138183594,37.06748962402344,33.30400848388672,32.75164031982422,34.967018127441406,2189.596923828125,8577.703369140625,6138.700988769531,9.8739013671875,16883044352,34359738368,6596247552,0
