Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740611842840,1609,1609,1609,1609,1609,1609,1609,1609,33.90467834472656,20.54845428466797,83.85246276855469,36.369598388671875,48.14439010620117,19.366744995117188,37.03451919555664,22.170684814453125,1968.7771606445313,7662.312561035156,5446.4000244140625,9.11358642578125,16883044352,34359738368,6683160576,0
199,1740611842840,1609,1609,1609,1609,1609,1609,1609,1609,0,16.90709686279297,64.82252502441406,0,91.73110961914063,0,0,0,1968.7852172851563,7662.356262207031,5446.441345214844,9.11358642578125,16883044352,34359738368,6683439104,0
199,1740611843041,1609,1609,1609,1609,1609,1609,1609,1609,30.122642517089844,7.4871368408203125,39.53877258300781,6.439849853515625,25.79547119140625,8.872695922851563,16.602455139160156,36.92625427246094,1968.938720703125,7664.388244628906,5448.267517089844,9.114013671875,16883044352,34359738368,6725402624,0
199,1740611843241,1609,1609,1609,1609,1609,1609,1609,1609,47.9068489074707,40.42483901977539,59.837711334228516,50.00450897216797,57.10927200317383,42.34123229980469,48.36513137817383,41.83344650268555,1969.2764282226563,7668.1153564453125,5451.679382324219,9.114013671875,16883044352,34359738368,6799351808,0
200,1740611843441,1609,1609,1609,1609,1609,1609,1609,1609,47.69577407836914,42.5406494140625,50.208255767822266,52.285804748535156,53.05371856689453,41.106380462646484,40.97072982788086,34.77766418457031,1969.5440063476563,7671.583679199219,5454.947448730469,9.114501953125,16883044352,34359738368,6801371136,0
199,1740611843642,1609,1609,1609,1609,1609,1609,1609,1609,71.44185638427734,60.33348083496094,72.30941772460938,68.99624633789063,74.4913558959961,61.540191650390625,68.55613708496094,62.33707809448242,1969.9932861328125,7676.149108886719,5459.1859130859375,9.114501953125,16883044352,34359738368,6801788928,0
200,1740611843842,1609,1609,1609,1609,1609,1609,1609,1609,45.652320861816406,48.33693313598633,65.37722778320313,54.8568000793457,58.32583999633789,48.368873596191406,53.1059455871582,43.976688385009766,1970.330810546875,7679.557922363281,5462.319641113281,9.114501953125,16883044352,34359738368,6801756160,0
199,1740611844043,1609,1609,1609,1609,1609,1609,1609,1609,55.82908630371094,54.10409927368164,57.360328674316406,51.7239990234375,57.989418029785156,50.5865478515625,59.030479431152344,46.4189338684082,1970.6898803710938,7683.54638671875,5466.057556152344,9.1151123046875,16883044352,34359738368,6802374656,0
199,1740611844243,1609,1609,1609,1609,1609,1609,1609,1609,55.573204040527344,42.444366455078125,53.239742279052734,50.48178482055664,60.69660568237305,47.178131103515625,59.03805160522461,45.32465744018555,1971.0236206054688,7687.435363769531,5469.7352294921875,9.115478515625,16883044352,34359738368,6801240064,0
200,1740611844443,1609,1609,1609,1609,1609,1609,1609,1609,43.27669143676758,36.176353454589844,50.668067932128906,40.956382751464844,56.00389862060547,30.19732666015625,63.717689514160156,33.848968505859375,1971.2803955078125,7691.177490234375,5473.2686767578125,9.115966796875,16883044352,34359738368,6802362368,0
200,1740611844643,1609,1609,1609,1609,1609,1609,1609,1609,48.685768127441406,45.74434280395508,41.026268005371094,60.120784759521484,60.63559341430664,45.743247985839844,57.23605728149414,39.1400032043457,1971.5518188476563,7695.156982421875,5477.022216796875,9.115966796875,16883044352,34359738368,6802599936,0
200,1740611844844,1609,1609,1609,1609,1609,1609,1609,1609,69.12841796875,62.92266845703125,66.08145904541016,63.01841354370117,74.86235809326172,59.73891067504883,65.68417358398438,65.11614227294922,1971.9600830078125,7699.76708984375,5481.385559082031,9.115966796875,16883044352,34359738368,6801948672,0
200,1740611845044,1609,1609,1609,1609,1609,1609,1609,1609,61.47995376586914,56.06791305541992,61.972412109375,56.47419357299805,60.21648406982422,54.726097106933594,64.07614135742188,65.03856658935547,1972.3309936523438,7703.7432861328125,5485.1207275390625,9.11639404296875,16883044352,34359738368,6802395136,0
199,1740611845245,1609,1609,1609,1609,1609,1609,1609,1609,60.42608642578125,36.51835250854492,51.77638626098633,45.91492462158203,67.07713317871094,34.50099182128906,49.43885803222656,53.958473205566406,1972.6226806640625,7707.898742675781,5489.005187988281,9.116943359375,16883044352,34359738368,6802538496,0
200,1740611845445,1609,1609,1609,1609,1609,1609,1609,1609,54.07550811767578,51.33567428588867,64.08894348144531,53.15109634399414,59.78425216674805,43.10848617553711,58.0456657409668,45.5451545715332,1972.9719848632813,7711.9722900390625,5492.849548339844,9.116943359375,16883044352,34359738368,6803308544,0
200,1740611845646,1609,1609,1609,1609,1609,1609,1609,1609,57.009281158447266,49.42410659790039,57.757171630859375,57.15766525268555,57.163978576660156,49.93449401855469,56.720489501953125,48.56174087524414,1973.3219604492188,7716.230773925781,5496.8626708984375,9.117431640625,16883044352,34359738368,6803218432,0
200,1740611845846,1609,1609,1609,1609,1609,1609,1609,1609,55.96091842651367,50.09784698486328,65.4412841796875,60.65994644165039,61.78078842163086,53.595794677734375,68.94062042236328,52.26545333862305,1973.6941528320313,7720.233947753906,5500.618957519531,9.117431640625,16883044352,34359738368,6804176896,0
200,1740611846047,1609,1609,1609,1609,1609,1609,1609,1609,59.834537506103516,50.69091033935547,61.69697189331055,52.709991455078125,59.87922286987305,51.917118072509766,60.81507110595703,44.65116500854492,1974.0565795898438,7724.472106933594,5504.620422363281,9.1177978515625,16883044352,34359738368,6803169280,0
9,1740611846248,1609,1609,1609,1609,1609,1609,1609,1609,46.09280776977539,20.38654327392578,28.184860229492188,21.564956665039063,24.438888549804688,21.03545379638672,33.59662628173828,20.040550231933594,1974.2634887695313,7726.075378417969,5506.0430908203125,9.1181640625,16883044352,34359738368,6690537472,0
