Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740626681415,57383.45686340332,5050,0,0.14375000000000004,417943.8405761719,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,15.861167907714844,12.090995788574219,71.38929748535156,10.136810302734375,21.147979736328125,11.345245361328125,14.828636169433594,10.530754089355469,48.042484283447266,42.41716384887695,18.110260009765625,14.905502319335938,48.11417770385742,39.286319732666016,17.52045440673828,10.448707580566406,64091443200,4026531840,8302358528,0
190,1740626681426,38018.95294189453,5075,0,0.125,417944.4206085205,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,0,0,80.93312072753906,0,37.190391540527344,0,0,9.452560424804688,1.6289215087890625,51.97770690917969,0,0,65.03311157226563,11.037887573242188,9.788078308105469,2.2367706298828125,64091443200,4026531840,8306229248,0
4,1740626681616,57384.35382080078,5125,0,0.07499999999999996,417947.7012023926,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,1.6569976806640625,1.2125701904296875,26.64000701904297,13.223358154296875,6.9806976318359375,9.704116821289063,4.430572509765625,5.761993408203125,10.234207153320313,11.717803955078125,2.8882980346679688,0.5812606811523438,11.944908142089844,11.444183349609375,2.2403182983398438,0.7057113647460938,64091443200,4026531840,8313757696,0
