Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740623978901,917.7743988037109,1400,2,0.84375,22640.664001464844,1400,1400,1400,1400,1400,1400,1400,1400,46.40574645996094,25.724464416503906,62.22047424316406,30.136817932128906,77.90516662597656,44.70119094848633,71.89567565917969,51.29676055908203,14964924416,11811160064,11759407104,202182656
199,1740623978902,917.7773132324219,1400,2,0.84375,22640.700256347656,1400,1400,1400,1400,1400,1400,1400,1400,47.86175537109375,17.367713928222656,100,100,15.901435852050781,100,29.472572326660156,98.10882568359375,14964924416,11811160064,11759632384,202182656
197,1740623979104,1874.5203247070313,1400,2,0.84375,22641.471450805664,1400,1400,1400,1400,1400,1400,1400,1400,78.25106048583984,62.9010124206543,81.10922241210938,76.24095153808594,70.31645965576172,85.0365982055664,78.43584442138672,61.672298431396484,14964924416,11811160064,11759951872,232529920
199,1740623979302,917.9144134521484,1400,2,0.84375,22642.311935424805,1400,1400,1400,1400,1400,1400,1400,1400,99.17948913574219,99.90607452392578,99.59163665771484,99.43539428710938,98.65021514892578,99.93270874023438,98.51476287841797,98.74649047851563,14964924416,11811160064,11766157312,244211712
199,1740623979502,1874.647705078125,1400,2,0.84375,22643.12501525879,1400,1400,1400,1400,1400,1400,1400,1400,76.7308349609375,59.16007995605469,86.73686981201172,75.64346313476563,79.01016235351563,64.64137268066406,71.15003204345703,89.69790649414063,14964924416,11811160064,11776364544,246784000
199,1740623979702,1874.7104187011719,1400,2,0.84375,22643.920440673828,1400,1400,1400,1400,1400,1400,1400,1400,54.81117630004883,66.42758178710938,48.883705139160156,75.25508880615234,64.18373107910156,72.1957778930664,84.37873840332031,52.48390197753906,14964924416,11811160064,11780063232,293994496
199,1740623979903,1423.915542602539,1400,2,0.84375,22644.752838134766,1400,1400,1400,1400,1400,1400,1400,1400,77.40928649902344,67.20919799804688,73.84056854248047,58.184326171875,79.06013488769531,59.32328796386719,77.74854278564453,64.14390563964844,14964924416,11811160064,11851603968,354103296
201,1740623980103,1874.8641662597656,1400,2,0.84375,22645.68310546875,1400,1400,1400,1400,1400,1400,1400,1400,91.5804443359375,88.37564849853516,87.96585845947266,85.00241088867188,88.95648956298828,86.0602798461914,88.1797866821289,86.01166534423828,14964924416,11811160064,11858984960,361848832
201,1740623980305,1874.9383087158203,1400,2,0.84375,22646.550064086914,1400,1400,1400,1400,1400,1400,1400,1400,94.567626953125,88.52754974365234,91.53944396972656,90.33585357666016,93.61511993408203,93.73945617675781,94.1781234741211,95.03544616699219,14964924416,11811160064,11867021312,366329856
199,1740623980507,1424.1370086669922,1275,2,0.7,22647.52993774414,1400,1400,1400,1400,1400,1400,1400,1400,96.11532592773438,94.28832244873047,98.39036560058594,96.8165054321289,94.80329132080078,92.46315002441406,97.9074935913086,95.32730102539063,14964924416,11811160064,11879501824,382902272
199,1740623980707,1424.2080535888672,1700,2,0.7,22648.380126953125,1400,1400,1400,1400,1400,1400,1400,1400,77.56224060058594,86.06752014160156,89.54177856445313,74.9677505493164,77.54517364501953,74.14443969726563,79.21887969970703,85.34175109863281,14964924416,11811160064,11863179264,362979328
199,1740623980908,1875.2037200927734,1700,2,0.7,22649.41453552246,1400,1400,1400,1400,1400,1400,1400,1400,82.28640747070313,83.23436737060547,87.3512191772461,83.10015869140625,84.30358123779297,78.060791015625,86.96385955810547,80.04973602294922,14964924416,11811160064,11863420928,362975232
199,1740623981108,1926.3197631835938,1700,2,0.7,22650.508087158203,1400,1400,1400,1400,1400,1400,1400,1400,87.98290252685547,84.41634368896484,90.79975128173828,89.83733367919922,89.20329284667969,92.3750991821289,89.59481048583984,92.40609741210938,14964924416,11811160064,11863306240,363130880
200,1740623981309,1424.4819641113281,1700,2,0.7,22651.432739257813,1400,1400,1400,1400,1400,1400,1400,1400,92.55642700195313,88.04306030273438,77.1001968383789,90.19303131103516,82.72216796875,86.37207794189453,87.46289825439453,89.23116302490234,14964924416,11811160064,11870785536,362344448
199,1740623981510,1875.4762573242188,1700,2,0.7,22652.47068786621,1400,1400,1400,1400,1400,1400,1400,1400,90.34291076660156,86.64253997802734,94.04187774658203,92.7443618774414,86.79098510742188,90.08895874023438,95.51255798339844,91.35591888427734,14964924416,11811160064,11875586048,367431680
200,1740623981710,1875.8050537109375,3825,0,1.2,22654.49137878418,1400,1400,1400,1400,1400,1400,1400,1400,92.9283447265625,91.8115234375,93.5894775390625,93.91444396972656,94.58060455322266,92.09575653076172,92.38320922851563,92.68547821044922,14964924416,11811160064,11892629504,383320064
