Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740624056284,56884.3952331543,4850,0,0.23124999999999996,407902.3645019531,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,64091443200,4026531840,8300236800,0
189,1740624056294,56884.50619506836,4875,0,0.19374999999999987,407902.69886779785,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,39.62981414794922,31.87786865234375,90.34870147705078,30.329330444335938,33.57579803466797,30.90526580810547,50.70034408569336,30.384971618652344,35.63948059082031,80.3759536743164,32.4033203125,30.393211364746094,90.93545532226563,30.36797332763672,31.36426544189453,30.386512756347656,64091443200,4026531840,8300634112,0
200,1740624056484,37762.260177612305,4875,0,0.1875,407911.1449584961,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,17.145156860351563,22.998802185058594,60.269554138183594,37.96415328979492,30.995445251464844,28.359146118164063,27.811813354492188,26.37761688232422,19.128860473632813,20.74304962158203,21.48101043701172,20.621078491210938,38.47745895385742,43.39811325073242,21.673263549804688,19.07184600830078,64091443200,4026531840,8498696192,0
200,1740624056685,56888.977462768555,4850,0,0.1499999999999999,407922.53440856934,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,14.588058471679688,20.949195861816406,43.638912200927734,46.226829528808594,34.93744659423828,35.85016632080078,25.941505432128906,35.178123474121094,13.875579833984375,10.748245239257813,30.058265686035156,22.54047393798828,46.820091247558594,51.89006423950195,21.309349060058594,26.068038940429688,64091443200,4026531840,8503345152,0
200,1740624056885,25044.943725585938,4675,0,0.20625000000000004,407933.5494232178,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,26.273468017578125,30.61188507080078,54.393028259277344,63.391544342041016,42.54344940185547,43.4146728515625,37.87813186645508,40.702213287353516,25.94786834716797,24.54254913330078,39.275882720947266,35.470359802246094,60.844966888427734,57.44481658935547,38.554443359375,36.52140426635742,64091443200,4026531840,8508477440,0
199,1740624057085,57386.71272277832,4950,0,0.1499999999999999,407943.99810791016,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,17.97040557861328,17.544540405273438,52.765045166015625,39.150238037109375,31.368072509765625,33.062400817871094,27.111007690429688,33.95928955078125,9.878944396972656,13.311599731445313,28.823532104492188,27.969017028808594,41.6838264465332,49.61684036254883,12.771087646484375,21.723190307617188,64091443200,4026531840,8514265088,0
200,1740624057285,57388.855865478516,4750,0,0.26249999999999996,407955.2124938965,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,19.666038513183594,22.152809143066406,50.07688903808594,51.89088821411133,37.81401062011719,41.457908630371094,37.81415939331055,34.97698211669922,19.80426025390625,15.206367492675781,29.023948669433594,36.44246292114258,47.74116516113281,52.76719284057617,26.483993530273438,33.244102478027344,64091443200,4026531840,8513769472,0
200,1740624057486,37771.251693725586,4625,0,0.22499999999999987,407966.12254333496,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,15.492149353027344,29.907508850097656,52.72287368774414,45.817787170410156,37.88264846801758,47.069847106933594,30.75159454345703,43.65477752685547,17.864524841308594,17.15564727783203,26.56653594970703,39.0115852355957,52.22623062133789,46.844573974609375,22.421470642089844,27.82622528076172,64091443200,4026531840,8513298432,0
200,1740624057686,37773.471923828125,4950,0,0.16874999999999996,407978.0404205322,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,27.104415893554688,30.34607696533203,55.22040939331055,64.97374725341797,58.748435974121094,34.12566375732422,45.353126525878906,34.05226135253906,24.262344360351563,23.743263244628906,34.7154541015625,33.01252746582031,62.966732025146484,55.774436950683594,23.719894409179688,42.577144622802734,64091443200,4026531840,8513261568,0
199,1740624057887,31476.538650512695,4800,0,0.22499999999999987,407988.9304199219,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,24.205848693847656,37.22172546386719,63.42850875854492,51.95842361450195,44.717159271240234,43.08412551879883,37.27987289428711,39.45060348510742,23.076316833496094,25.223297119140625,38.388771057128906,35.185997009277344,51.57735824584961,63.60676956176758,29.274703979492188,35.44422912597656,64091443200,4026531840,8511913984,0
