Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740622869864,56409.76020812988,5125,0,0.06874999999999987,402079.0823364258,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,0,0,57.56474304199219,0,0,0,0,0,35.222450256347656,32.64598083496094,0,0,11.493339538574219,41.31059646606445,0,0,64091443200,4026531840,8295047168,0
189,1740622869875,56409.92420959473,5075,0,0.0625,402079.53173828125,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,0,0,79.03428649902344,0,0,0,0,0,0,42.55054473876953,0,0,82.99903869628906,0,0,0,64091443200,4026531840,8297652224,0
199,1740622870065,56411.68174743652,4775,0,0.26249999999999996,402088.0615386963,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,14.075202941894531,20.882423400878906,47.2672233581543,37.43180847167969,35.01276397705078,32.318824768066406,32.723594665527344,21.76813507080078,20.713607788085938,22.87884521484375,31.04943084716797,25.847877502441406,42.51836013793945,39.67734146118164,17.174667358398438,21.00902557373047,64091443200,4026531840,8504053760,0
199,1740622870265,56874.198638916016,4825,0,0.14375000000000004,402098.1331176758,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,14.481864929199219,21.527923583984375,54.7596549987793,42.17898178100586,34.23213195800781,38.67823028564453,36.44044876098633,29.27190399169922,9.220108032226563,18.444610595703125,31.869903564453125,23.690162658691406,45.248870849609375,48.33066940307617,27.238502502441406,27.421737670898438,64091443200,4026531840,8510976000,0
200,1740622870465,20200.94400024414,2757.1428571428573,1,0.25624999999999987,402110.0142364502,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,28.953506469726563,34.62926483154297,60.03621292114258,57.21055221557617,47.83407211303711,42.704654693603516,39.32792663574219,43.56582260131836,27.16002655029297,36.23394775390625,32.71803283691406,43.36480712890625,59.41315841674805,58.588401794433594,36.7115592956543,30.374366760253906,64091443200,4026531840,8512249856,0
200,1740622870665,56878.30097961426,4750,0,0.25624999999999987,402119.5015563965,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,12.235939025878906,14.607696533203125,47.72721481323242,38.27628707885742,42.51190948486328,26.787277221679688,25.53154754638672,36.84619903564453,8.734794616699219,10.511566162109375,21.009056091308594,28.249427795410156,39.63806915283203,49.832271575927734,25.8087158203125,17.408203125,64091443200,4026531840,8510214144,0
199,1740622870866,37431.0212097168,4950,0,0.14375000000000004,402130.57246398926,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,18.822525024414063,26.35870361328125,49.859283447265625,55.663211822509766,39.01034927368164,41.453514099121094,31.108413696289063,39.10321044921875,16.334251403808594,15.589462280273438,32.60548400878906,33.325233459472656,54.20246124267578,44.91357421875,26.95435333251953,30.431976318359375,64091443200,4026531840,8509784064,0
200,1740622871066,25654.57386779785,4700,0,0.23750000000000004,402142.10540771484,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,20.21282196044922,18.53082275390625,37.5555305480957,65.85969543457031,49.94416809082031,39.56652069091797,31.70294952392578,39.753360748291016,13.055419921875,18.395767211914063,34.31859588623047,26.957061767578125,51.670101165771484,46.89976501464844,22.370216369628906,26.318519592285156,64091443200,4026531840,8510320640,0
199,1740622871266,24777.605697631836,4800,0,0.2124999999999999,402153.48638916016,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,29.212669372558594,32.600242614746094,58.24028778076172,65.11239624023438,45.5831184387207,46.5232048034668,41.611751556396484,44.512298583984375,26.513999938964844,24.87145233154297,39.32707214355469,31.10218048095703,61.723487854003906,58.759586334228516,28.599334716796875,41.28425598144531,64091443200,4026531840,8510255104,0
200,1740622871467,56887.894302368164,4750,0,0.20625000000000004,402165.2682495117,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,29.27214813232422,30.98974609375,59.69786071777344,54.048404693603516,50.07273864746094,36.8218879699707,36.012752532958984,44.27765655517578,17.7110595703125,28.88469696044922,33.22101593017578,37.56657028198242,56.903743743896484,54.961631774902344,30.40765380859375,32.04998779296875,64091443200,4026531840,8509796352,0
200,1740622871667,56890.25010681152,4725,0,0.2749999999999999,402176.9554901123,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,21.820037841796875,36.910762786865234,50.832069396972656,52.37770462036133,43.780094146728516,39.43069076538086,36.881378173828125,33.782630920410156,24.291824340820313,25.98619842529297,30.71753692626953,38.2175407409668,52.58863067626953,54.74397659301758,42.24714660644531,27.37176513671875,64091443200,4026531840,8508440576,0
