Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740616117403,1609,1609,1609,1609,1609,1609,1609,1609,33.939109802246094,31.599037170410156,33.54298400878906,79.44204711914063,97.39617156982422,30.350067138671875,65.83731079101563,31.90777587890625,3603.70166015625,14269.001953125,10407.613098144531,14.6337890625,16883044352,34359738368,6618374144,0
199,1740616117403,1609,1609,1609,1609,1609,1609,1609,1609,100,100,100,100,100,100,100,100,3603.7103881835938,14269.039733886719,10407.646850585938,14.6337890625,16883044352,34359738368,6618124288,0
198,1740616117604,1609,1609,1609,1609,1609,1609,1609,1609,13.568183898925781,26.112960815429688,37.50448226928711,17.114707946777344,55.0515022277832,17.45891571044922,20.746627807617188,36.850643157958984,3603.8677978515625,14271.095886230469,10409.487854003906,14.6337890625,16883044352,34359738368,6659756032,0
199,1740616117803,1609,1609,1609,1609,1609,1609,1609,1609,44.97554397583008,40.392669677734375,50.892154693603516,55.353668212890625,60.04737091064453,47.28846740722656,46.530391693115234,49.16502380371094,3604.1953735351563,14274.447326660156,10412.513732910156,14.634521484375,16883044352,34359738368,6802964480,0
200,1740616118003,1609,1609,1609,1609,1609,1609,1609,1609,66.63894653320313,69.99317932128906,76.01432037353516,68.18060302734375,73.47476959228516,65.58405303955078,72.88121032714844,68.00862121582031,3604.6205444335938,14278.453796386719,10416.273010253906,14.634521484375,16883044352,34359738368,6804701184,0
200,1740616118204,1609,1609,1609,1609,1609,1609,1609,1609,60.47328567504883,53.54666519165039,52.11063766479492,54.005340576171875,64.89497375488281,42.77544403076172,55.828094482421875,41.203826904296875,3604.9335327148438,14282.612243652344,10420.208557128906,14.634521484375,16883044352,34359738368,6805344256,0
200,1740616118404,1609,1609,1609,1609,1609,1609,1609,1609,62.97168731689453,57.20981216430664,60.01775360107422,66.49916076660156,71.27637481689453,56.53837585449219,64.22040557861328,58.32050323486328,3605.3480834960938,14286.898620605469,10424.225402832031,14.63494873046875,16883044352,34359738368,6804987904,0
200,1740616118605,1609,1609,1609,1609,1609,1609,1609,1609,72.31707763671875,68.81439971923828,74.26594543457031,76.67601013183594,76.74327850341797,71.57659912109375,74.5377426147461,62.87833786010742,3605.794189453125,14291.142578125,10428.159423828125,14.635498046875,16883044352,34359738368,6804561920,0
200,1740616118805,1609,1609,1609,1609,1609,1609,1609,1609,77.71640014648438,67.33963012695313,73.67350769042969,72.98367309570313,78.07440185546875,68.41816711425781,85.84221649169922,68.32080841064453,3606.2661743164063,14295.10546875,10431.854675292969,14.63592529296875,16883044352,34359738368,6805901312,0
199,1740616119006,1609,1609,1609,1609,1609,1609,1609,1609,78.9888916015625,78.35103607177734,85.30473327636719,78.8078842163086,85.12718200683594,77.77843475341797,80.54923248291016,81.53721618652344,3606.750732421875,14299.332336425781,10435.748962402344,14.6363525390625,16883044352,34359738368,6805295104,0
200,1740616119206,1609,1609,1609,1609,1609,1609,1609,1609,45.204586029052734,43.449466705322266,60.972469329833984,35.8914794921875,45.38431930541992,36.86845779418945,48.162166595458984,35.27281188964844,3607.070556640625,14302.822387695313,10439.016479492188,14.6363525390625,16883044352,34359738368,6805327872,0
199,1740616119406,1609,1609,1609,1609,1609,1609,1609,1609,57.74258041381836,55.13747787475586,65.052978515625,63.70708084106445,73.22158813476563,60.085838317871094,67.18997955322266,55.80723571777344,3607.4760131835938,14306.936218261719,10442.8759765625,14.636962890625,16883044352,34359738368,6806081536,0
199,1740616119606,1609,1609,1609,1609,1609,1609,1609,1609,74.5135269165039,70.1277084350586,71.645751953125,72.59744262695313,71.96476745605469,67.27303314208984,75.57267761230469,64.63600158691406,3607.9155883789063,14311.100463867188,10446.775756835938,14.637451171875,16883044352,34359738368,6805594112,0
