Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740617043232,1609,1609,1609,1609,1609,1609,1609,1609,21.368560791015625,17.765892028808594,85.91857147216797,19.267959594726563,42.81510925292969,32.85240173339844,77.61422729492188,36.510868072509766,4019.5368041992188,16398.908325195313,12149.339111328125,15.85589599609375,16883044352,34359738368,6610059264,0
198,1740617043234,1609,1609,1609,1609,1609,1609,1609,1609,62.4617805480957,56.79916763305664,92.42835235595703,39.71953582763672,99.23092651367188,39.881412506103516,99.3264389038086,60.31023406982422,4019.54736328125,16398.95733642578,12149.3818359375,15.85589599609375,16883044352,34359738368,6610833408,0
199,1740617043433,1609,1609,1609,1609,1609,1609,1609,1609,11.877372741699219,19.810279846191406,47.31768798828125,13.314094543457031,29.078323364257813,15.598556518554688,26.164764404296875,34.63957977294922,4019.7151489257813,16401.130493164063,12151.321594238281,15.856201171875,16883044352,34359738368,6651854848,0
199,1740617043633,1609,1609,1609,1609,1609,1609,1609,1609,45.40869903564453,40.276981353759766,76.81681060791016,45.067718505859375,57.757232666015625,45.33820343017578,46.29438400268555,54.68918991088867,4020.0481567382813,16404.588317871094,12154.453369140625,15.8570556640625,16883044352,34359738368,6792724480,0
200,1740617043833,1609,1609,1609,1609,1609,1609,1609,1609,74.82354736328125,68.50932312011719,75.68846893310547,69.81512451171875,74.68728637695313,69.6351318359375,74.98861694335938,70.8159408569336,4020.4847412109375,16408.707458496094,12158.260803222656,15.8570556640625,16883044352,34359738368,6795218944,0
199,1740617044034,1609,1609,1609,1609,1609,1609,1609,1609,48.98746109008789,40.674766540527344,69.4854736328125,50.202659606933594,56.91220474243164,37.5718879699707,60.78059768676758,35.15416717529297,4020.7849731445313,16412.7841796875,12162.082092285156,15.85772705078125,16883044352,34359738368,6795538432,0
199,1740617044234,1609,1609,1609,1609,1609,1609,1609,1609,68.01179504394531,54.71052169799805,68.255615234375,75.91389465332031,68.63899230957031,54.8718147277832,71.85211181640625,49.5260124206543,4021.198486328125,16417.20086669922,12166.187072753906,15.85772705078125,16883044352,34359738368,6795259904,0
200,1740617044434,1609,1609,1609,1609,1609,1609,1609,1609,78.93962097167969,74.41358184814453,77.20468139648438,70.3041000366211,73.71793365478516,67.51278686523438,74.08688354492188,68.77082824707031,4021.6433715820313,16421.397521972656,12170.114807128906,15.85772705078125,16883044352,34359738368,6794760192,0
199,1740617044635,1609,1609,1609,1609,1609,1609,1609,1609,79.05249786376953,68.57076263427734,76.45349884033203,73.50787353515625,74.35053253173828,69.9084701538086,75.98741149902344,82.73744201660156,4022.1089477539063,16425.30682373047,12173.755004882813,15.858642578125,16883044352,34359738368,6795038720,0
200,1740617044835,1609,1609,1609,1609,1609,1609,1609,1609,80.18511199951172,74.826904296875,83.79407501220703,80.7287826538086,81.99980163574219,80.14225769042969,84.70210266113281,83.59794616699219,4022.5911254882813,16429.478881835938,12177.658630371094,15.858642578125,16883044352,34359738368,6794907648,0
200,1740617045036,1609,1609,1609,1609,1609,1609,1609,1609,45.737159729003906,50.84025955200195,58.82401657104492,38.77784729003906,54.69502258300781,45.398704528808594,52.36222457885742,35.16649627685547,4022.9293212890625,16433.139282226563,12181.073913574219,15.85906982421875,16883044352,34359738368,6793756672,0
199,1740617045236,1609,1609,1609,1609,1609,1609,1609,1609,62.58307647705078,50.31292724609375,59.32252883911133,56.97148895263672,63.20555877685547,69.10456085205078,68.3440170288086,53.99870300292969,4023.3347778320313,16437.266967773438,12184.944702148438,15.85906982421875,16883044352,34359738368,6794506240,0
200,1740617045436,1609,1609,1609,1609,1609,1609,1609,1609,70.22474670410156,67.87449645996094,74.85630798339844,69.31275939941406,79.72439575195313,67.02580261230469,73.80001831054688,66.08699798583984,4023.7718505859375,16441.41943359375,12188.840942382813,15.85906982421875,16883044352,34359738368,6795149312,0
200,1740617045636,1609,1609,1609,1609,1609,1609,1609,1609,71.99472045898438,59.31837463378906,75.95264434814453,58.518428802490234,70.54365539550781,61.09357833862305,70.37620544433594,65.53176879882813,4024.1884155273438,16445.645446777344,12192.761108398438,15.85980224609375,16883044352,34359738368,6794850304,0
200,1740617045837,1609,1609,1609,1609,1609,1609,1609,1609,66.58472442626953,52.58441162109375,61.71553421020508,66.85381317138672,66.02313995361328,55.69766616821289,73.51497650146484,48.320133209228516,4024.5355834960938,16450.11669921875,12196.997924804688,15.85980224609375,16883044352,34359738368,6795124736,0
200,1740617046037,1609,1609,1609,1609,1609,1609,1609,1609,57.91684341430664,50.62467575073242,54.284400939941406,52.87969207763672,74.89501190185547,47.2615852355957,67.19325256347656,57.6338005065918,4024.86474609375,16454.518127441406,12201.171630859375,15.8602294921875,16883044352,34359738368,6794731520,0
200,1740617046238,1609,1609,1609,1609,1609,1609,1609,1609,66.45181274414063,71.29117584228516,68.6491928100586,69.3713607788086,73.74812316894531,63.02267074584961,77.14131927490234,59.422428131103516,4025.21875,16459.311462402344,12205.726257324219,15.8602294921875,16883044352,34359738368,6795202560,0
200,1740617046438,1609,1609,1609,1609,1609,1609,1609,1609,70.0114974975586,52.55834197998047,69.75780487060547,62.077613830566406,77.38761901855469,55.98411178588867,74.54683685302734,61.82372283935547,4025.5848999023438,16464.038940429688,12210.197265625,15.8602294921875,16883044352,34359738368,6795378688,0
199,1740617046639,1609,1609,1609,1609,1609,1609,1609,1609,83.81788635253906,74.63761138916016,88.0807876586914,82.16917419433594,81.16938781738281,77.4488754272461,85.91230010986328,77.16657257080078,4026.06689453125,16468.65008544922,12214.547607421875,15.860595703125,16883044352,34359738368,6795866112,0
200,1740617046839,1609,1609,1609,1609,1609,1609,1609,1609,84.36810302734375,83.5611572265625,79.65077209472656,82.87831115722656,82.85785675048828,79.69158935546875,76.64546966552734,73.95812225341797,4026.5335083007813,16472.974975585938,12218.563293457031,15.860595703125,16883044352,34359738368,6795218944,0
200,1740617047039,1609,1609,1609,1609,1609,1609,1609,1609,77.67291259765625,75.62873077392578,83.86296844482422,81.34062194824219,80.00261688232422,73.53041076660156,81.26637268066406,76.9334487915039,4027.0228271484375,16477.35137939453,12222.640808105469,15.860595703125,16883044352,34359738368,6795501568,0
200,1740617047240,1609,1609,1609,1609,1609,1609,1609,1609,63.3977165222168,58.93423080444336,69.266357421875,70.66876220703125,70.27838897705078,62.842994689941406,70.14613342285156,60.66314697265625,4027.4196166992188,16481.180541992188,12226.229553222656,15.861328125,16883044352,34359738368,6795198464,0
200,1740617047440,1609,1609,1609,1609,1609,1609,1609,1609,81.58805084228516,53.834712982177734,67.70173645019531,62.744873046875,66.32228088378906,61.12545394897461,66.08921813964844,54.66959762573242,4027.7807006835938,16485.87127685547,12230.674011230469,15.861328125,16883044352,34359738368,6796455936,0
200,1740617047640,1609,1609,1609,1609,1609,1609,1609,1609,61.59727096557617,60.89938735961914,76.449951171875,68.94084167480469,65.41119384765625,54.39215087890625,66.18284606933594,52.390384674072266,4028.1358032226563,16490.28192138672,12234.84521484375,15.86236572265625,16883044352,34359738368,6795935744,0
200,1740617047840,1609,1609,1609,1609,1609,1609,1609,1609,66.97450256347656,65.69342041015625,69.57550048828125,67.29267883300781,66.513671875,68.4717788696289,69.55596923828125,74.88050842285156,4028.56201171875,16494.72882080078,12238.955688476563,15.86236572265625,16883044352,34359738368,6795681792,0
199,1740617048041,1609,1609,1609,1609,1609,1609,1609,1609,71.36357116699219,53.04216003417969,74.11131286621094,58.60380935668945,65.4229965209961,64.41548156738281,68.82112884521484,72.10614013671875,4028.9825439453125,16498.987548828125,12242.973876953125,15.86236572265625,16883044352,34359738368,6796242944,0
199,1740617048241,1609,1609,1609,1609,1609,1609,1609,1609,70.20524597167969,61.47199630737305,67.55616760253906,70.85526275634766,75.38117980957031,69.48272705078125,71.0592269897461,64.42616271972656,4029.4010009765625,16503.75750732422,12247.418395996094,15.86322021484375,16883044352,34359738368,6795665408,0
200,1740617048441,1609,1609,1609,1609,1609,1609,1609,1609,76.20536804199219,67.06178283691406,79.19264221191406,71.57966613769531,73.7062759399414,67.17152404785156,80.1375732421875,76.73455810546875,4029.8511352539063,16508.188415527344,12251.58203125,15.86322021484375,16883044352,34359738368,6796713984,0
200,1740617048642,1609,1609,1609,1609,1609,1609,1609,1609,72.0436782836914,72.1683349609375,75.27085876464844,74.57623291015625,72.02853393554688,73.95358276367188,70.10983276367188,80.873291015625,4030.2984008789063,16512.007263183594,12255.135681152344,15.86370849609375,16883044352,34359738368,6796836864,0
200,1740617048842,1609,1609,1609,1609,1609,1609,1609,1609,77.41641235351563,66.58476257324219,70.39092254638672,73.19923400878906,66.70497131347656,67.42115020751953,71.7061538696289,66.69052124023438,4030.7271118164063,16516.383239746094,12259.24658203125,15.86370849609375,16883044352,34359738368,6797447168,0
200,1740617049043,1609,1609,1609,1609,1609,1609,1609,1609,74.78445434570313,73.26403045654297,66.14978790283203,72.85040283203125,70.76021575927734,62.531700134277344,65.88087463378906,60.32435607910156,4031.1524047851563,16520.828979492188,12263.380493164063,15.86370849609375,16883044352,34359738368,6797025280,0
200,1740617049243,1609,1609,1609,1609,1609,1609,1609,1609,81.25082397460938,78.92726135253906,81.05838775634766,78.7195053100586,78.31082153320313,77.46022033691406,79.729736328125,76.56168365478516,4031.66162109375,16525.37255859375,12267.633117675781,15.86444091796875,16883044352,34359738368,6797348864,0
9,1740617049444,1609,1609,1609,1609,1609,1609,1609,1609,23.27783203125,11.075271606445313,51.72035598754883,8.545707702636719,11.640602111816406,19.990524291992188,11.994293212890625,13.2467041015625,4031.8017578125,16526.293579101563,12268.395324707031,15.86444091796875,16883044352,34359738368,6620114944,0
