Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740057048955,1609,1609,1609,1609,1609,1609,1609,1609,82.81703186035156,40.051048278808594,87.55094146728516,77.76406860351563,86.21601867675781,51.75224304199219,51.65184783935547,41.29153060913086,3152.7230224609375,23526.586486816406,18240.024475097656,118.152099609375,16883044352,34359738368,12448292864,0
199,1740057048955,1609,1609,1609,1609,1609,1609,1609,1609,69.94627380371094,72.76728057861328,99.65802764892578,91.52210998535156,98.90470123291016,56.45877456665039,62.8798828125,74.96977233886719,3152.7392578125,23526.756225585938,18240.190673828125,118.152099609375,16883044352,34359738368,12448661504,0
199,1740057049156,1609,1609,1609,1609,1609,1609,1609,1609,26.153114318847656,23.33885955810547,34.01927185058594,28.006591796875,39.48543167114258,19.029006958007813,46.084449768066406,34.70317077636719,3152.9092407226563,23529.60723876953,18242.79119873047,118.152099609375,16883044352,34359738368,12470005760,0
200,1740057049355,1609,1609,1609,1609,1609,1609,1609,1609,4.670722961425781,6.279335021972656,54.05139923095703,16.64947509765625,26.0911865234375,2.5836715698242188,26.551841735839844,49.00312423706055,3153.0468139648438,23532.080627441406,18244.940002441406,118.15386962890625,16883044352,34359738368,12507504640,0
5,1740057049556,1609,1609,1609,1609,1609,1609,1609,1609,51.34614944458008,36.300167083740234,30.874526977539063,36.549922943115234,38.686946868896484,27.912429809570313,48.09638595581055,48.75625228881836,3153.2421875,23535.224609375,18247.720275878906,118.15386962890625,16883044352,34359738368,12473352192,0
