Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740057042603,1609,1609,1609,1609,1609,1609,1609,1609,62.77527618408203,0,53.819244384765625,28.988494873046875,35.89208221435547,0,1.859283447265625,16.919815063476563,3148.1585083007813,23470.677307128906,18192.82440185547,118.06201171875,16883044352,34359738368,12429164544,0
199,1740057042604,1609,1609,1609,1609,1609,1609,1609,1609,54.67200469970703,63.62866973876953,99.29402923583984,51.437496185302734,78.68972778320313,51.22053909301758,94.73959350585938,94.49423217773438,3148.1668090820313,23470.71728515625,18192.8544921875,118.06201171875,16883044352,34359738368,12428865536,0
199,1740057042804,1609,1609,1609,1609,1609,1609,1609,1609,25.83521270751953,15.173912048339844,52.417633056640625,8.312446594238281,31.904090881347656,7.138374328613281,29.66155242919922,24.508285522460938,3148.3295288085938,23472.889038085938,18194.79412841797,118.06201171875,16883044352,34359738368,12447252480,0
200,1740057043004,1609,1609,1609,1609,1609,1609,1609,1609,1.9235076904296875,1.5200729370117188,9.144981384277344,51.487979888916016,4.866851806640625,5.929161071777344,1.6689376831054688,25.39197540283203,3148.4476928710938,23474.586059570313,18196.170776367188,118.06317138671875,16883044352,34359738368,12471603200,0
3,1740057043204,1609,1609,1609,1609,1609,1609,1609,1609,41.932037353515625,31.837059020996094,42.85605239868164,35.715293884277344,38.1128044128418,34.674072265625,46.2402458190918,35.549072265625,3148.6264038085938,23476.140869140625,18197.430297851563,118.06365966796875,16883044352,34359738368,12439896064,0
