Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740609283206,1609,1609,1609,1609,1609,1609,1609,1609,48.549560546875,20.75799560546875,99.60198211669922,16.22429656982422,32.72627258300781,26.443527221679688,72.56758880615234,20.8458251953125,1085.70263671875,4909.892028808594,3609.0795288085938,5.79132080078125,16883044352,34359738368,6684565504,0
199,1740609283207,1609,1609,1609,1609,1609,1609,1609,1609,83.16200256347656,58.5977668762207,99.2466049194336,43.14466094970703,99.07757568359375,50.5705451965332,73.39298248291016,70.51261138916016,1085.7111206054688,4909.9290771484375,3609.1121215820313,5.79132080078125,16883044352,34359738368,6684663808,0
199,1740609283407,1609,1609,1609,1609,1609,1609,1609,1609,7.402320861816406,19.696945190429688,56.856266021728516,3.8295364379882813,32.48878479003906,9.301460266113281,25.24169921875,33.36920166015625,1085.8710327148438,4911.871337890625,3610.8958129882813,5.7919921875,16883044352,34359738368,6725357568,0
200,1740609283607,1609,1609,1609,1609,1609,1609,1609,1609,34.983726501464844,25.32927703857422,51.204593658447266,28.241744995117188,37.384395599365234,23.351654052734375,34.69404602050781,34.07201385498047,1086.1021728515625,4914.848937988281,3613.58544921875,5.7919921875,16883044352,34359738368,6777163776,0
199,1740609283808,1609,1609,1609,1609,1609,1609,1609,1609,53.913265228271484,44.3328742980957,53.187896728515625,52.98945999145508,54.921573638916016,42.8392219543457,47.097537994384766,40.70905685424805,1086.4241333007813,4918.759765625,3617.2103271484375,5.7919921875,16883044352,34359738368,6775209984,0
200,1740609284008,1609,1609,1609,1609,1609,1609,1609,1609,44.176239013671875,34.15861511230469,41.59073257446289,34.78929901123047,52.030391693115234,34.572532653808594,46.58203125,33.32776641845703,1086.70263671875,4922.169982910156,3620.4182739257813,5.7926025390625,16883044352,34359738368,6775205888,0
200,1740609284208,1609,1609,1609,1609,1609,1609,1609,1609,41.16828155517578,34.85285949707031,38.89744186401367,37.838191986083984,46.8179817199707,25.083595275878906,45.509063720703125,29.306541442871094,1086.9590454101563,4925.5020751953125,3623.5368041992188,5.79290771484375,16883044352,34359738368,6776291328,0
200,1740609284409,1609,1609,1609,1609,1609,1609,1609,1609,40.32799530029297,23.819320678710938,47.2817497253418,31.993385314941406,44.781951904296875,29.810653686523438,36.957679748535156,26.77648162841797,1087.1614379882813,4928.643615722656,3626.4814453125,5.79290771484375,16883044352,34359738368,6776848384,0
199,1740609284609,1609,1609,1609,1609,1609,1609,1609,1609,54.23664093017578,42.66150665283203,54.246219635009766,49.47568893432617,54.68648147583008,39.95600509643555,54.12344741821289,46.173824310302734,1087.4745483398438,4932.652526855469,3630.2786865234375,5.79327392578125,16883044352,34359738368,6776569856,0
199,1740609284809,1609,1609,1609,1609,1609,1609,1609,1609,41.43687438964844,27.018768310546875,34.89647674560547,33.365989685058594,33.48078918457031,32.81427764892578,43.71590042114258,30.92890167236328,1087.6939697265625,4935.792785644531,3633.2232055664063,5.79327392578125,16883044352,34359738368,6777618432,0
200,1740609285009,1609,1609,1609,1609,1609,1609,1609,1609,49.316139221191406,32.414894104003906,43.29914093017578,37.03763198852539,46.694427490234375,35.370323181152344,47.517757415771484,40.45978927612305,1087.9554443359375,4939.278259277344,3636.4899291992188,5.79351806640625,16883044352,34359738368,6777241600,0
200,1740609285210,1609,1609,1609,1609,1609,1609,1609,1609,47.58197784423828,39.44756317138672,53.36526870727539,45.53864288330078,56.21354675292969,35.249916076660156,50.26502227783203,35.899131774902344,1088.2484130859375,4943.113525390625,3640.0613403320313,5.79351806640625,16883044352,34359738368,6777548800,0
200,1740609285410,1609,1609,1609,1609,1609,1609,1609,1609,31.70140838623047,28.415756225585938,45.06407928466797,28.8624267578125,41.823211669921875,21.293319702148438,27.139007568359375,25.66356658935547,1088.4801635742188,4945.518005371094,3642.2611694335938,5.79437255859375,16883044352,34359738368,6707515392,0
10,1740609285611,1609,1609,1609,1609,1609,1609,1609,1609,0.7424163818359375,0,9.773849487304688,3.0906753540039063,3.8144607543945313,0.14966583251953125,1.0098953247070313,0.7075653076171875,1088.5467529296875,4945.619934082031,3642.2977905273438,5.7947998046875,16883044352,34359738368,6692106240,0
