Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740617177458,1609,1609,1609,1609,1609,1609,1609,1609,19.577064514160156,14.617752075195313,86.8421401977539,12.797218322753906,9.499443054199219,84.63278198242188,66.61318969726563,14.01861572265625,4082.1295166015625,16720.942626953125,12413.9765625,16.03240966796875,16883044352,34359738368,6615605248,0
200,1740617177459,1609,1609,1609,1609,1609,1609,1609,1609,22.65369415283203,20.675148010253906,98.82283020019531,18.92144012451172,99.70932006835938,18.87165069580078,26.69910430908203,21.807350158691406,4082.1371459960938,16720.98956298828,12414.017211914063,16.03240966796875,16883044352,34359738368,6616109056,0
202,1740617177659,1609,1609,1609,1609,1609,1609,1609,1609,8.604133605957031,12.256683349609375,53.17884826660156,7.178924560546875,21.33708953857422,9.29644775390625,25.412696838378906,37.54969024658203,4082.2926635742188,16723.01611328125,12415.874084472656,16.0328369140625,16883044352,34359738368,6658453504,0
199,1740617177863,1609,1609,1609,1609,1609,1609,1609,1609,61.84528350830078,63.54377365112305,89.43119049072266,65.99476623535156,66.66213989257813,63.07919692993164,62.20930862426758,62.651710510253906,4082.7020874023438,16727.41717529297,12419.952941894531,16.033203125,16883044352,34359738368,6769516544,0
199,1740617178062,1609,1609,1609,1609,1609,1609,1609,1609,86.42669677734375,86.88618469238281,94.57881164550781,83.49305725097656,87.947509765625,83.91397094726563,87.34315490722656,82.00689697265625,4083.0865478515625,16732.312744140625,12424.588439941406,16.033203125,16883044352,34359738368,6771421184,0
200,1740617178263,1609,1609,1609,1609,1609,1609,1609,1609,94.9632339477539,95.092529296875,94.99726867675781,95.76338195800781,94.6214828491211,94.42323303222656,97.10359191894531,97.45909881591797,4083.5955810546875,16737.861572265625,12429.846862792969,16.03363037109375,16883044352,34359738368,6772363264,0
200,1740617178464,1609,1609,1609,1609,1609,1609,1609,1609,89.27774810791016,84.37005615234375,86.48673248291016,85.74231719970703,95.90206909179688,84.06210327148438,88.86605834960938,86.64714813232422,4084.0588989257813,16742.88702392578,12434.623840332031,16.03363037109375,16883044352,34359738368,6772690944,0
199,1740617178665,1609,1609,1609,1609,1609,1609,1609,1609,97.07828521728516,96.11671447753906,97.1478271484375,96.42570495605469,97.29911041259766,96.3397216796875,97.5096206665039,96.4542236328125,4084.5919799804688,16748.271423339844,12439.689880371094,16.03424072265625,16883044352,34359738368,6773792768,0
200,1740617178864,1609,1609,1609,1609,1609,1609,1609,1609,92.67754364013672,91.7076187133789,92.88343811035156,92.42122650146484,92.28616333007813,90.0023193359375,95.85386657714844,91.80348205566406,4085.0628662109375,16753.388793945313,12444.537841796875,16.03472900390625,16883044352,34359738368,6774296576,0
196,1740617179068,1609,1609,1609,1609,1609,1609,1609,1609,95.51791381835938,94.97456359863281,94.6158218383789,91.87042236328125,93.18081665039063,91.9607925415039,93.63070678710938,93.93144226074219,4085.5036010742188,16758.418884277344,12449.27685546875,16.03472900390625,16883044352,34359738368,6774153216,0
