Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740616978223,1609,1609,1609,1609,1609,1609,1609,1609,50.715702056884766,0,73.54550170898438,15.409881591796875,44.28886032104492,1.6429214477539063,28.729225158691406,3.8930511474609375,3991.9403686523438,16263.081420898438,12039.693481445313,15.77142333984375,16883044352,34359738368,6612439040,0
199,1740616978224,1609,1609,1609,1609,1609,1609,1609,1609,65.92113494873047,64.29411315917969,99.89058685302734,63.84083938598633,99.32269287109375,63.86763381958008,66.88871765136719,64.25019836425781,3991.9481201171875,16263.129455566406,12039.735229492188,15.77142333984375,16883044352,34359738368,6612824064,0
200,1740616978425,1609,1609,1609,1609,1609,1609,1609,1609,13.183631896972656,8.589317321777344,47.654815673828125,10.302276611328125,19.71826171875,13.045745849609375,19.953399658203125,38.43122863769531,3992.1011352539063,16265.116760253906,12041.561279296875,15.77142333984375,16883044352,34359738368,6656294912,0
200,1740616978626,1609,1609,1609,1609,1609,1609,1609,1609,66.07902526855469,65.5352783203125,87.39033508300781,68.8244400024414,64.63980865478516,61.995601654052734,66.44377136230469,64.99739074707031,3992.5248413085938,16269.613464355469,12045.717468261719,15.772216796875,16883044352,34359738368,6772944896,0
199,1740616978826,1609,1609,1609,1609,1609,1609,1609,1609,89.30781555175781,86.3743896484375,86.41342163085938,86.00605010986328,86.76634979248047,88.47612762451172,89.08633422851563,84.90495300292969,3992.8995971679688,16274.400451660156,12050.214416503906,15.772216796875,16883044352,34359738368,6773977088,0
200,1740616979027,1609,1609,1609,1609,1609,1609,1609,1609,94.6293716430664,94.3088607788086,94.99302673339844,96.92578125,94.5459976196289,94.7685546875,95.37757110595703,97.1227798461914,3993.4282836914063,16280.199035644531,12055.711303710938,15.772216796875,16883044352,34359738368,6774099968,0
199,1740616979228,1609,1609,1609,1609,1609,1609,1609,1609,90.78327178955078,84.21490478515625,89.79330444335938,87.44275665283203,87.8850326538086,85.78680419921875,97.94100952148438,86.31318664550781,3993.9153442382813,16285.474304199219,12060.715270996094,15.7735595703125,16883044352,34359738368,6774292480,0
200,1740616979428,1609,1609,1609,1609,1609,1609,1609,1609,94.18132781982422,92.88540649414063,94.38495635986328,95.39292907714844,96.29283142089844,92.99322509765625,95.26847839355469,95.53514862060547,3994.3897705078125,16290.43994140625,12065.367736816406,15.7740478515625,16883044352,34359738368,6773182464,0
200,1740616979629,1609,1609,1609,1609,1609,1609,1609,1609,93.76185607910156,93.69214630126953,91.95928192138672,96.45360565185547,95.34232330322266,92.76290893554688,94.07136535644531,91.80598449707031,3994.8745727539063,16295.677673339844,12070.312377929688,15.77459716796875,16883044352,34359738368,6773751808,0
200,1740616979830,1609,1609,1609,1609,1609,1609,1609,1609,93.93963623046875,93.81080627441406,93.620361328125,95.09507751464844,96.33615112304688,94.35498809814453,94.85498046875,97.2649917602539,3995.3222045898438,16300.730407714844,12075.091613769531,15.77459716796875,16883044352,34359738368,6774378496,0
