Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740617309419,1609,1609,1609,1609,1609,1609,1609,1609,48.017250061035156,47.519039154052734,91.97176361083984,46.2334098815918,74.02093505859375,50.169227600097656,54.59568405151367,87.71011352539063,4140.708984375,17021.85430908203,12660.159545898438,16.2093505859375,16883044352,34359738368,6612168704,0
199,1740617309420,1609,1609,1609,1609,1609,1609,1609,1609,100,100,100,100,100,100,100,100,4140.719787597656,17021.924926757813,12660.219665527344,16.2093505859375,16883044352,34359738368,6612467712,0
167,1740617309653,1609,1609,1609,1609,1609,1609,1609,1609,12.389877319335938,16.53156280517578,50.72774124145508,11.104324340820313,20.570404052734375,21.113441467285156,19.770652770996094,38.6230583190918,4140.8983154296875,17024.223205566406,12662.309509277344,16.21014404296875,16883044352,34359738368,6657171456,0
199,1740617309820,1609,1609,1609,1609,1609,1609,1609,1609,70.96742248535156,69.49568176269531,72.50841522216797,73.5247802734375,86.03355407714844,67.79438781738281,69.74603271484375,70.12557983398438,4141.2921142578125,17028.40167236328,12666.181396484375,16.21014404296875,16883044352,34359738368,6769377280,0
201,1740617310020,1609,1609,1609,1609,1609,1609,1609,1609,88.12910461425781,85.98644256591797,85.6081771850586,86.91598510742188,86.76480102539063,87.59040069580078,85.99923706054688,85.64781188964844,4141.645263671875,17032.9482421875,12670.452026367188,16.21014404296875,16883044352,34359738368,6769426432,0
195,1740617310227,1609,1609,1609,1609,1609,1609,1609,1609,94.02337646484375,91.59778594970703,95.16211700439453,94.21932220458984,92.90916442871094,96.11432647705078,95.72388458251953,97.28299713134766,4142.165771484375,17038.730712890625,12675.889892578125,16.21051025390625,16883044352,34359738368,6770159616,0
199,1740617310423,1609,1609,1609,1609,1609,1609,1609,1609,92.5197525024414,89.07581329345703,91.87747192382813,88.94890594482422,89.25379180908203,88.62568664550781,87.98572540283203,97.64827728271484,4142.649719238281,17043.959106445313,12680.828552246094,16.21051025390625,16883044352,34359738368,6772142080,0
200,1740617310623,1609,1609,1609,1609,1609,1609,1609,1609,97.95307922363281,97.09463500976563,96.53301239013672,95.77620697021484,95.09866333007813,94.64606475830078,97.31111907958984,97.72364807128906,4143.114318847656,17048.71826171875,12685.322509765625,16.2113037109375,16883044352,34359738368,6772080640,0
200,1740617310824,1609,1609,1609,1609,1609,1609,1609,1609,91.90846252441406,91.2413330078125,92.06513977050781,91.7514877319336,92.06366729736328,90.98843383789063,95.65132141113281,91.09124755859375,4143.620300292969,17054.19415283203,12690.521484375,16.2113037109375,16883044352,34359738368,6771359744,0
199,1740617311025,1609,1609,1609,1609,1609,1609,1609,1609,94.66800689697266,92.52420806884766,94.87638854980469,95.86119842529297,95.89974975585938,93.57421112060547,96.50298309326172,95.28984069824219,4144.0753173828125,17059.309814453125,12695.375061035156,16.2119140625,16883044352,34359738368,6771433472,0
200,1740617311224,1609,1609,1609,1609,1609,1609,1609,1609,95.78229522705078,93.19923400878906,95.2173080444336,94.55230712890625,93.34684753417969,95.30741882324219,95.45986938476563,95.45059967041016,4144.468444824219,17064.549743652344,12700.377380371094,16.2122802734375,16883044352,34359738368,6771421184,0
199,1740617311425,1609,1609,1609,1609,1609,1609,1609,1609,86.78459167480469,84.31437683105469,87.78157043457031,86.47370147705078,88.93539428710938,88.72881317138672,91.2164306640625,92.22449493408203,4144.816650390625,17069.910583496094,12705.457092285156,16.2122802734375,16883044352,34359738368,6772580352,0
199,1740617311625,1609,1609,1609,1609,1609,1609,1609,1609,93.02119445800781,94.3193588256836,96.7015151977539,94.89937591552734,94.87696838378906,95.48587036132813,94.68928527832031,95.87168884277344,4145.277160644531,17075.769287109375,12711.017333984375,16.2130126953125,16883044352,34359738368,6772699136,0
200,1740617311826,1609,1609,1609,1609,1609,1609,1609,1609,97.32838439941406,96.54814147949219,95.89044189453125,96.24740600585938,96.41432189941406,97.1775131225586,97.20865631103516,97.44147491455078,4145.738586425781,17081.303283691406,12716.284545898438,16.2130126953125,16883044352,34359738368,6772764672,0
198,1740617312028,1609,1609,1609,1609,1609,1609,1609,1609,96.11739349365234,94.23341369628906,94.08027648925781,96.16447448730469,95.99864196777344,93.54474639892578,95.5754165649414,92.11848449707031,4146.18115234375,17086.427734375,12721.161010742188,16.2130126953125,16883044352,34359738368,6772310016,0
199,1740617312227,1609,1609,1609,1609,1609,1609,1609,1609,90.47859954833984,92.80970764160156,93.62227630615234,91.0174560546875,92.18719482421875,89.97726440429688,91.94696044921875,90.81204986572266,4146.5655517578125,17091.64471435547,12726.135070800781,16.21343994140625,16883044352,34359738368,6773317632,0
