Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740618429978,1609,1609,1609,1609,1609,1609,1609,1609,37.70463180541992,33.3558349609375,99.45525360107422,43.499168395996094,87.26551818847656,34.881446838378906,17.34526824951172,75.0701904296875,4640.750549316406,19581.618286132813,14751.359558105469,17.67388916015625,16883044352,34359738368,6628446208,0
199,1740618429979,1609,1609,1609,1609,1609,1609,1609,1609,65.18637084960938,21.458465576171875,77.03654479980469,22.16937255859375,99.54902648925781,33.9207763671875,53.85475158691406,53.06586456298828,4640.761413574219,19581.665405273438,14751.399353027344,17.67388916015625,16883044352,34359738368,6628433920,0
200,1740618430179,1609,1609,1609,1609,1609,1609,1609,1609,20.067100524902344,6.01031494140625,57.27141189575195,12.617546081542969,20.200790405273438,17.33946990966797,19.842796325683594,29.7591552734375,4640.914001464844,19583.741638183594,14753.269470214844,17.67388916015625,16883044352,34359738368,6663938048,0
200,1740618430380,1609,1609,1609,1609,1609,1609,1609,1609,60.09031295776367,60.911808013916016,83.50574493408203,65.06239318847656,61.99136734008789,59.94681930541992,62.68133544921875,68.31503295898438,4641.322937011719,19588.15283203125,14757.313842773438,17.67388916015625,16883044352,34359738368,6779523072,0
199,1740618430581,1609,1609,1609,1609,1609,1609,1609,1609,85.62922668457031,87.86097717285156,85.16571807861328,85.08057403564453,89.92952728271484,85.75312042236328,86.65239715576172,90.63512420654297,4641.688049316406,19592.79229736328,14761.700073242188,17.67437744140625,16883044352,34359738368,6779461632,0
200,1740618430781,1609,1609,1609,1609,1609,1609,1609,1609,95.19569396972656,95.47100067138672,94.34010314941406,93.27037811279297,96.87461853027344,95.16152954101563,96.45030212402344,95.46212768554688,4642.185363769531,19598.363891601563,14766.983337402344,17.67437744140625,16883044352,34359738368,6780518400,0
199,1740618430983,1609,1609,1609,1609,1609,1609,1609,1609,88.7115478515625,83.93333435058594,88.38397216796875,86.60256958007813,87.40870666503906,85.8603744506836,85.03633117675781,95.50692749023438,4642.662536621094,19603.60772705078,14771.927673339844,17.67578125,16883044352,34359738368,6783049728,0
199,1740618431184,1609,1609,1609,1609,1609,1609,1609,1609,92.08468627929688,96.91169738769531,94.38077545166016,95.5025863647461,95.03288269042969,92.89059448242188,93.19412994384766,94.85742950439453,4643.1524658203125,19608.559631347656,14776.610412597656,17.67578125,16883044352,34359738368,6782255104,0
199,1740618431384,1609,1609,1609,1609,1609,1609,1609,1609,91.29224395751953,91.82482147216797,91.93455505371094,90.24009704589844,91.5766830444336,90.13217163085938,95.57266235351563,90.76441955566406,4643.630798339844,19613.76788330078,14781.547546386719,17.67578125,16883044352,34359738368,6782087168,0
200,1740618431584,1609,1609,1609,1609,1609,1609,1609,1609,94.14299011230469,91.82566833496094,94.69612121582031,94.48480224609375,95.18663787841797,95.04144287109375,95.37633514404297,94.64144897460938,4644.0955810546875,19618.963928222656,14786.482788085938,17.676513671875,16883044352,34359738368,6782578688,0
200,1740618431784,1609,1609,1609,1609,1609,1609,1609,1609,91.96051025390625,93.06751251220703,91.98799896240234,93.0147705078125,94.27523803710938,94.54061126708984,94.14237213134766,94.30256652832031,4644.502380371094,19624.452880859375,14791.662658691406,17.676513671875,16883044352,34359738368,6780928000,0
199,1740618431986,1609,1609,1609,1609,1609,1609,1609,1609,88.88201141357422,85.16958618164063,88.1722183227539,84.83135986328125,91.4868392944336,85.39692687988281,90.71959686279297,90.10932159423828,4644.8389892578125,19629.628479003906,14796.559631347656,17.676513671875,16883044352,34359738368,6782898176,0
199,1740618432185,1609,1609,1609,1609,1609,1609,1609,1609,96.4339599609375,92.63031005859375,94.22781372070313,93.8991928100586,95.66799926757813,94.20096588134766,95.06611633300781,96.20362091064453,4645.2906494140625,19635.379455566406,14802.035888671875,17.6768798828125,16883044352,34359738368,6782832640,0
199,1740618432386,1609,1609,1609,1609,1609,1609,1609,1609,96.05935668945313,98.02987670898438,96.08423614501953,96.47400665283203,98.51355743408203,96.82948303222656,98.9789810180664,96.96688842773438,4645.7470703125,19640.81298828125,14807.212036132813,17.6768798828125,16883044352,34359738368,6782566400,0
199,1740618432586,1609,1609,1609,1609,1609,1609,1609,1609,94.67750549316406,93.85055541992188,96.64176940917969,95.46491241455078,96.05708312988281,96.27348327636719,94.15533447265625,94.21240234375,4646.20947265625,19646.11444091797,14812.248657226563,17.67718505859375,16883044352,34359738368,6782713856,0
201,1740618432786,1609,1609,1609,1609,1609,1609,1609,1609,93.85690307617188,90.002685546875,92.918701171875,90.60165405273438,92.66666412353516,93.27193450927734,93.89205932617188,96.38066864013672,4646.585266113281,19651.199645996094,14817.10546875,17.67718505859375,16883044352,34359738368,6783389696,0
199,1740618432989,1609,1609,1609,1609,1609,1609,1609,1609,90.89849090576172,86.99172973632813,90.5430908203125,89.95024108886719,91.07142639160156,87.03693389892578,90.46597290039063,94.86967468261719,4647.020080566406,19656.833740234375,14822.460083007813,17.67779541015625,16883044352,34359738368,6783406080,0
200,1740618433189,1609,1609,1609,1609,1609,1609,1609,1609,87.37576293945313,85.09852600097656,91.36138916015625,87.61199951171875,88.94428253173828,86.64177703857422,91.34310913085938,87.33380126953125,4647.452392578125,19662.12957763672,14827.407897949219,17.67816162109375,16883044352,34359738368,6783180800,0
198,1740618433392,1609,1609,1609,1609,1609,1609,1609,1609,93.04765319824219,94.1145248413086,94.83759307861328,95.68571472167969,94.41793060302734,94.40667724609375,95.02924346923828,94.37934875488281,4647.930969238281,19668.110778808594,14833.093017578125,17.67816162109375,16883044352,34359738368,6783893504,0
201,1740618433591,1609,1609,1609,1609,1609,1609,1609,1609,94.68883514404297,94.14024353027344,92.86213684082031,98.5402603149414,96.89627838134766,94.60738372802734,95.20044708251953,94.8875732421875,4648.376403808594,19673.2021484375,14837.881103515625,17.6785888671875,16883044352,34359738368,6783823872,0
200,1740618433792,1609,1609,1609,1609,1609,1609,1609,1609,93.61845397949219,90.85313415527344,96.78892517089844,96.08921813964844,95.77045440673828,93.7262191772461,95.95924377441406,96.7291259765625,4648.828125,19678.742065429688,14843.08544921875,17.6785888671875,16883044352,34359738368,6783918080,0
200,1740618433993,1609,1609,1609,1609,1609,1609,1609,1609,90.87716674804688,90.04292297363281,95.41325378417969,90.23518371582031,94.37686157226563,89.43134307861328,89.014404296875,92.77499389648438,4649.299865722656,19683.483825683594,14847.551818847656,17.6785888671875,16883044352,34359738368,6772391936,0
10,1740618434194,1609,1609,1609,1609,1609,1609,1609,1609,7.9317169189453125,2.0568313598632813,16.000457763671875,1.6198654174804688,4.529167175292969,11.797416687011719,2.6804122924804688,20.160537719726563,4649.390380859375,19683.881958007813,14847.830627441406,17.67938232421875,16883044352,34359738368,6628114432,0
