Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740627045427,57425.24819946289,4825,0,0.25,419187.45011901855,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,0,0,29.52800750732422,0,4.3339996337890625,0,0,0,11.940399169921875,7.558624267578125,0,0,0,3.3350296020507813,0,0,64091443200,4026531840,8325242880,0
200,1740627045428,57425.26300048828,4825,0,0.2437499999999999,419187.5156402588,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,43.13488006591797,43.13286209106445,99.27119445800781,42.914825439453125,71.15660095214844,42.91684341430664,42.928955078125,42.92290115356445,56.55825424194336,47.885250091552734,42.979427337646484,42.98346710205078,72.78379821777344,42.997596740722656,42.97539138793945,42.97336959838867,64091443200,4026531840,8326238208,0
3,1740627045628,57426.04899597168,5125,0,0.07499999999999996,419190.8646850586,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,0.8664398193359375,2.2316131591796875,23.973373413085938,22.71564483642578,6.505485534667969,6.908195495605469,7.3356781005859375,1.7355117797851563,9.163787841796875,14.930282592773438,2.1472625732421875,2.920654296875,30.567832946777344,4.1449737548828125,1.7517013549804688,0,64091443200,4026531840,8328609792,0
