Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740625225438,57243.24250793457,4825,0,0.25,413033.8582458496,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,1.8338394165039063,0,42.43564987182617,0,25.35455322265625,0.31240081787109375,7.107696533203125,0,21.809494018554688,21.76667022705078,7.231666564941406,1.68597412109375,80.94937133789063,2.0727615356445313,2.0542755126953125,0,64091443200,4026531840,8312573952,0
200,1740625225438,57243.25769042969,4825,0,0.22499999999999987,413033.9155731201,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,54.56110763549805,54.33501052856445,99.4086685180664,54.3610954284668,67.77049255371094,54.27413558959961,58.88655090332031,54.286312103271484,77.37621307373047,63.845069885253906,55.971614837646484,54.31587600708008,90.3525390625,54.461971282958984,54.89155960083008,57.279510498046875,64091443200,4026531840,8312639488,0
4,1740625225639,57244.16442871094,5125,0,0.07499999999999996,413037.2911376953,3040,3040,3801,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,3040,0,0,24.45441436767578,13.352294921875,6.32086181640625,4.0913848876953125,2.11712646484375,0,7.944206237792969,7.944854736328125,0.8757247924804688,1.2052459716796875,12.269920349121094,14.16473388671875,2.401123046875,4.134124755859375,64091443200,4026531840,8310665216,0
